turn_id,date,speaker,n_words,lex_hits,llr,flag05,flag01
2023-05-19#t12221,2023-05-19,Ms. Holt,168,0,-1.669,False,False
2023-05-19#t12243,2023-05-19,Hon. Mr. Fitch,168,0,-1.669,False,False
2023-06-08#t12451,2023-06-08,Mr. Coon,168,0,-1.669,False,False
2023-06-08#t12511,2023-06-08,Mr. G. Arseneault,168,0,-1.669,False,False
2023-06-16#t12988,2023-06-16,Hon. Mr. Fitch,168,0,-1.669,False,False
2023-10-18#t13074,2023-10-18,Mr. D’Amours,168,0,-1.669,False,False
2023-10-24#t13315,2023-10-24,Hon. Ms. Green,168,0,-1.669,False,False
2023-10-25#t13358,2023-10-25,Mr. Coon,168,0,-1.669,False,False
2023-11-22#t14133,2023-11-22,Ms. Mitton,168,0,-1.669,False,False
2023-11-23#t14296,2023-11-23,Hon. Ms. Green,168,0,-1.669,False,False
2023-11-28#t14451,2023-11-28,Mr. M. LeBlanc,168,0,-1.669,False,False
2023-11-30#t14656,2023-11-30,Mr. K. Chiasson,168,0,-1.669,False,False
2023-12-05#t14880,2023-12-05,Hon. Mr. Fitch,168,0,-1.669,False,False
2023-12-05#t14884,2023-12-05,Ms. Holt,168,0,-1.669,False,False
2023-12-12#t15321,2023-12-12,Mr. C. Chiasson,168,0,-1.669,False,False
2024-03-20#t15527,2024-03-20,Mr. D’Amours,168,0,-1.669,False,False
2024-03-26#t15786,2024-03-26,Ms. Holt,168,0,-1.669,False,False
2024-03-27#t15856,2024-03-27,Ms. Mitton,168,0,-1.669,False,False
2024-05-09#t16399,2024-05-09,Hon. S. Wilson,168,0,-1.669,False,False
2024-05-09#t16425,2024-05-09,Ms. Holt,168,0,-1.669,False,False
2024-05-09#t16436,2024-05-09,Ms. Mitton,168,0,-1.669,False,False
2024-05-10#t16496,2024-05-10,Hon. Mr. Holland,168,0,-1.669,False,False
2024-05-14#t16601,2024-05-14,Mr. K. Arseneau,168,0,-1.669,False,False
2024-05-16#t16804,2024-05-16,Ms. Mitton,168,0,-1.669,False,False
2024-05-17#t16884,2024-05-17,Hon. Mr. Fitch,168,0,-1.669,False,False
2024-05-29#t17104,2024-05-29,Hon. Mr. Steeves,168,0,-1.669,False,False
2024-05-31#t17339,2024-05-31,Hon. G. Savoie,168,0,-1.669,False,False
2021-12-03#t5155,2021-12-03,Mr. D’Amours,518,1,-1.672,False,False
2025-10-22#t48,2025-10-22,Mr. Savoie,169,0,-1.679,False,False
2025-11-05#t629,2025-11-05,Hon. Ms. Thériault,169,0,-1.679,False,False
2025-11-06#t740,2025-11-06,Ms. Mitton,169,0,-1.679,False,False
2025-11-07#t856,2025-11-07,Mr. Johnston,169,0,-1.679,False,False
2025-11-07#t871,2025-11-07,Hon. Ms. Holt,169,0,-1.679,False,False
2025-11-21#t1283,2025-11-21,Hon. Ms. Boudreau,169,0,-1.679,False,False
2025-12-03#t1432,2025-12-03,Mr. Savoie,169,0,-1.679,False,False
2025-12-04#t1509,2025-12-04,Hon. Mr. Gauvin,169,0,-1.679,False,False
2025-12-04#t1513,2025-12-04,Hon. Mr. Legacy,169,0,-1.679,False,False
2026-03-18#t2048,2026-03-18,Ms. Bockus,169,0,-1.679,False,False
2026-03-24#t2267,2026-03-24,Mr. Savoie,169,0,-1.679,False,False
2026-03-25#t2357,2026-03-25,Mr. Savoie,169,0,-1.679,False,False
2026-03-25#t2362,2026-03-25,Hon. Ms. Holt,169,0,-1.679,False,False
2026-03-25#t2369,2026-03-25,Ms. M. Johnson,169,0,-1.679,False,False
2026-05-05#t2604,2026-05-05,Ms. Scott-Wallace,169,0,-1.679,False,False
2026-05-06#t2649,2026-05-06,Mr. Coon,169,0,-1.679,False,False
2026-05-06#t2652,2026-05-06,Ms. Mitton,169,0,-1.679,False,False
2026-05-06#t2655,2026-05-06,Mr. Doucet,169,0,-1.679,False,False
2026-05-06#t2665,2026-05-06,Mr. Savoie,169,0,-1.679,False,False
2026-05-07#t2756,2026-05-07,Ms. Scott-Wallace,169,0,-1.679,False,False
2026-05-13#t3053,2026-05-13,Hon. Mr. Legacy,169,0,-1.679,False,False
2026-05-14#t3161,2026-05-14,Ms. Conroy,169,0,-1.679,False,False
2019-11-27#t141,2019-11-27,Ms. Mitton,169,0,-1.679,False,False
2019-12-12#t276,2019-12-12,Mr. K. Arseneau,169,0,-1.679,False,False
2020-11-20#t239,2020-11-20,,169,0,-1.679,False,False
2020-12-08#t328,2020-12-08,Mr. Guitard,169,0,-1.679,False,False
2020-12-15#t784,2020-12-15,Mr. LePage,169,0,-1.679,False,False
2020-12-18#t1226,2020-12-18,Hon. Mr. Fitch,169,0,-1.679,False,False
2021-02-12#t1326,2021-02-12,Ms. Mitton,169,0,-1.679,False,False
2021-03-23#t1633,2021-03-23,Mr. Austin,169,0,-1.679,False,False
2021-03-24#t1738,2021-03-24,Mr. D’Amours,169,0,-1.679,False,False
2021-05-13#t2287,2021-05-13,Mr. K. Arseneau,169,0,-1.679,False,False
2021-05-14#t2388,2021-05-14,Mr. Coon,169,0,-1.679,False,False
2021-05-14#t2435,2021-05-14,Hon. Mrs. Shephard,169,0,-1.679,False,False
2021-05-20#t2736,2021-05-20,Hon. Mr. Allain,169,0,-1.679,False,False
2021-06-01#t3000,2021-06-01,Mr. Melanson,169,0,-1.679,False,False
2021-06-01#t3008,2021-06-01,Mr. D’Amours,169,0,-1.679,False,False
2021-06-03#t3191,2021-06-03,Ms. Thériault,169,0,-1.679,False,False
2021-11-02#t3824,2021-11-02,Mr. Melanson,169,0,-1.679,False,False
2021-11-04#t3995,2021-11-04,Hon. Mr. Crossman,169,0,-1.679,False,False
2021-11-09#t4262,2021-11-09,Hon. Ms. Green,169,0,-1.679,False,False
2021-11-23#t4530,2021-11-23,Hon. Mr. Allain,169,0,-1.679,False,False
2021-11-23#t4543,2021-11-23,Hon. Mr. Allain,169,0,-1.679,False,False
2021-11-24#t4570,2021-11-24,Mrs. Conroy,169,0,-1.679,False,False
2021-11-30#t4813,2021-11-30,Mr. D’Amours,169,0,-1.679,False,False
2021-12-01#t4906,2021-12-01,Hon. Mr. Allain,169,0,-1.679,False,False
2021-12-02#t4961,2021-12-02,Mr. Melanson,169,0,-1.679,False,False
2021-12-07#t5189,2021-12-07,Mr. K. Arseneau,169,0,-1.679,False,False
2021-12-08#t5328,2021-12-08,Hon. Mr. Allain,169,0,-1.679,False,False
2021-12-10#t5559,2021-12-10,Mr. D’Amours,169,0,-1.679,False,False
2021-12-15#t5779,2021-12-15,Hon. Mr. Flemming,169,0,-1.679,False,False
2022-03-23#t6038,2022-03-23,Hon. Mr. Higgs,169,0,-1.679,False,False
2022-05-10#t6520,2022-05-10,Mr. Melanson,169,0,-1.679,False,False
2022-05-10#t6533,2022-05-10,Hon. Mr. Fitch,169,0,-1.679,False,False
2022-05-12#t6753,2022-05-12,Mr. LePage,169,0,-1.679,False,False
2022-05-18#t7049,2022-05-18,Hon. Mrs. Shephard,169,0,-1.679,False,False
2022-05-20#t7227,2022-05-20,Hon. Ms. Dunn,169,0,-1.679,False,False
2022-05-31#t7324,2022-05-31,Hon. Mr. Allain,169,0,-1.679,False,False
2022-06-08#t7785,2022-06-08,Mr. Melanson,169,0,-1.679,False,False
2022-06-08#t7804,2022-06-08,Mr. Melanson,169,0,-1.679,False,False
2022-10-05#t8149,2022-10-05,Mr. Coon,169,0,-1.679,False,False
2022-11-16#t9252,2022-11-16,Ms. Mitton,169,0,-1.679,False,False
2022-11-17#t9372,2022-11-17,Ms. Thériault,169,0,-1.679,False,False
2022-11-17#t9417,2022-11-17,Mr. McKee,169,0,-1.679,False,False
2022-11-18#t9533,2022-11-18,Hon. Mr. Holland,169,0,-1.679,False,False
2022-11-23#t9668,2022-11-23,Mr. LeBlanc,169,0,-1.679,False,False
2022-11-25#t9866,2022-11-25,Mr. G. Arseneault,169,0,-1.679,False,False
2022-12-06#t9979,2022-12-06,Mr. K. Chiasson,169,0,-1.679,False,False
2022-12-14#t10536,2022-12-14,Mr. Turner,169,0,-1.679,False,False
2023-03-22#t10880,2023-03-22,Mr. Bourque,169,0,-1.679,False,False
2023-03-22#t10903,2023-03-22,Mr. Coon,169,0,-1.679,False,False
2023-03-28#t11050,2023-03-28,Mr. McKee,169,0,-1.679,False,False
2023-03-29#t11183,2023-03-29,Hon. Mr. Fitch,169,0,-1.679,False,False
2023-03-29#t11190,2023-03-29,Mr. Legacy,169,0,-1.679,False,False
2023-05-09#t11445,2023-05-09,Mrs. Bockus,169,0,-1.679,False,False
2023-05-09#t11469,2023-05-09,Hon. Mr. Fitch,169,0,-1.679,False,False
2023-05-09#t11485,2023-05-09,Hon. Mr. Fitch,169,0,-1.679,False,False
2023-05-10#t11551,2023-05-10,Mr. McKee,169,0,-1.679,False,False
2023-05-11#t11676,2023-05-11,Mr. Cullins,169,0,-1.679,False,False
2023-05-11#t11678,2023-05-11,Mr. M. LeBlanc,169,0,-1.679,False,False
2023-05-11#t11692,2023-05-11,Mr. K. Arseneau,169,0,-1.679,False,False
2023-05-12#t11802,2023-05-12,Mr. M. LeBlanc,169,0,-1.679,False,False
2023-05-16#t11885,2023-05-16,Mr. Bourque,169,0,-1.679,False,False
2023-05-17#t11983,2023-05-17,Hon. Ms. Green,169,0,-1.679,False,False
2023-06-07#t12377,2023-06-07,Mr. C. Chiasson,169,0,-1.679,False,False
2023-06-07#t12381,2023-06-07,Mr. McKee,169,0,-1.679,False,False
2023-06-07#t12391,2023-06-07,Ms. Holt,169,0,-1.679,False,False
2023-06-07#t12417,2023-06-07,Mr. Coon,169,0,-1.679,False,False
2023-06-07#t12429,2023-06-07,Mr. Coon,169,0,-1.679,False,False
2023-06-07#t12432,2023-06-07,Mr. K. Arseneau,169,0,-1.679,False,False
2023-06-09#t12590,2023-06-09,Hon. Mr. Hogan,169,0,-1.679,False,False
2023-06-13#t12697,2023-06-13,Mr. Bourque,169,0,-1.679,False,False
2023-06-14#t12738,2023-06-14,Hon. Mr. Austin,169,0,-1.679,False,False
2023-06-14#t12760,2023-06-14,Ms. Holt,169,0,-1.679,False,False
2023-06-16#t12966,2023-06-16,Mr. K. Arseneau,169,0,-1.679,False,False
2023-10-18#t13077,2023-10-18,Mr. LePage,169,0,-1.679,False,False
2023-10-24#t13336,2023-10-24,,169,0,-1.679,False,False
2023-10-26#t13475,2023-10-26,Mr. Coon,169,0,-1.679,False,False
2023-10-26#t13479,2023-10-26,Mr. Coon,169,0,-1.679,False,False
2023-11-01#t13694,2023-11-01,Hon. Mr. Fitch,169,0,-1.679,False,False
2023-11-02#t13797,2023-11-02,Ms. Mitton,169,0,-1.679,False,False
2023-11-02#t13871,2023-11-02,Mr. G. Arseneault,169,0,-1.679,False,False
2023-11-03#t13960,2023-11-03,Mr. M. LeBlanc,169,0,-1.679,False,False
2023-11-24#t14351,2023-11-24,Ms. Anderson-Mason,169,0,-1.679,False,False
2023-12-06#t15009,2023-12-06,Ms. Thériault,169,0,-1.679,False,False
2023-12-07#t15137,2023-12-07,Ms. Holt,169,0,-1.679,False,False
2023-12-08#t15219,2023-12-08,Mr. Dawson,169,0,-1.679,False,False
2024-03-20#t15561,2024-03-20,Hon. Mr. Fitch,169,0,-1.679,False,False
2024-03-20#t15576,2024-03-20,Mr. Coon,169,0,-1.679,False,False
2024-03-22#t15666,2024-03-22,Hon. Mr. Holland,169,0,-1.679,False,False
2024-03-26#t15767,2024-03-26,Mr. McKee,169,0,-1.679,False,False
2024-03-27#t15841,2024-03-27,Mr. Coon,169,0,-1.679,False,False
2024-03-27#t15878,2024-03-27,Mr. Losier,169,0,-1.679,False,False
2024-03-27#t15910,2024-03-27,Mr. Coon,169,0,-1.679,False,False
2024-05-08#t16244,2024-05-08,Mr. K. Arseneau,169,0,-1.679,False,False
2024-05-16#t16737,2024-05-16,Hon. Mr. Turner,169,0,-1.679,False,False
2024-05-17#t16871,2024-05-17,Mr. Coon,169,0,-1.679,False,False
2024-05-17#t16900,2024-05-17,Hon. Mr. Turner,169,0,-1.679,False,False
2024-05-17#t16933,2024-05-17,Hon. G. Savoie,169,0,-1.679,False,False
2024-05-28#t16992,2024-05-28,Hon. Mr. Hogan,169,0,-1.679,False,False
2024-06-06#t17544,2024-06-06,Hon. R. Savoie,169,0,-1.679,False,False
2025-11-04#t558,2025-11-04,Mr. Oliver,170,0,-1.689,False,False
2025-11-05#t718,2025-11-05,Hon. Mr. Legacy,170,0,-1.689,False,False
2025-11-06#t738,2025-11-06,Hon. Mr. LePage,170,0,-1.689,False,False
2025-11-06#t761,2025-11-06,Mr. Savoie,170,0,-1.689,False,False
2025-11-21#t1227,2025-11-21,Ms. Bockus,170,0,-1.689,False,False
2025-11-21#t1284,2025-11-21,Ms. M. Johnson,170,0,-1.689,False,False
2025-12-03#t1420,2025-12-03,Mr. Austin,170,0,-1.689,False,False
2025-12-05#t1564,2025-12-05,Mr. Doucet,170,0,-1.689,False,False
2025-12-11#t1809,2025-12-11,Mr. Hogan,170,0,-1.689,False,False
2025-12-11#t1835,2025-12-11,Mr. Coon,170,0,-1.689,False,False
2026-03-18#t2086,2026-03-18,Hon. Mr. Legacy,170,0,-1.689,False,False
2026-05-05#t2573,2026-05-05,Ms. Mitton,170,0,-1.689,False,False
2026-05-07#t2778,2026-05-07,Mr. Savoie,170,0,-1.689,False,False
2026-05-13#t3051,2026-05-13,L’hon. M. Legacy,170,0,-1.689,False,False
2026-05-14#t3109,2026-05-14,Mr. Doucet,170,0,-1.689,False,False
2019-05-10#t31,2019-05-10,Ms. Thériault,170,0,-1.689,False,False
2019-05-10#t33,2019-05-10,Mr. LePage,170,0,-1.689,False,False
2019-05-10#t37,2019-05-10,Mr. C. Chiasson,170,0,-1.689,False,False
2019-05-10#t82,2019-05-10,Hon. Mr. Higgs,170,0,-1.689,False,False
2019-11-27#t169,2019-11-27,Hon. Mr. Holder,170,0,-1.689,False,False
2019-12-12#t304,2019-12-12,Hon. Mrs. Shephard,170,0,-1.689,False,False
2020-11-18#t59,2020-11-18,Mr. K. Arseneau,170,0,-1.689,False,False
2020-11-18#t85,2020-11-18,Mr. Melanson,170,0,-1.689,False,False
2020-12-10#t585,2020-12-10,Ms. Mitton,170,0,-1.689,False,False
2020-12-10#t618,2020-12-10,Mr. Bourque,170,0,-1.689,False,False
2020-12-16#t907,2020-12-16,Mr. Melanson,170,0,-1.689,False,False
2020-12-16#t1078,2020-12-16,,170,0,-1.689,False,False
2020-12-17#t1092,2020-12-17,Mr. Austin,170,0,-1.689,False,False
2020-12-17#t1160,2020-12-17,Mr. Speaker,170,0,-1.689,False,False
2020-12-18#t1218,2020-12-18,Mr. G. Arseneault,170,0,-1.689,False,False
2021-02-12#t1359,2021-02-12,Mr. Coon,170,0,-1.689,False,False
2021-05-12#t2224,2021-05-12,Mr. K. Arseneau,170,0,-1.689,False,False
2021-05-20#t2741,2021-05-20,Mr. K. Arseneau,170,0,-1.689,False,False
2021-06-03#t3269,2021-06-03,Mr. Coon,170,0,-1.689,False,False
2021-06-04#t3355,2021-06-04,Mr. Coon,170,0,-1.689,False,False
2021-06-09#t3468,2021-06-09,Mr. Coon,170,0,-1.689,False,False
2021-06-09#t3477,2021-06-09,Mr. K. Arseneau,170,0,-1.689,False,False
2021-06-09#t3500,2021-06-09,Mr. Bourque,170,0,-1.689,False,False
2021-11-04#t4013,2021-11-04,Mr. D’Amours,170,0,-1.689,False,False
2021-11-04#t4047,2021-11-04,Hon. Mr. Higgs,170,0,-1.689,False,False
2021-11-05#t4147,2021-11-05,Hon. Mr. Higgs,170,0,-1.689,False,False
2021-11-24#t4569,2021-11-24,Mr. K. Arseneau,170,0,-1.689,False,False
2021-11-25#t4635,2021-11-25,Mr. Coon,170,0,-1.689,False,False
2021-11-30#t4854,2021-11-30,Mr. Melanson,170,0,-1.689,False,False
2021-12-01#t4878,2021-12-01,Mr. C. Chiasson,170,0,-1.689,False,False
2021-12-03#t5074,2021-12-03,Mrs. F. Landry,170,0,-1.689,False,False
2021-12-07#t5196,2021-12-07,Mr. K. Arseneau,170,0,-1.689,False,False
2021-12-07#t5206,2021-12-07,Hon. Mr. Steeves,170,0,-1.689,False,False
2022-03-25#t6107,2022-03-25,Mr. Melanson,170,0,-1.689,False,False
2022-03-30#t6276,2022-03-30,Ms. Thériault,170,0,-1.689,False,False
2022-03-30#t6283,2022-03-30,Ms. Mitton,170,0,-1.689,False,False
2022-05-10#t6508,2022-05-10,Ms. Mitton,170,0,-1.689,False,False
2022-05-10#t6510,2022-05-10,Mr. Melanson,170,0,-1.689,False,False
2022-05-10#t6523,2022-05-10,Hon. Mr. Holder,170,0,-1.689,False,False
2022-05-11#t6631,2022-05-11,Mr. Melanson,170,0,-1.689,False,False
2022-05-19#t7121,2022-05-19,Hon. Mrs. Shephard,170,0,-1.689,False,False
2022-06-01#t7395,2022-06-01,Hon. Mrs. Shephard,170,0,-1.689,False,False
2022-06-01#t7399,2022-06-01,Mr. Melanson,170,0,-1.689,False,False
2022-06-02#t7468,2022-06-02,Mr. D’Amours,170,0,-1.689,False,False
2022-06-03#t7642,2022-06-03,Hon. Mr. Steeves,170,0,-1.689,False,False
2022-06-10#t7980,2022-06-10,Hon. Mrs. Shephard,170,0,-1.689,False,False
2022-06-10#t7990,2022-06-10,Mr. Melanson,170,0,-1.689,False,False
2022-10-04#t8083,2022-10-04,Mr. Legacy,170,0,-1.689,False,False
2022-10-05#t8147,2022-10-05,Mr. C. Chiasson,170,0,-1.689,False,False
2022-10-11#t8456,2022-10-11,Hon. Mr. Fitch,170,0,-1.689,False,False
2022-10-11#t8474,2022-10-11,Hon. Mr. Cardy,170,0,-1.689,False,False
2022-10-12#t8542,2022-10-12,Hon. Mary Wilson,170,0,-1.689,False,False
2022-10-26#t8627,2022-10-26,Mr. McKee,170,0,-1.689,False,False
2022-10-28#t8698,2022-10-28,Mr. Coon,170,0,-1.689,False,False
2022-11-01#t8827,2022-11-01,Ms. Mitton,170,0,-1.689,False,False
2022-11-16#t9282,2022-11-16,Hon. Mr. Hogan,170,0,-1.689,False,False
2022-11-17#t9377,2022-11-17,Mr. D’Amours,170,0,-1.689,False,False
2022-11-17#t9381,2022-11-17,Mr. Legacy,170,0,-1.689,False,False
2022-11-18#t9526,2022-11-18,Hon. Mr. Higgs,170,0,-1.689,False,False
2022-11-24#t9756,2022-11-24,Hon. Ms. Green,170,0,-1.689,False,False
2022-11-25#t9871,2022-11-25,Hon. Mr. Fitch,170,0,-1.689,False,False
2022-11-25#t9876,2022-11-25,Mr. K. Chiasson,170,0,-1.689,False,False
2022-12-06#t9970,2022-12-06,Ms. Mitton,170,0,-1.689,False,False
2022-12-07#t10081,2022-12-07,Mr. Bourque,170,0,-1.689,False,False
2022-12-07#t10103,2022-12-07,Hon. Mr. Flemming,170,0,-1.689,False,False
2022-12-07#t10107,2022-12-07,Hon. Ms. Green,170,0,-1.689,False,False
2022-12-07#t10110,2022-12-07,Mr. Bourque,170,0,-1.689,False,False
2022-12-07#t10120,2022-12-07,Hon. Mr. Crossman,170,0,-1.689,False,False
2022-12-13#t10448,2022-12-13,Mr. K. Chiasson,170,0,-1.689,False,False
2023-03-28#t11087,2023-03-28,Hon. Mr. Steeves,170,0,-1.689,False,False
2023-05-10#t11646,2023-05-10,Mr. C. Chiasson,170,0,-1.689,False,False
2023-05-12#t11815,2023-05-12,Hon. Mr. Fitch,170,0,-1.689,False,False
2023-05-12#t11833,2023-05-12,Mr. K. Arseneau,170,0,-1.689,False,False
2023-05-18#t12101,2023-05-18,Mr. McKee,170,0,-1.689,False,False
2023-05-19#t12208,2023-05-19,Mr. Coon,170,0,-1.689,False,False
2023-06-06#t12320,2023-06-06,Ms. Holt,170,0,-1.689,False,False
2023-06-07#t12390,2023-06-07,Mr. Turner,170,0,-1.689,False,False
2023-06-14#t12743,2023-06-14,Mr. D’Amours,170,0,-1.689,False,False
2023-06-16#t12995,2023-06-16,Hon. Mr. Fitch,170,0,-1.689,False,False
2023-10-18#t13079,2023-10-18,Mr. Dawson,170,0,-1.689,False,False
2023-10-18#t13085,2023-10-18,Ms. Holt,170,0,-1.689,False,False
2023-10-18#t13091,2023-10-18,Hon. Mr. Fitch,170,0,-1.689,False,False
2023-10-20#t13211,2023-10-20,Hon. Mr. Fitch,170,0,-1.689,False,False
2023-10-24#t13269,2023-10-24,Mr. D’Amours,170,0,-1.689,False,False
2023-10-31#t13609,2023-10-31,Ms. Holt,170,0,-1.689,False,False
2023-10-31#t13617,2023-10-31,Ms. Holt,170,0,-1.689,False,False
2023-11-01#t13734,2023-11-01,Mr. Speaker,170,0,-1.689,False,False
2023-11-23#t14289,2023-11-23,Mr. Gauvin,170,0,-1.689,False,False
2023-11-24#t14364,2023-11-24,Mr. Coon,170,0,-1.689,False,False
2023-11-28#t14444,2023-11-28,Mr. K. Arseneau,170,0,-1.689,False,False
2023-11-28#t14461,2023-11-28,Mr. Legacy,170,0,-1.689,False,False
2023-11-30#t14658,2023-11-30,Mr. Dawson,170,0,-1.689,False,False
