seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2025-12-04#t1506w0,2025-12-04,Ms. Conroy,Affordability and housing,181,1.0,217,2.9316,2.80616,1.0447
2025-12-04#t1507w0,2025-12-04,Hon. Mr. Dornan,Affordability and housing,179,1.0,216,3.16139,2.91487,1.08457
2025-12-04#t1508w0,2025-12-04,Mr. Coon,Affordability and housing,153,1.0,206,2.51423,2.33217,1.07807
2025-12-04#t1509w0,2025-12-04,Hon. Mr. Gauvin,Affordability and housing,169,0.0,201,3.08286,2.8175,1.09418
2025-12-04#t1510w0,2025-12-04,Mr. Coon,Affordability and housing,177,1.0,226,3.41689,3.04544,1.12197
2025-12-04#t1511w0,2025-12-04,Hon. Mr. Gauvin,Affordability and housing,200,0.0,240,2.99482,2.92898,1.02248
2025-12-04#t1512w0,2025-12-04,Mr. Austin,Affordability and housing,165,1.0,199,3.34924,2.90885,1.1514
2025-12-04#t1513w0,2025-12-04,Hon. Mr. Legacy,Affordability and housing,169,1.0,217,3.40073,3.12892,1.08687
2025-12-04#t1515w0,2025-12-04,Hon. Mr. D’Amours,Affordability and housing,331,0.453,391,2.59421,2.74136,0.94632
2025-12-04#t1516w0,2025-12-04,Ms. M. Wilson,Affordability and housing,285,1.0,333,2.38588,2.30658,1.03438
2025-12-04#t1516w1,2025-12-04,Ms. M. Wilson,Affordability and housing,90,1.0,100,2.59179,3.02037,0.8581
2025-12-04#t1517w0,2025-12-04,Mr. Coon,Affordability and housing,287,1.0,332,3.0505,2.99885,1.01722
2025-12-04#t1518w0,2025-12-04,Hon. Ms. Boudreau,Affordability and housing,137,0.234,167,2.53352,2.81984,0.89846
2025-12-04#t1519w0,2025-12-04,Mr. Savoie,Affordability and housing,185,0.762,232,3.09056,2.97224,1.03981
2025-12-04#t1520w0,2025-12-04,Ms. Mitton,Affordability and housing,140,1.0,175,3.33536,3.23214,1.03194
2025-12-04#t1521w0,2025-12-04,Hon. Mr. Dornan,Affordability and housing,199,0.879,238,2.65727,2.76271,0.96183
2025-12-04#t1522w0,2025-12-04,Mr. Hogan,Affordability and housing,278,0.817,329,3.17907,2.95663,1.07523
2025-12-04#t1523w0,2025-12-04,Mr. Coon,Affordability and housing,230,0.983,276,2.89975,3.03935,0.95407
2025-12-04#t1524w0,2025-12-04,Hon. Mr. D’Amours,Affordability and housing,354,0.223,478,2.46537,2.38441,1.03395
2025-12-04#t1524w1,2025-12-04,Hon. Mr. D’Amours,Affordability and housing,50,1.0,61,3.12381,2.51438,1.24238
2025-12-04#t1525w0,2025-12-04,Mr. Oliver,Affordability and housing,324,1.0,403,2.56024,2.33963,1.0943
2025-12-04#t1525w1,2025-12-04,Mr. Oliver,Affordability and housing,357,1.0,441,2.82264,2.87032,0.98339
2025-12-04#t1525w2,2025-12-04,Mr. Oliver,Affordability and housing,339,1.0,421,2.50161,2.61915,0.95513
2025-12-04#t1525w3,2025-12-04,Mr. Oliver,Affordability and housing,301,1.0,365,2.95719,3.2432,0.91181
2025-12-04#t1525w4,2025-12-04,Mr. Oliver,Affordability and housing,249,1.0,310,2.6502,2.90538,0.91217
2025-12-04#t1525w5,2025-12-04,Mr. Oliver,Affordability and housing,171,1.0,209,2.66018,2.89262,0.91964
2025-12-04#t1526w0,2025-12-04,Hon. Mr. McKee,Affordability and housing,294,0.612,360,2.16828,2.09184,1.03655
2025-12-04#t1526w1,2025-12-04,Hon. Mr. McKee,Affordability and housing,343,0.519,400,2.94033,2.76949,1.06169
2025-12-04#t1526w2,2025-12-04,Hon. Mr. McKee,Affordability and housing,302,0.384,373,2.74835,2.74096,1.0027
2025-12-04#t1526w3,2025-12-04,Hon. Mr. McKee,Affordability and housing,354,0.472,441,2.49025,2.54791,0.97737
2025-12-04#t1526w4,2025-12-04,Hon. Mr. McKee,Affordability and housing,305,0.852,364,2.57956,2.7114,0.95138
2025-12-04#t1526w5,2025-12-04,Hon. Mr. McKee,Affordability and housing,326,1.0,406,3.03611,2.81776,1.07749
2025-12-04#t1532w0,2025-12-04,Mr. Hogan,Affordability and housing,333,0.973,402,2.87448,2.74363,1.04769
2025-12-04#t1532w1,2025-12-04,Mr. Hogan,Affordability and housing,307,1.0,365,2.80257,2.75503,1.01726
2025-12-04#t1532w2,2025-12-04,Mr. Hogan,Affordability and housing,254,1.0,294,2.85017,2.85909,0.99688
2025-12-04#t1532w3,2025-12-04,Mr. Hogan,Affordability and housing,345,1.0,421,2.77876,2.73083,1.01755
2025-12-04#t1532w4,2025-12-04,Mr. Hogan,Affordability and housing,250,1.0,289,2.73311,2.66859,1.02417
2025-12-04#t1532w5,2025-12-04,Mr. Hogan,Affordability and housing,189,1.0,230,2.38961,2.70491,0.88343
2025-12-04#t1534w0,2025-12-04,Ms. Vautour,Affordability and housing,331,0.0,417,2.61845,2.67344,0.97943
2025-12-04#t1534w1,2025-12-04,Ms. Vautour,Affordability and housing,345,0.0,412,3.15589,3.00567,1.04998
2025-12-04#t1534w2,2025-12-04,Ms. Vautour,Affordability and housing,332,0.0,393,3.28301,2.95599,1.11063
2025-12-04#t1534w3,2025-12-04,Ms. Vautour,Affordability and housing,252,0.0,309,2.83677,2.87963,0.98511
2025-12-04#t1536w0,2025-12-04,Mr. Austin,Affordability and housing,248,1.0,289,2.58032,2.67254,0.96549
2025-12-04#t1536w1,2025-12-04,Mr. Austin,Affordability and housing,272,1.0,318,2.61044,2.82643,0.92358
2025-12-04#t1536w2,2025-12-04,Mr. Austin,Affordability and housing,262,1.0,311,2.93727,3.05294,0.96211
2025-12-04#t1536w3,2025-12-04,Mr. Austin,Affordability and housing,349,1.0,441,2.67405,2.83083,0.94462
2025-12-04#t1536w4,2025-12-04,Mr. Austin,Affordability and housing,279,1.0,323,3.00448,3.10473,0.96771
2025-12-04#t1536w5,2025-12-04,Mr. Austin,Affordability and housing,358,1.0,459,2.654,2.73985,0.96867
2025-12-04#t1536w6,2025-12-04,Mr. Austin,Affordability and housing,339,1.0,412,2.35273,2.59654,0.9061
2025-12-04#t1538w0,2025-12-04,Mr. Johnston,Affordability and housing,353,1.0,427,3.14974,2.94203,1.0706
2025-12-04#t1538w1,2025-12-04,Mr. Johnston,Affordability and housing,326,1.0,433,2.65547,2.73234,0.97187
2025-12-04#t1538w2,2025-12-04,Mr. Johnston,Affordability and housing,325,1.0,414,2.94704,2.8569,1.03155
2025-12-04#t1538w3,2025-12-04,Mr. Johnston,Affordability and housing,351,1.0,419,3.36014,3.01411,1.1148
2025-12-04#t1538w4,2025-12-04,Mr. Johnston,Affordability and housing,240,1.0,289,3.48527,2.91129,1.19716
2025-12-04#t1538w5,2025-12-04,Mr. Johnston,Affordability and housing,343,1.0,416,3.06151,3.05088,1.00349
2025-12-04#t1538w6,2025-12-04,Mr. Johnston,Affordability and housing,264,1.0,295,3.01865,3.11795,0.96815
2025-12-04#t1540w0,2025-12-04,Mr. Coon,Affordability and housing,70,1.0,100,2.7419,2.73739,1.00165
2025-12-04#t1541w0,2025-12-04,,Why Is This Important?,357,1.0,423,2.57967,2.69608,0.95682
2025-12-04#t1541w1,2025-12-04,,Why Is This Important?,353,1.0,435,2.36345,2.50956,0.94178
2025-12-04#t1541w2,2025-12-04,,Why Is This Important?,102,1.0,131,2.28087,2.46871,0.92391
2025-12-04#t1542w0,2025-12-04,,community based addiction and mental health programs,311,1.0,372,2.50044,2.60677,0.95921
2025-12-04#t1542w1,2025-12-04,,community based addiction and mental health programs,278,1.0,345,2.85155,2.7575,1.03411
2025-12-04#t1542w2,2025-12-04,,community based addiction and mental health programs,296,1.0,350,2.99857,2.88699,1.03865
2025-12-04#t1542w3,2025-12-04,,community based addiction and mental health programs,234,1.0,281,2.75328,2.73654,1.00611
2025-12-04#t1544w0,2025-12-04,Mr. Savoie,community based addiction and mental health programs,332,0.705,388,2.47094,2.69391,0.91723
2025-12-04#t1544w1,2025-12-04,Mr. Savoie,community based addiction and mental health programs,236,1.0,269,2.68688,2.84284,0.94514
2025-12-04#t1544w2,2025-12-04,Mr. Savoie,community based addiction and mental health programs,329,1.0,381,2.93116,3.00135,0.97662
2025-12-04#t1544w3,2025-12-04,Mr. Savoie,community based addiction and mental health programs,94,1.0,111,4.19532,3.50094,1.19834
2025-12-04#t1546w0,2025-12-04,Mr. Ames,community based addiction and mental health programs,355,1.0,438,2.52791,2.34589,1.07759
2025-12-04#t1546w1,2025-12-04,Mr. Ames,community based addiction and mental health programs,344,1.0,409,2.65162,2.79965,0.94712
2025-12-04#t1546w2,2025-12-04,Mr. Ames,community based addiction and mental health programs,340,1.0,400,2.52139,3.01222,0.83705
2025-12-04#t1546w3,2025-12-04,Mr. Ames,community based addiction and mental health programs,266,1.0,326,2.75221,2.91801,0.94318
2025-12-04#t1547w0,2025-12-04,Mr. Deputy Speaker,community based addiction and mental health programs,339,1.0,430,2.57353,2.37291,1.08455
2025-12-04#t1547w1,2025-12-04,Mr. Deputy Speaker,community based addiction and mental health programs,279,1.0,347,2.37872,2.53296,0.9391
2025-12-04#t1548w0,2025-12-04,Mr. Austin,community based addiction and mental health programs,329,1.0,394,2.6111,2.57533,1.01389
2025-12-04#t1548w1,2025-12-04,Mr. Austin,community based addiction and mental health programs,351,1.0,406,3.15342,3.27956,0.96154
2025-12-04#t1548w2,2025-12-04,Mr. Austin,community based addiction and mental health programs,325,1.0,394,2.52344,2.61306,0.9657
2025-12-04#t1548w3,2025-12-04,Mr. Austin,community based addiction and mental health programs,347,1.0,423,2.54376,2.69285,0.94464
2025-12-04#t1548w4,2025-12-04,Mr. Austin,community based addiction and mental health programs,309,1.0,371,2.65196,2.74757,0.9652
2025-12-04#t1548w5,2025-12-04,Mr. Austin,community based addiction and mental health programs,332,1.0,419,2.7839,2.74734,1.01331
2025-12-04#t1548w6,2025-12-04,Mr. Austin,community based addiction and mental health programs,349,1.0,426,3.23,2.99059,1.08005
2025-12-04#t1548w7,2025-12-04,Mr. Austin,community based addiction and mental health programs,348,1.0,421,2.72829,2.75193,0.99141
2025-12-04#t1548w8,2025-12-04,Mr. Austin,community based addiction and mental health programs,149,1.0,182,3.12669,3.2043,0.97578
2025-12-04#t1550w0,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,300,0.813,353,2.3145,2.35893,0.98117
2025-12-04#t1550w1,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,306,1.0,355,2.19325,2.19594,0.99878
2025-12-04#t1550w2,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,298,1.0,348,2.57452,2.8289,0.91008
2025-12-04#t1550w3,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,351,0.584,410,2.9054,3.11293,0.93333
2025-12-04#t1550w4,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,338,0.882,400,2.68138,2.70615,0.99085
2025-12-04#t1550w5,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,340,0.876,398,2.68231,2.91865,0.91903
2025-12-04#t1550w6,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,79,1.0,93,3.42896,3.72475,0.92059
2025-12-04#t1552w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,349,1.0,412,2.9457,2.97371,0.99058
2025-12-04#t1552w1,2025-12-04,Mr. Hogan,community based addiction and mental health programs,352,1.0,425,2.64385,2.82617,0.93549
2025-12-04#t1553w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,345,1.0,411,2.41383,2.67809,0.90132
2025-12-04#t1554w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,336,1.0,399,2.80153,2.69467,1.03966
2025-12-04#t1554w1,2025-12-04,Mr. Hogan,community based addiction and mental health programs,219,1.0,268,2.75042,2.80288,0.98128
2025-12-04#t1556w0,2025-12-04,Ms. Wilcott,community based addiction and mental health programs,285,1.0,337,2.69107,2.60138,1.03448
2025-12-04#t1556w1,2025-12-04,Ms. Wilcott,community based addiction and mental health programs,178,1.0,206,2.74688,2.98944,0.91886
2025-12-04#t1557w0,2025-12-04,,community based addiction and mental health programs,341,1.0,398,2.6412,2.71068,0.97437
2025-12-04#t1557w1,2025-12-04,,community based addiction and mental health programs,298,1.0,366,3.77792,3.46486,1.09035
2025-12-04#t1557w2,2025-12-04,,community based addiction and mental health programs,318,1.0,378,2.97796,3.00923,0.98961
2025-12-04#t1557w3,2025-12-04,,community based addiction and mental health programs,353,1.0,434,2.56125,2.78918,0.91828
2025-12-04#t1558w0,2025-12-04,Ms. Bockus,community based addiction and mental health programs,280,1.0,352,2.52212,2.44736,1.03055
2025-12-04#t1558w1,2025-12-04,Ms. Bockus,community based addiction and mental health programs,317,1.0,379,2.77014,2.65473,1.04348
2025-12-04#t1558w2,2025-12-04,Ms. Bockus,community based addiction and mental health programs,351,1.0,436,2.82037,2.64638,1.06575
2025-12-04#t1558w3,2025-12-04,Ms. Bockus,community based addiction and mental health programs,334,1.0,406,3.03184,2.84901,1.06417
2025-12-05#t1560w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,214,1.0,294,2.56818,2.56426,1.00153
2025-12-05#t1561w0,2025-12-05,Mr. Lee,community based addiction and mental health programs,173,1.0,222,2.5777,2.53018,1.01878
2025-12-05#t1562w0,2025-12-05,Ms. M. Wilson,community based addiction and mental health programs,181,1.0,245,2.14467,2.24813,0.95398
2025-12-05#t1563w0,2025-12-05,Mr. Oliver,community based addiction and mental health programs,195,1.0,241,2.81757,2.90536,0.96979
2025-12-05#t1564w0,2025-12-05,Mr. Doucet,community based addiction and mental health programs,170,1.0,212,2.37464,2.88431,0.8233
2025-12-05#t1565w0,2025-12-05,Mr. Russell,community based addiction and mental health programs,146,1.0,189,3.13187,3.05958,1.02363
2025-12-05#t1566w0,2025-12-05,Mr. Coon,community based addiction and mental health programs,133,1.0,181,2.21913,2.59745,0.85435
2025-12-05#t1567w0,2025-12-05,Mr. J. LeBlanc,community based addiction and mental health programs,138,0.0,191,3.06247,3.03463,1.00918
2025-12-05#t1568w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,154,1.0,212,2.54654,2.59899,0.97982
2025-12-05#t1569w0,2025-12-05,Ms. Vautour,community based addiction and mental health programs,144,0.0,179,2.98363,2.87576,1.03751
2025-12-05#t1570w0,2025-12-05,Madam Speaker,community based addiction and mental health programs,165,0.679,203,2.81495,2.88091,0.97711
2025-12-05#t1571w0,2025-12-05,Mr. Weir,community based addiction and mental health programs,139,0.835,202,3.0773,2.69637,1.14127
2025-12-05#t1572w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,152,1.0,188,2.6082,2.77407,0.94021
2025-12-05#t1573w0,2025-12-05,Mr. Johnston,community based addiction and mental health programs,146,1.0,171,2.62542,2.75702,0.95227
2025-12-05#t1574w0,2025-12-05,Ms. Conroy,community based addiction and mental health programs,165,1.0,195,2.52842,3.0223,0.83659
2025-12-05#t1575w0,2025-12-05,Mr. J. LeBlanc,community based addiction and mental health programs,158,1.0,194,2.24441,2.51356,0.89292
2025-12-05#t1576w0,2025-12-05,Mr. Hogan,community based addiction and mental health programs,144,1.0,178,3.39615,3.08296,1.10159
2025-12-05#t1577w0,2025-12-05,Mr. Mallet,community based addiction and mental health programs,88,0.0,102,2.95924,3.32101,0.89107
2025-12-05#t1578w0,2025-12-05,Mr. Lee,community based addiction and mental health programs,167,1.0,213,3.44834,3.08434,1.11802
2025-12-05#t1579w0,2025-12-05,Ms. Sodhi,community based addiction and mental health programs,112,1.0,146,2.87289,2.71122,1.05963
2025-12-05#t1580w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,146,1.0,180,2.6051,2.84868,0.91449
2025-12-05#t1581w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,122,0.934,145,2.76129,3.05305,0.90444
2025-12-05#t1582w0,2025-12-05,Hon. Mr. Gauvin,community based addiction and mental health programs,188,0.0,237,2.63199,2.5205,1.04423
2025-12-05#t1583w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,140,0.607,173,3.55722,3.29681,1.07899
2025-12-05#t1584w0,2025-12-05,Hon. Mr. Gauvin,community based addiction and mental health programs,155,0.0,185,3.29454,2.99964,1.09831
2025-12-05#t1585w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,94,0.883,125,3.10025,2.88412,1.07494
2025-12-05#t1586w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,166,1.0,206,2.87766,2.75458,1.04468
2025-12-05#t1587w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,177,1.0,210,3.90316,3.40192,1.14734
2025-12-05#t1588w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,192,1.0,220,2.8673,3.12356,0.91796
2025-12-05#t1589w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,144,1.0,180,2.96445,3.09149,0.95891
2025-12-05#t1590w0,2025-12-05,Hon. Mr. Hickey,community based addiction and mental health programs,186,1.0,215,3.28955,3.14986,1.04435
2025-12-05#t1591w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,192,1.0,246,2.90668,2.83398,1.02565
2025-12-05#t1592w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,153,1.0,190,3.7708,3.1567,1.19454
2025-12-05#t1593w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,165,1.0,198,3.66226,3.48399,1.05117
2025-12-05#t1594w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,141,1.0,172,3.51748,3.32347,1.05838
2025-12-05#t1595w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,189,1.0,248,2.67513,2.89611,0.9237
2025-12-05#t1596w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,186,0.978,247,2.97548,2.78597,1.06803
2025-12-05#t1597w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,185,1.0,233,2.9778,2.77318,1.07378
2025-12-05#t1598w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,66,1.0,83,4.33784,3.71954,1.16623
2025-12-05#t1599w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,96,1.0,112,3.29094,2.92826,1.12386
2025-12-05#t1600w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,133,1.0,155,3.87356,3.64479,1.06277
2025-12-05#t1601w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,81,1.0,102,3.34784,2.94657,1.13618
2025-12-05#t1602w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,115,1.0,133,3.3755,3.28428,1.02777
2025-12-05#t1603w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,84,1.0,102,2.98598,2.99118,0.99826
2025-12-05#t1604w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,142,1.0,158,2.85739,2.6996,1.05845
2025-12-05#t1605w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,89,1.0,102,4.01898,3.81083,1.05462
2025-12-05#t1606w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,154,1.0,189,3.21393,3.13115,1.02644
2025-12-05#t1607w0,2025-12-05,Mr. Monahan,community based addiction and mental health programs,153,1.0,180,2.59439,2.49099,1.04151
2025-12-05#t1608w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,174,1.0,221,2.73762,2.56337,1.06798
2025-12-05#t1609w0,2025-12-05,Mr. Monahan,community based addiction and mental health programs,151,0.0,176,2.86362,2.6586,1.07711
2025-12-05#t1610w0,2025-12-05,Hon. Mr. Legacy,community based addiction and mental health programs,122,0.0,140,3.95637,3.49055,1.13345
2025-12-05#t1611w0,2025-12-05,Mr. Hogan,community based addiction and mental health programs,88,1.0,105,2.9526,2.81357,1.04942
2025-12-05#t1612w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,178,1.0,205,3.36886,2.80335,1.20173
2025-12-05#t1614w0,2025-12-05,Hon. Ms. Boudreau,community based addiction and mental health programs,161,0.342,205,2.5558,2.58412,0.98904
2025-12-05#t1615w0,2025-12-05,Ms. Scott-Wallace,community based addiction and mental health programs,174,1.0,222,2.98304,3.02257,0.98692
2025-12-05#t1616w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,160,0.975,189,2.70684,2.61968,1.03327
2025-12-05#t1617w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,263,0.985,319,2.58705,2.77616,0.93188
2025-12-05#t1618w0,2025-12-05,Mr. Russell,community based addiction and mental health programs,279,1.0,342,2.80873,2.93193,0.95798
2025-12-05#t1619w0,2025-12-05,Mr. Coon,community based addiction and mental health programs,322,0.988,417,2.8129,2.76535,1.0172
2025-12-05#t1619w1,2025-12-05,Mr. Coon,community based addiction and mental health programs,339,0.858,441,2.70458,2.67964,1.00931
2025-12-05#t1619w2,2025-12-05,Mr. Coon,community based addiction and mental health programs,95,1.0,124,2.28686,2.16969,1.054
2025-12-05#t1620w0,2025-12-05,Hon. Mr. Legacy,community based addiction and mental health programs,73,0.151,117,2.28154,2.25829,1.01029
2025-12-05#t1622w0,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,337,0.552,394,2.56314,2.46542,1.03964
2025-12-05#t1622w1,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,224,1.0,278,2.34495,2.51838,0.93114
2025-12-05#t1622w2,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,349,1.0,429,2.46244,2.61251,0.94256
2025-12-05#t1622w3,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,360,1.0,431,2.77877,2.76529,1.00487
2025-12-05#t1622w4,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,317,0.893,373,3.06977,2.93547,1.04575
2025-12-05#t1622w5,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,226,1.0,259,3.00861,3.03483,0.99136
2025-12-05#t1623w0,2025-12-05,Mr. Chair,community based addiction and mental health programs,77,0.753,102,3.41564,3.14984,1.08438
2025-12-09#t1625w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,159,1.0,202,2.17012,2.06455,1.05113
2025-12-09#t1627w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,232,0.134,308,3.01388,2.74523,1.09786
2025-12-09#t1628w0,2025-12-09,Hon. Mr. Legacy,community based addiction and mental health programs,144,0.104,201,2.91865,2.92109,0.99916
2025-12-09#t1629w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,161,1.0,203,3.04052,3.01177,1.00954
2025-12-09#t1630w0,2025-12-09,Hon. Ms. Boudreau,community based addiction and mental health programs,178,0.101,252,2.89194,2.78665,1.03778
2025-12-09#t1631w0,2025-12-09,Ms. Bockus,community based addiction and mental health programs,161,1.0,205,3.90176,3.28143,1.18904
2025-12-09#t1632w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,132,0.0,169,2.71725,3.25239,0.83546
2025-12-09#t1633w0,2025-12-09,Mr. Ames,community based addiction and mental health programs,166,1.0,225,3.25784,2.74981,1.18475
2025-12-09#t1634w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,132,0.0,165,2.8884,3.03118,0.9529
2025-12-09#t1635w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,141,1.0,166,2.89709,2.99432,0.96753
2025-12-09#t1636w0,2025-12-09,Ms. Mitton,community based addiction and mental health programs,108,0.0,139,3.08347,2.76306,1.11596
2025-12-09#t1637w0,2025-12-09,Ms. Wilcott,community based addiction and mental health programs,120,1.0,145,3.24834,2.89542,1.12189
2025-12-09#t1638w0,2025-12-09,Ms. Scott-Wallace,community based addiction and mental health programs,131,1.0,167,3.3024,3.10914,1.06216
2025-12-09#t1639w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,138,0.0,166,3.38728,3.09257,1.09529
2025-12-09#t1640w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,112,1.0,137,3.24763,2.88786,1.12458
2025-12-09#t1641w0,2025-12-09,Ms. Sodhi,community based addiction and mental health programs,138,1.0,168,2.61342,2.72617,0.95864
2025-12-09#t1642w0,2025-12-09,Mr. Cullins,community based addiction and mental health programs,147,1.0,184,2.92548,3.01613,0.96994
2025-12-09#t1643w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,147,0.0,186,2.7659,2.73699,1.01056
2025-12-09#t1644w0,2025-12-09,Ms. S. Wilson,community based addiction and mental health programs,130,1.0,158,3.1671,2.83946,1.11539
2025-12-09#t1645w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,155,0.948,188,3.21356,3.10516,1.03491
2025-12-09#t1646w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,210,1.0,253,2.92809,2.787,1.05063
2025-12-09#t1647w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,196,1.0,237,3.1922,3.18755,1.00146
2025-12-09#t1648w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,134,1.0,157,3.4116,3.25611,1.04775
2025-12-09#t1649w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,140,1.0,169,3.13715,2.9177,1.07521
2025-12-09#t1650w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,145,1.0,169,3.77698,3.11908,1.21093
2025-12-09#t1651w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,113,1.0,136,4.47241,3.84182,1.16414
2025-12-09#t1652w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,140,1.0,160,3.38786,3.28578,1.03107
2025-12-09#t1653w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,198,1.0,251,2.92571,2.98338,0.98067
2025-12-09#t1654w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,168,1.0,205,3.28256,3.36115,0.97662
2025-12-09#t1655w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,143,1.0,171,3.32661,3.35201,0.99242
2025-12-09#t1656w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,157,1.0,195,3.45341,2.88169,1.1984
2025-12-09#t1657w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,161,1.0,192,3.59182,3.32819,1.07921
2025-12-09#t1658w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,159,1.0,186,3.96449,3.29214,1.20423
2025-12-09#t1659w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,133,1.0,177,2.95684,3.32831,0.88839
2025-12-09#t1661w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,147,1.0,181,3.99611,3.15066,1.26834
2025-12-09#t1662w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,196,1.0,235,2.86755,2.94887,0.97243
2025-12-09#t1663w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,182,1.0,225,3.85711,3.53444,1.09129
2025-12-09#t1664w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,150,0.973,174,2.91522,2.81177,1.03679
2025-12-09#t1665w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,182,1.0,200,3.28802,2.81456,1.16822
2025-12-09#t1666w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,147,1.0,172,3.55707,3.12738,1.1374
2025-12-09#t1667w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,186,1.0,211,3.21686,2.96864,1.08361
2025-12-09#t1668w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,150,1.0,172,3.05531,3.11991,0.97929
2025-12-09#t1669w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,196,1.0,230,3.37852,3.20915,1.05278
2025-12-09#t1670w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,123,1.0,143,4.42396,3.41834,1.29418
2025-12-09#t1672w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,198,1.0,232,3.21612,3.23318,0.99472
