seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2025-12-05#t1615w0,2025-12-05,Ms. Scott-Wallace,community based addiction and mental health programs,174,1.0,222,3.29005,3.2917,0.9995
2025-12-05#t1616w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,160,0.975,189,3.02226,2.94854,1.025
2025-12-05#t1617w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,263,0.985,319,2.77417,2.9637,0.93605
2025-12-05#t1618w0,2025-12-05,Mr. Russell,community based addiction and mental health programs,279,1.0,342,3.17147,3.29748,0.96179
2025-12-05#t1619w0,2025-12-05,Mr. Coon,community based addiction and mental health programs,322,0.988,417,2.91472,2.99919,0.97184
2025-12-05#t1619w1,2025-12-05,Mr. Coon,community based addiction and mental health programs,339,0.858,441,3.00732,3.10694,0.96794
2025-12-05#t1619w2,2025-12-05,Mr. Coon,community based addiction and mental health programs,95,1.0,124,2.63516,2.82117,0.93407
2025-12-05#t1620w0,2025-12-05,Hon. Mr. Legacy,community based addiction and mental health programs,73,0.151,117,2.58534,2.6134,0.98926
2025-12-05#t1622w0,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,337,0.552,394,2.90904,2.88158,1.00953
2025-12-05#t1622w1,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,224,1.0,278,2.46695,2.74495,0.89872
2025-12-05#t1622w2,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,349,1.0,429,2.66372,2.76825,0.96224
2025-12-05#t1622w3,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,360,1.0,431,2.76332,2.93052,0.94295
2025-12-05#t1622w4,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,317,0.893,373,3.31313,3.22294,1.02798
2025-12-05#t1622w5,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,226,1.0,259,2.88568,3.11056,0.92771
2025-12-05#t1623w0,2025-12-05,Mr. Chair,community based addiction and mental health programs,77,0.753,102,3.588,3.79326,0.94589
2025-12-09#t1625w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,159,1.0,202,2.42932,2.48491,0.97763
2025-12-09#t1627w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,232,0.134,308,3.04305,3.0018,1.01374
2025-12-09#t1628w0,2025-12-09,Hon. Mr. Legacy,community based addiction and mental health programs,144,0.104,201,3.12982,3.2025,0.9773
2025-12-09#t1629w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,161,1.0,203,3.28794,3.35415,0.98026
2025-12-09#t1630w0,2025-12-09,Hon. Ms. Boudreau,community based addiction and mental health programs,178,0.101,252,3.0359,3.07954,0.98583
2025-12-09#t1631w0,2025-12-09,Ms. Bockus,community based addiction and mental health programs,161,1.0,205,4.04927,3.72782,1.08623
2025-12-09#t1632w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,132,0.0,169,2.86046,3.26276,0.8767
2025-12-09#t1633w0,2025-12-09,Mr. Ames,community based addiction and mental health programs,166,1.0,225,3.38844,3.1845,1.06404
2025-12-09#t1634w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,132,0.0,165,3.01129,3.22196,0.93461
2025-12-09#t1635w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,141,1.0,166,2.96675,3.25453,0.91158
2025-12-09#t1636w0,2025-12-09,Ms. Mitton,community based addiction and mental health programs,108,0.0,139,3.243,3.16073,1.02603
2025-12-09#t1637w0,2025-12-09,Ms. Wilcott,community based addiction and mental health programs,120,1.0,145,3.29289,3.14749,1.0462
2025-12-09#t1638w0,2025-12-09,Ms. Scott-Wallace,community based addiction and mental health programs,131,1.0,167,3.67339,3.55184,1.03422
2025-12-09#t1639w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,138,0.0,166,3.51046,3.25568,1.07826
2025-12-09#t1640w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,112,1.0,137,3.59389,3.21787,1.11685
2025-12-09#t1641w0,2025-12-09,Ms. Sodhi,community based addiction and mental health programs,138,1.0,168,2.35832,2.87891,0.81917
2025-12-09#t1642w0,2025-12-09,Mr. Cullins,community based addiction and mental health programs,147,1.0,184,3.17573,3.45887,0.91814
2025-12-09#t1643w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,147,0.0,186,2.76855,2.87054,0.96447
2025-12-09#t1644w0,2025-12-09,Ms. S. Wilson,community based addiction and mental health programs,130,1.0,158,3.40703,3.0749,1.10801
2025-12-09#t1645w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,155,0.948,188,3.32756,3.17027,1.04961
2025-12-09#t1646w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,210,1.0,253,2.95763,3.04995,0.96973
2025-12-09#t1647w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,196,1.0,237,3.23648,3.30021,0.98069
2025-12-09#t1648w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,134,1.0,157,3.78009,3.60412,1.04882
2025-12-09#t1649w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,140,1.0,169,3.22008,3.2602,0.98769
2025-12-09#t1650w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,145,1.0,169,3.36481,3.3105,1.01641
2025-12-09#t1651w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,113,1.0,136,4.28948,3.7446,1.14551
2025-12-09#t1652w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,140,1.0,160,3.52518,3.45298,1.02091
2025-12-09#t1653w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,198,1.0,251,2.88884,3.07895,0.93825
2025-12-09#t1654w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,168,1.0,205,3.25395,3.35616,0.96954
2025-12-09#t1655w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,143,1.0,171,3.25686,3.10831,1.04779
2025-12-09#t1656w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,157,1.0,195,3.57509,3.1016,1.15266
2025-12-09#t1657w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,161,1.0,192,3.1597,3.17509,0.99515
2025-12-09#t1658w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,159,1.0,186,3.58271,3.43943,1.04166
2025-12-09#t1659w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,133,1.0,177,2.87715,3.1445,0.91498
2025-12-09#t1661w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,147,1.0,181,3.80405,3.44887,1.10298
2025-12-09#t1662w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,196,1.0,235,3.02076,3.24676,0.93039
2025-12-09#t1663w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,182,1.0,225,3.43513,3.31662,1.03574
2025-12-09#t1664w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,150,0.973,174,3.43815,3.12508,1.10018
2025-12-09#t1665w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,182,1.0,200,3.17203,3.06627,1.03449
2025-12-09#t1666w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,147,1.0,172,3.91002,3.5254,1.1091
2025-12-09#t1667w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,186,1.0,211,3.22121,3.27331,0.98408
2025-12-09#t1668w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,150,1.0,172,3.24234,3.39081,0.95621
2025-12-09#t1669w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,196,1.0,230,3.5372,3.39764,1.04108
2025-12-09#t1670w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,123,1.0,143,3.88697,3.5955,1.08106
2025-12-09#t1672w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,198,1.0,232,3.23374,3.44538,0.93857
2025-12-09#t1673w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,137,1.0,163,3.15971,3.29418,0.95918
2025-12-09#t1674w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,181,1.0,215,3.66854,3.56034,1.03039
2025-12-09#t1675w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,154,1.0,192,3.26783,3.20096,1.02089
2025-12-09#t1676w0,2025-12-09,Hon. Mr. Legacy,community based addiction and mental health programs,168,1.0,197,3.04395,3.10235,0.98118
2025-12-09#t1678w0,2025-12-09,Hon. Ms. Holt,Déclarations ds ministres / Statements by Ministers,351,0.741,440,2.70976,2.68509,1.00918
2025-12-09#t1680w0,2025-12-09,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,61,1.0,81,3.63977,3.46479,1.0505
2025-12-09#t1681w0,2025-12-09,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,216,1.0,282,3.43286,3.30183,1.03968
2025-12-09#t1682w0,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,297,0.987,356,3.12874,2.9466,1.06182
2025-12-09#t1683w0,2025-12-09,Hon. Ms. Thériault,Déclarations ds ministres / Statements by Ministers,181,0.414,211,2.81186,2.98003,0.94357
2025-12-09#t1684w0,2025-12-09,Ms. M. Wilson,Déclarations ds ministres / Statements by Ministers,245,1.0,303,2.94805,3.00016,0.98263
2025-12-09#t1685w0,2025-12-09,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,103,0.544,123,2.91415,3.08513,0.94458
2025-12-09#t1686w0,2025-12-09,Hon. C. Johnson,Déclarations ds ministres / Statements by Ministers,267,0.483,324,2.90548,2.88456,1.00725
2025-12-09#t1687w0,2025-12-09,Mr. Lee,Déclarations ds ministres / Statements by Ministers,185,1.0,232,3.45445,3.16636,1.09099
2025-12-09#t1688w0,2025-12-09,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,270,0.863,313,3.00564,3.0689,0.97939
2025-12-09#t1689w0,2025-12-09,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,286,0.92,353,2.97052,3.03391,0.97911
2025-12-09#t1690w0,2025-12-09,Ms. Conroy,Déclarations ds ministres / Statements by Ministers,348,1.0,427,2.77206,2.93161,0.94558
2025-12-09#t1691w0,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,358,0.891,457,3.42899,3.25962,1.05196
2025-12-09#t1691w1,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,343,0.708,434,2.58829,2.68196,0.96508
2025-12-09#t1691w2,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,113,1.0,144,2.7871,2.87639,0.96896
2025-12-09#t1692w0,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,346,0.922,422,2.96252,2.9506,1.00404
2025-12-09#t1692w1,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,349,0.848,442,2.54866,2.84692,0.89523
2025-12-09#t1692w2,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,133,0.865,190,2.76694,2.99723,0.92317
2025-12-09#t1693w0,2025-12-09,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,251,0.693,307,2.85704,3.28452,0.86985
2025-12-09#t1696w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,115,1.0,163,2.8882,2.76289,1.04535
2025-12-09#t1697w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,94,1.0,135,3.52034,3.53364,0.99624
2025-12-09#t1698w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,85,1.0,107,3.3037,3.1234,1.05772
2025-12-09#t1699w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,207,1.0,280,3.18339,3.09968,1.02701
2025-12-09#t1701w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,79,1.0,105,3.54925,3.71623,0.95507
2025-12-09#t1702w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,96,0.479,116,3.76236,3.20244,1.17484
2025-12-09#t1703w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,165,1.0,216,3.07992,3.33747,0.92283
2025-12-09#t1704w0,2025-12-09,Ms. Bockus,Déclarations ds ministres / Statements by Ministers,107,1.0,133,3.02959,3.21387,0.94266
2025-12-09#t1705w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,89,1.0,110,4.06738,4.04519,1.00548
2025-12-09#t1706w0,2025-12-09,Ms. Bockus,Déclarations ds ministres / Statements by Ministers,116,1.0,143,3.51866,3.40684,1.03282
2025-12-09#t1709w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,68,1.0,80,4.64092,4.27348,1.08598
2025-12-09#t1711w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,75,1.0,90,4.37001,3.95616,1.10461
2025-12-09#t1713w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,90,0.0,102,3.47248,3.05378,1.13711
2025-12-09#t1715w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,134,0.0,179,3.02547,3.09991,0.97598
2025-12-09#t1716w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,148,0.0,185,3.45412,3.44869,1.00158
2025-12-09#t1717w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,243,0.0,296,3.37512,3.30353,1.02167
2025-12-09#t1719w0,2025-12-09,Mr. Chair,Déclarations ds ministres / Statements by Ministers,336,0.643,476,1.20572,1.39863,0.86208
2025-12-09#t1720w0,2025-12-09,Mr. Chair,Déclarations ds ministres / Statements by Ministers,87,1.0,106,3.74578,3.89047,0.96281
2025-12-10#t1722w0,2025-12-10,Mr. Cullins,Déclarations ds ministres / Statements by Ministers,154,1.0,202,2.42843,2.59055,0.93742
2025-12-10#t1723w0,2025-12-10,Mr. Austin,Déclarations ds ministres / Statements by Ministers,162,1.0,201,3.2861,3.21362,1.02255
2025-12-10#t1725w0,2025-12-10,Mr. Mallet,Déclarations ds ministres / Statements by Ministers,119,0.0,163,3.16956,3.14285,1.0085
2025-12-10#t1726w0,2025-12-10,Mr. Bourque,Déclarations ds ministres / Statements by Ministers,171,0.094,219,2.76521,2.96654,0.93213
2025-12-10#t1727w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,175,0.966,218,2.67479,2.94264,0.90898
2025-12-10#t1728w0,2025-12-10,Mr. Coon,Déclarations ds ministres / Statements by Ministers,162,0.975,192,2.99295,3.0376,0.9853
2025-12-10#t1729w0,2025-12-10,Hon. Mr. Finnigan,Déclarations ds ministres / Statements by Ministers,133,0.308,190,3.77098,3.98037,0.94739
2025-12-10#t1730w0,2025-12-10,Mr. Weir,Déclarations ds ministres / Statements by Ministers,142,0.775,179,2.72903,3.10654,0.87848
2025-12-10#t1731w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,152,1.0,185,2.86262,3.05565,0.93683
2025-12-10#t1732w0,2025-12-10,Mr. Johnston,Déclarations ds ministres / Statements by Ministers,185,1.0,252,3.66586,3.67437,0.99768
2025-12-10#t1733w0,2025-12-10,Ms. Vautour,Déclarations ds ministres / Statements by Ministers,135,0.0,184,2.84764,2.74361,1.03792
2025-12-10#t1734w0,2025-12-10,Ms. M. Wilson,Déclarations ds ministres / Statements by Ministers,172,1.0,225,2.98227,3.10414,0.96074
2025-12-10#t1735w0,2025-12-10,Mr. Coon,Déclarations ds ministres / Statements by Ministers,160,1.0,180,3.56876,3.42047,1.04335
2025-12-10#t1736w0,2025-12-10,Mr. J. LeBlanc,Déclarations ds ministres / Statements by Ministers,143,0.392,171,2.31528,2.92299,0.79209
2025-12-10#t1737w0,2025-12-10,Ms. Bockus,Déclarations ds ministres / Statements by Ministers,187,1.0,207,3.3778,3.24854,1.03979
2025-12-10#t1738w0,2025-12-10,Mr. Mallet,Déclarations ds ministres / Statements by Ministers,132,0.0,166,3.3978,3.41593,0.99469
2025-12-10#t1739w0,2025-12-10,Mr. Ames,Déclarations ds ministres / Statements by Ministers,172,1.0,203,3.37127,3.37013,1.00034
2025-12-10#t1740w0,2025-12-10,Mr. Bourque,Déclarations ds ministres / Statements by Ministers,175,0.0,226,3.41948,3.18423,1.07388
2025-12-10#t1741w0,2025-12-10,Mr. Russell,Déclarations ds ministres / Statements by Ministers,126,1.0,149,3.31379,3.09572,1.07044
2025-12-10#t1742w0,2025-12-10,Mr. Doucet,Déclarations ds ministres / Statements by Ministers,151,1.0,173,2.744,3.0228,0.90777
2025-12-10#t1743w0,2025-12-10,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,160,1.0,202,2.88624,3.53624,0.81619
2025-12-10#t1744w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,72,0.0,88,2.12309,2.7184,0.78101
2025-12-10#t1745w0,2025-12-10,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,178,1.0,213,3.21545,3.16971,1.01443
2025-12-10#t1746w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,108,1.0,134,2.88881,3.25182,0.88837
2025-12-10#t1747w0,2025-12-10,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,145,1.0,188,3.40952,3.28489,1.03794
2025-12-10#t1748w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,155,1.0,206,3.63661,3.40112,1.06924
2025-12-10#t1749w0,2025-12-10,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,139,1.0,184,2.92093,2.93449,0.99538
2025-12-10#t1750w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,157,1.0,191,2.63691,2.74766,0.95969
2025-12-10#t1751w0,2025-12-10,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,126,1.0,174,3.0229,3.12387,0.96768
2025-12-10#t1752w0,2025-12-10,Ms. Conroy,Déclarations ds ministres / Statements by Ministers,211,1.0,255,3.13005,3.34429,0.93594
2025-12-10#t1753w0,2025-12-10,Hon. Ms. Miles,Déclarations ds ministres / Statements by Ministers,176,1.0,219,3.2405,3.22065,1.00616
2025-12-10#t1754w0,2025-12-10,Ms. Conroy,Déclarations ds ministres / Statements by Ministers,136,1.0,164,3.35843,3.31658,1.01262
2025-12-10#t1755w0,2025-12-10,Hon. Ms. Miles,Déclarations ds ministres / Statements by Ministers,194,1.0,224,3.13022,3.14056,0.99671
2025-12-10#t1756w0,2025-12-10,Ms. Conroy,Déclarations ds ministres / Statements by Ministers,205,1.0,245,3.114,3.34131,0.93197
2025-12-10#t1757w0,2025-12-10,Hon. Ms. Miles,Déclarations ds ministres / Statements by Ministers,178,1.0,215,3.13362,2.96295,1.0576
2025-12-10#t1758w0,2025-12-10,Ms. Scott-Wallace,Déclarations ds ministres / Statements by Ministers,167,1.0,194,3.51864,3.42602,1.02703
2025-12-10#t1759w0,2025-12-10,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,180,1.0,204,2.61747,3.03221,0.86322
2025-12-10#t1760w0,2025-12-10,Ms. Scott-Wallace,Déclarations ds ministres / Statements by Ministers,189,1.0,219,3.65353,3.62755,1.00716
2025-12-10#t1761w0,2025-12-10,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,96,0.958,116,3.72205,3.44167,1.08146
2025-12-10#t1762w0,2025-12-10,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,68,1.0,83,3.38216,3.62953,0.93184
2025-12-10#t1763w0,2025-12-10,Ms. Scott-Wallace,Déclarations ds ministres / Statements by Ministers,187,1.0,214,3.58026,3.67643,0.97384
2025-12-10#t1764w0,2025-12-10,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,165,1.0,196,3.2364,3.35499,0.96465
2025-12-10#t1765w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,133,0.0,156,2.94795,2.75823,1.06878
2025-12-10#t1766w0,2025-12-10,Hon. Ms. Boudreau,Déclarations ds ministres / Statements by Ministers,111,0.306,126,2.76426,3.31056,0.83498
2025-12-10#t1767w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,123,1.0,141,3.23286,3.47721,0.92973
2025-12-10#t1768w0,2025-12-10,Hon. Ms. Boudreau,Déclarations ds ministres / Statements by Ministers,141,0.028,161,2.89004,3.24574,0.89041
2025-12-10#t1769w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,179,1.0,220,3.3997,3.17637,1.07031
2025-12-10#t1770w0,2025-12-10,Hon. Ms. Boudreau,Déclarations ds ministres / Statements by Ministers,180,0.0,206,3.08342,3.12267,0.98743
2025-12-10#t1771w0,2025-12-10,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,121,1.0,163,2.92783,2.90674,1.00726
2025-12-10#t1772w0,2025-12-10,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,178,1.0,216,2.65409,2.96641,0.89472
2025-12-10#t1773w0,2025-12-10,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,145,0.0,188,2.65508,3.00885,0.88243
2025-12-10#t1774w0,2025-12-10,Hon. Mr. LePage,Déclarations ds ministres / Statements by Ministers,141,0.0,168,3.22031,3.52158,0.91445
2025-12-10#t1775w0,2025-12-10,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,128,1.0,179,3.01926,2.77681,1.08731
2025-12-10#t1776w0,2025-12-10,Hon. Ms. Holt,Déclarations ds ministres / Statements by Ministers,185,0.735,211,2.6994,3.13321,0.86154
2025-12-10#t1778w0,2025-12-10,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,149,0.631,198,2.88344,3.23062,0.89254
2025-12-10#t1779w0,2025-12-10,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,167,0.838,202,3.12617,3.18218,0.9824
2025-12-10#t1781w0,2025-12-10,Mr. Coon,Déclarations ds ministres / Statements by Ministers,236,1.0,273,3.44418,3.19709,1.07728
2025-12-10#t1782w0,2025-12-10,Hon. Mr. Randall,Déclarations ds ministres / Statements by Ministers,260,0.827,341,2.9409,3.1885,0.92235
2025-12-10#t1783w0,2025-12-10,Mr. Russell,Déclarations ds ministres / Statements by Ministers,261,1.0,307,1.94825,2.43612,0.79973
2025-12-10#t1784w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,205,1.0,235,3.06406,3.06935,0.99828
2025-12-10#t1785w0,2025-12-10,Mr. Mallet,Déclarations ds ministres / Statements by Ministers,159,0.0,214,2.53372,2.84553,0.89042
2025-12-10#t1786w0,2025-12-10,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,211,0.701,268,2.55288,2.79126,0.9146
2025-12-10#t1788w0,2025-12-10,Madam Speaker,Déclarations ds ministres / Statements by Ministers,78,0.808,122,2.6198,2.66559,0.98282
2025-12-10#t1790w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,69,0.768,95,2.45711,2.59333,0.94747
2025-12-11#t1792w0,2025-12-11,Hon. Ms. Boudreau,Déclarations ds ministres / Statements by Ministers,166,0.0,241,2.46632,2.80251,0.88004
2025-12-11#t1793w0,2025-12-11,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,137,1.0,189,2.95058,2.90339,1.01625
2025-12-11#t1794w0,2025-12-11,Mr. Coon,Déclarations ds ministres / Statements by Ministers,217,0.982,309,2.82166,2.89182,0.97574
2025-12-11#t1795w0,2025-12-11,Mr. Russell,Déclarations ds ministres / Statements by Ministers,156,0.974,211,2.84313,3.18756,0.89195
2025-12-11#t1797w0,2025-12-11,Hon. C. Johnson,Déclarations ds ministres / Statements by Ministers,68,1.0,84,3.42303,3.66392,0.93425
2025-12-11#t1798w0,2025-12-11,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,93,1.0,118,3.10534,3.16411,0.98143
2025-12-11#t1799w0,2025-12-11,Mr. Doucet,Déclarations ds ministres / Statements by Ministers,119,0.0,178,2.532,2.75097,0.9204
2025-12-11#t1800w0,2025-12-11,Mr. Cullins,Déclarations ds ministres / Statements by Ministers,163,1.0,221,3.06162,2.92091,1.04818
2025-12-11#t1801w0,2025-12-11,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,160,1.0,188,3.242,3.20221,1.01243
2025-12-11#t1802w0,2025-12-11,Ms. Wilcott,Déclarations ds ministres / Statements by Ministers,147,1.0,178,2.98802,3.17018,0.94254
2025-12-11#t1803w0,2025-12-11,Mr. Russell,Déclarations ds ministres / Statements by Ministers,168,0.958,225,2.21543,2.8572,0.77539
2025-12-11#t1804w0,2025-12-11,Mr. Mallet,Déclarations ds ministres / Statements by Ministers,114,0.0,146,2.87478,3.1084,0.92484
2025-12-11#t1805w0,2025-12-11,Mr. Weir,Déclarations ds ministres / Statements by Ministers,151,0.762,181,3.34579,3.3593,0.99598
2025-12-11#t1806w0,2025-12-11,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,163,1.0,197,3.45212,3.26183,1.05834
2025-12-11#t1807w0,2025-12-11,Mr. Johnston,Déclarations ds ministres / Statements by Ministers,235,0.6,304,3.14773,3.0604,1.02854
2025-12-11#t1807w1,2025-12-11,Mr. Johnston,Déclarations ds ministres / Statements by Ministers,134,1.0,174,2.996,3.15378,0.94997
2025-12-11#t1808w0,2025-12-11,Ms. Wilcott,Déclarations ds ministres / Statements by Ministers,151,1.0,180,3.11419,3.20743,0.97093
2025-12-11#t1809w0,2025-12-11,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,170,1.0,215,3.32361,3.37178,0.98571
2025-12-11#t1813w0,2025-12-11,Mr. Robichaud,Déclarations ds ministres / Statements by Ministers,151,0.0,203,2.53348,2.86259,0.88503
2025-12-11#t1814w0,2025-12-11,Mr. Lee,Déclarations ds ministres / Statements by Ministers,149,1.0,184,3.72514,3.44927,1.07998
2025-12-11#t1815w0,2025-12-11,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,166,1.0,205,3.27862,3.35798,0.97637
2025-12-11#t1816w0,2025-12-11,Mr. Austin,Déclarations ds ministres / Statements by Ministers,217,1.0,270,3.03581,3.22066,0.9426
2025-12-11#t1817w0,2025-12-11,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,205,0.961,243,2.70726,2.90738,0.93117
2025-12-11#t1818w0,2025-12-11,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,187,1.0,227,3.09687,3.11838,0.9931
2025-12-11#t1819w0,2025-12-11,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,228,1.0,270,2.78132,3.06526,0.90737
2025-12-11#t1820w0,2025-12-11,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,203,0.97,249,2.60029,2.87023,0.90595
2025-12-11#t1821w0,2025-12-11,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,201,0.97,232,3.05646,3.18894,0.95846
2025-12-11#t1822w0,2025-12-11,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,201,0.98,239,2.83074,2.94018,0.96278
2025-12-11#t1823w0,2025-12-11,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,203,1.0,256,2.92297,2.98692,0.97859
2025-12-11#t1824w0,2025-12-11,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,166,1.0,215,3.08615,3.04624,1.0131
2025-12-11#t1825w0,2025-12-11,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,176,1.0,207,3.27382,3.23526,1.01192
2025-12-11#t1826w0,2025-12-11,Hon. Mr. McKee,Déclarations ds ministres / Statements by Ministers,156,0.0,186,3.22528,3.21158,1.00426
