seg_id,date,speaker,n_words,orig_frac,p_ai
2025-10-30#t509w2,2025-10-30,Mr. Russell,345,1.0,0.228692
2025-10-30#t509w3,2025-10-30,Mr. Russell,318,1.0,0.997229
2025-10-30#t509w4,2025-10-30,Mr. Russell,169,1.0,0.998817
2025-10-30#t511w0,2025-10-30,Ms. Wilcott,268,1.0,0.279205
2025-10-30#t511w1,2025-10-30,Ms. Wilcott,349,1.0,0.239198
2025-10-30#t511w2,2025-10-30,Ms. Wilcott,329,1.0,0.052219
2025-10-30#t511w3,2025-10-30,Ms. Wilcott,271,1.0,0.310506
2025-10-30#t514w0,2025-10-30,Mr. Deputy Speaker,54,1.0,0.005873
2025-10-30#t515w0,2025-10-30,Ms. Wilcott,267,1.0,0.90145
2025-10-30#t515w1,2025-10-30,Ms. Wilcott,333,1.0,0.053802
2025-10-30#t515w2,2025-10-30,Ms. Wilcott,118,1.0,0.05817
2025-10-30#t516w0,2025-10-30,Ms. Wilcott,241,1.0,0.064034
2025-10-30#t517w0,2025-10-30,Mr. Deputy Speaker,51,1.0,0.081836
2025-10-30#t518w0,2025-10-30,Mr. Savoie,311,1.0,0.297835
2025-10-30#t518w1,2025-10-30,Mr. Savoie,302,1.0,0.011496
2025-10-30#t520w0,2025-10-30,Mr. M. LeBlanc,58,1.0,0.01399
2025-10-30#t523w0,2025-10-30,Mr. Deputy Speaker,86,1.0,0.059946
2025-10-30#t525w0,2025-10-30,Mr. Savoie,161,1.0,0.125133
2025-10-30#t529w0,2025-10-30,Mr. Weir,105,1.0,0.000249
2025-10-30#t530w0,2025-10-30,Mr. Weir,203,1.0,0.000299
2025-10-30#t531w0,2025-10-30,Mr. Weir,294,1.0,0.006338
2025-10-30#t531w1,2025-10-30,Mr. Weir,216,1.0,0.002982
2025-10-30#t531w2,2025-10-30,Mr. Weir,252,1.0,0.001623
2025-10-30#t531w3,2025-10-30,Mr. Weir,254,1.0,0.018479
2025-10-30#t531w4,2025-10-30,Mr. Weir,146,1.0,0.001041
2025-10-30#t532w0,2025-10-30,Mr. Deputy Speaker,353,1.0,0.000557
2025-10-30#t533w0,2025-10-30,,223,0.951,0.000591
2025-10-30#t534w0,2025-10-30,Ms. S. Wilson,360,1.0,0.028574
2025-10-30#t534w1,2025-10-30,Ms. S. Wilson,300,1.0,0.156204
2025-10-30#t534w2,2025-10-30,Ms. S. Wilson,305,1.0,0.009624
2025-10-30#t534w3,2025-10-30,Ms. S. Wilson,338,1.0,0.002546
2025-10-30#t534w4,2025-10-30,Ms. S. Wilson,309,1.0,0.131747
2025-10-30#t534w5,2025-10-30,Ms. S. Wilson,210,1.0,0.000286
2025-10-30#t535w0,2025-10-30,Hon. Mr. McKee,329,1.0,0.154954
2025-10-30#t535w1,2025-10-30,Hon. Mr. McKee,309,0.583,0.933399
2025-10-30#t535w2,2025-10-30,Hon. Mr. McKee,334,0.623,0.988111
2025-10-30#t535w3,2025-10-30,Hon. Mr. McKee,357,0.773,0.977909
2025-10-30#t535w4,2025-10-30,Hon. Mr. McKee,319,1.0,0.067183
2025-10-30#t535w5,2025-10-30,Hon. Mr. McKee,360,1.0,0.116207
2025-10-30#t535w6,2025-10-30,Hon. Mr. McKee,133,0.955,0.028229
2025-10-30#t536w0,2025-10-30,Ms. M. Johnson,352,1.0,0.000365
2025-10-30#t536w1,2025-10-30,Ms. M. Johnson,360,1.0,0.002368
2025-10-30#t536w2,2025-10-30,Ms. M. Johnson,333,1.0,0.026802
2025-10-30#t536w3,2025-10-30,Ms. M. Johnson,292,1.0,0.011202
2025-10-30#t537w0,2025-10-30,Mr. Bourque,329,0.0,0.029465
2025-10-30#t537w1,2025-10-30,Mr. Bourque,335,0.0,0.334251
2025-10-30#t537w2,2025-10-30,Mr. Bourque,349,0.043,0.011807
2025-10-30#t537w3,2025-10-30,Mr. Bourque,349,0.705,0.038458
2025-10-30#t537w4,2025-10-30,Mr. Bourque,247,0.571,0.000259
2025-10-30#t537w5,2025-10-30,Mr. Bourque,329,0.891,0.022298
2025-10-30#t537w6,2025-10-30,Mr. Bourque,254,0.819,0.078645
2025-10-31#t538w0,2025-10-31,Hon. Ms. Holt,192,0.958,0.006445
2025-10-31#t538w1,2025-10-31,Hon. Ms. Holt,348,0.647,0.259675
2025-10-31#t538w2,2025-10-31,Hon. Ms. Holt,250,0.84,0.940015
2025-10-31#t538w3,2025-10-31,Hon. Ms. Holt,357,0.672,0.029849
2025-10-31#t538w4,2025-10-31,Hon. Ms. Holt,319,0.687,0.949784
2025-10-31#t538w5,2025-10-31,Hon. Ms. Holt,212,0.892,0.010152
2025-10-31#t539w0,2025-10-31,Hon. Ms. Holt,309,0.583,0.003652
2025-10-31#t539w1,2025-10-31,Hon. Ms. Holt,296,1.0,0.035544
2025-10-31#t539w2,2025-10-31,Hon. Ms. Holt,312,1.0,0.986232
2025-10-31#t539w3,2025-10-31,Hon. Ms. Holt,356,0.461,0.024948
2025-10-31#t539w4,2025-10-31,Hon. Ms. Holt,325,1.0,0.057077
2025-10-31#t539w5,2025-10-31,Hon. Ms. Holt,330,0.57,0.030116
2025-10-31#t539w6,2025-10-31,Hon. Ms. Holt,332,0.717,0.034341
2025-10-31#t539w7,2025-10-31,Hon. Ms. Holt,350,0.726,0.0417
2025-10-31#t539w8,2025-10-31,Hon. Ms. Holt,196,1.0,0.008034
2025-10-31#t540w0,2025-10-31,Hon. Ms. Holt,314,0.764,0.91703
2025-10-31#t540w1,2025-10-31,Hon. Ms. Holt,329,0.669,0.736644
2025-10-31#t540w2,2025-10-31,Hon. Ms. Holt,219,1.0,0.326609
2025-10-31#t540w3,2025-10-31,Hon. Ms. Holt,334,0.734,0.021297
2025-10-31#t540w4,2025-10-31,Hon. Ms. Holt,274,0.679,0.001504
2025-11-04#t542w0,2025-11-04,Hon. Mr. Dornan,117,1.0,0.117063
2025-11-04#t543w0,2025-11-04,Mr. Savoie,89,1.0,0.057591
2025-11-04#t544w0,2025-11-04,Mr. Johnston,220,1.0,0.045149
2025-11-04#t545w0,2025-11-04,Mr. Russell,132,1.0,0.042455
2025-11-04#t546w0,2025-11-04,Ms. Wilcott,351,1.0,0.034786
2025-11-04#t546w1,2025-11-04,Ms. Wilcott,71,1.0,0.954385
2025-11-04#t547w0,2025-11-04,Mr. Bourque,174,0.54,0.876039
2025-11-04#t548w0,2025-11-04,Ms. Wilcott,154,0.857,0.000464
2025-11-04#t550w0,2025-11-04,Mr. Savoie,140,0.957,0.050719
2025-11-04#t551w0,2025-11-04,Mr. Coon,144,0.0,0.979356
2025-11-04#t552w0,2025-11-04,Ms. M. Johnson,186,0.978,0.113398
2025-11-04#t553w0,2025-11-04,Ms. Mitton,146,1.0,0.03802
2025-11-04#t554w0,2025-11-04,Ms. M. Wilson,128,1.0,0.002446
2025-11-04#t555w0,2025-11-04,Mr. Russell,138,1.0,0.968643
2025-11-04#t556w0,2025-11-04,Ms. Mitton,154,1.0,0.0413
2025-11-04#t557w0,2025-11-04,Mr. J. LeBlanc,155,0.774,0.12976
2025-11-04#t558w0,2025-11-04,Mr. Oliver,170,1.0,0.069199
2025-11-04#t559w0,2025-11-04,Mr. Robichaud,150,0.413,0.983519
2025-11-04#t560w0,2025-11-04,Ms. Scott-Wallace,160,1.0,0.06906
2025-11-04#t561w0,2025-11-04,Mr. Johnston,150,0.973,0.360796
2025-11-04#t562w0,2025-11-04,Mr. Cullins,155,1.0,0.013112
2025-11-04#t563w0,2025-11-04,Mr. Mallet,125,0.0,0.995274
2025-11-04#t564w0,2025-11-04,Ms. S. Wilson,145,1.0,0.201406
2025-11-04#t565w0,2025-11-04,Mr. Savoie,56,0.857,0.022949
2025-11-04#t566w0,2025-11-04,Mr. Savoie,80,1.0,0.005548
2025-11-04#t567w0,2025-11-04,Hon. Ms. Holt,183,1.0,0.22072
2025-11-04#t568w0,2025-11-04,Mr. Savoie,120,1.0,0.009119
2025-11-04#t569w0,2025-11-04,Hon. Mr. Herron,173,1.0,0.002447
2025-11-04#t570w0,2025-11-04,Mr. Savoie,138,1.0,0.007338
2025-11-04#t571w0,2025-11-04,Hon. Mr. Herron,85,1.0,0.000405
2025-11-04#t572w0,2025-11-04,Mr. Savoie,174,1.0,0.011438
2025-11-04#t573w0,2025-11-04,Hon. Mr. Legacy,143,1.0,0.005605
2025-11-04#t574w0,2025-11-04,Mr. Savoie,146,1.0,0.043851
2025-11-04#t575w0,2025-11-04,Hon. Ms. Holt,150,1.0,0.001118
2025-11-04#t576w0,2025-11-04,Mr. Savoie,155,1.0,0.002025
2025-11-04#t577w0,2025-11-04,Hon. Mr. Legacy,123,1.0,0.011561
2025-11-04#t578w0,2025-11-04,Mr. Lee,112,1.0,0.015899
2025-11-04#t579w0,2025-11-04,Hon. C. Johnson,82,1.0,0.172054
2025-11-04#t580w0,2025-11-04,Mr. Lee,109,1.0,0.000999
2025-11-04#t581w0,2025-11-04,Hon. C. Johnson,127,0.0,0.802457
2025-11-04#t582w0,2025-11-04,Mr. Lee,94,1.0,0.002445
2025-11-04#t583w0,2025-11-04,Hon. C. Johnson,117,1.0,0.02355
2025-11-04#t584w0,2025-11-04,Mr. Weir,143,1.0,0.981087
2025-11-04#t585w0,2025-11-04,Hon. Mr. McKee,180,1.0,0.008115
2025-11-04#t586w0,2025-11-04,Mr. Weir,178,1.0,0.002889
2025-11-04#t587w0,2025-11-04,Hon. Mr. McKee,175,1.0,0.022954
2025-11-04#t588w0,2025-11-04,Mr. Weir,202,1.0,0.98034
2025-11-04#t589w0,2025-11-04,Hon. Mr. McKee,191,1.0,0.06883
2025-11-04#t590w0,2025-11-04,Mr. Coon,145,1.0,0.028747
2025-11-04#t591w0,2025-11-04,Hon. Ms. Holt,172,0.547,0.07843
2025-11-04#t592w0,2025-11-04,Mr. Coon,153,1.0,0.006506
2025-11-04#t593w0,2025-11-04,Hon. Mr. D’Amours,159,0.0,0.014077
2025-11-04#t594w0,2025-11-04,Mr. Austin,159,1.0,0.000328
2025-11-04#t595w0,2025-11-04,Hon. Mr. Legacy,165,1.0,0.0015
2025-11-04#t596w0,2025-11-04,Mr. Austin,161,1.0,0.025938
2025-11-04#t597w0,2025-11-04,Hon. Mr. Legacy,194,1.0,0.000624
2025-11-04#t599w0,2025-11-04,Hon. Mr. Herron,253,0.866,0.996913
2025-11-04#t600w0,2025-11-04,Mr. Austin,299,1.0,0.135625
2025-11-04#t601w0,2025-11-04,Mr. Coon,312,1.0,0.945001
2025-11-04#t602w0,2025-11-04,Hon. Mr. Dornan,199,0.734,0.978201
2025-11-04#t603w0,2025-11-04,Mr. Hogan,288,1.0,0.001213
2025-11-04#t604w0,2025-11-04,Mr. Coon,235,0.983,0.001003
2025-11-04#t605w0,2025-11-04,Hon. Mr. Gauvin,178,0.489,0.997864
2025-11-04#t606w0,2025-11-04,Mr. Ames,121,1.0,0.004554
2025-11-04#t607w0,2025-11-04,Ms. Mitton,328,0.765,0.005949
2025-11-04#t607w1,2025-11-04,Ms. Mitton,250,0.724,0.03325
2025-11-04#t608w0,2025-11-04,Mr. M. LeBlanc,312,0.651,0.001524
2025-11-04#t608w1,2025-11-04,Mr. M. LeBlanc,58,0.069,0.991522
2025-11-04#t609w0,2025-11-04,Mr. Monahan,356,0.0,0.017695
2025-11-04#t609w1,2025-11-04,Mr. Monahan,322,0.0,0.016615
2025-11-04#t609w2,2025-11-04,Mr. Monahan,85,0.0,0.233903
2025-11-04#t610w0,2025-11-04,Ms. Mitton,359,0.393,0.000594
2025-11-04#t610w1,2025-11-04,Ms. Mitton,50,0.08,0.018985
2025-11-04#t611w0,2025-11-04,Mr. Monahan,346,0.627,0.000325
2025-11-04#t611w1,2025-11-04,Mr. Monahan,352,0.616,0.008575
2025-11-04#t611w2,2025-11-04,Mr. Monahan,354,0.616,0.012317
2025-11-04#t611w3,2025-11-04,Mr. Monahan,209,0.708,0.324894
2025-11-04#t612w0,2025-11-04,Mr. Coon,342,0.988,0.000646
2025-11-04#t612w1,2025-11-04,Mr. Coon,176,0.5,0.000423
2025-11-04#t613w0,2025-11-04,Mr. Monahan,278,0.568,0.003967
2025-11-04#t613w1,2025-11-04,Mr. Monahan,311,0.547,0.004823
2025-11-04#t613w2,2025-11-04,Mr. Monahan,318,0.0,0.003146
2025-11-04#t613w3,2025-11-04,Mr. Monahan,351,0.929,0.010784
2025-11-05#t615w0,2025-11-05,Hon. Mr. Gauvin,281,0.544,0.034525
2025-11-05#t616w0,2025-11-05,Mr. Austin,89,1.0,0.000545
2025-11-05#t617w0,2025-11-05,Mr. Hogan,213,1.0,0.011554
2025-11-05#t618w0,2025-11-05,Hon. Mr. Dornan,89,1.0,0.00505
2025-11-05#t620w0,2025-11-05,Ms. M. Johnson,210,1.0,0.97351
2025-11-05#t621w0,2025-11-05,Mr. Doucet,118,1.0,0.134996
2025-11-05#t622w0,2025-11-05,Mr. Ames,147,1.0,0.019608
2025-11-05#t623w0,2025-11-05,Mr. Coon,147,1.0,0.064438
2025-11-05#t624w0,2025-11-05,Mr. J. LeBlanc,172,0.174,0.073951
2025-11-05#t625w0,2025-11-05,Ms. Bockus,151,1.0,0.005714
2025-11-05#t626w0,2025-11-05,Ms. Mitton,167,0.964,0.076025
2025-11-05#t627w0,2025-11-05,Hon. Mr. D’Amours,160,0.0,0.980899
2025-11-05#t628w0,2025-11-05,Mr. Russell,123,1.0,0.093736
2025-11-05#t629w0,2025-11-05,Hon. Ms. Thériault,169,0.0,0.355633
2025-11-05#t630w0,2025-11-05,Mr. Austin,148,1.0,0.000589
2025-11-05#t631w0,2025-11-05,Mr. Coon,181,1.0,0.326659
2025-11-05#t632w0,2025-11-05,Mr. Arseneault,137,0.759,0.999233
2025-11-05#t633w0,2025-11-05,Ms. Bockus,129,1.0,0.018797
2025-11-05#t634w0,2025-11-05,Ms. Sodhi,161,1.0,0.983384
2025-11-05#t635w0,2025-11-05,Mr. Ames,141,1.0,0.055805
2025-11-05#t636w0,2025-11-05,Mr. M. LeBlanc,149,0.0,0.944461
2025-11-05#t637w0,2025-11-05,Ms. M. Johnson,142,1.0,0.223894
2025-11-05#t638w0,2025-11-05,Ms. Wilcott,113,1.0,0.974331
2025-11-05#t639w0,2025-11-05,Mr. Monahan,157,1.0,0.000254
2025-11-05#t640w0,2025-11-05,Mr. Savoie,138,0.942,0.002158
2025-11-05#t641w0,2025-11-05,Hon. Mr. Legacy,163,0.975,0.013191
2025-11-05#t642w0,2025-11-05,Mr. Savoie,176,1.0,0.000368
2025-11-05#t643w0,2025-11-05,Hon. Mr. Legacy,160,1.0,0.055101
2025-11-05#t644w0,2025-11-05,Mr. Savoie,182,1.0,0.00028
2025-11-05#t645w0,2025-11-05,Hon. Mr. Legacy,220,1.0,0.001654
2025-11-05#t646w0,2025-11-05,Mr. Savoie,180,1.0,0.000981
2025-11-05#t647w0,2025-11-05,Hon. Mr. Hickey,174,1.0,0.067513
2025-11-05#t648w0,2025-11-05,Mr. Savoie,149,1.0,0.020735
2025-11-05#t649w0,2025-11-05,Hon. Mr. Hickey,146,1.0,0.023466
2025-11-05#t650w0,2025-11-05,Mr. Savoie,197,1.0,0.015386
2025-11-05#t651w0,2025-11-05,Hon. Mr. Hickey,151,1.0,0.054967
2025-11-05#t652w0,2025-11-05,Ms. Conroy,141,1.0,0.062827
2025-11-05#t653w0,2025-11-05,Hon. Mr. Hickey,200,1.0,0.003988
2025-11-05#t654w0,2025-11-05,Ms. Conroy,168,1.0,0.117995
2025-11-05#t655w0,2025-11-05,Hon. Mr. Hickey,176,0.966,0.122488
2025-11-05#t656w0,2025-11-05,Ms. Conroy,116,1.0,0.023756
2025-11-05#t657w0,2025-11-05,Hon. Mr. Hickey,141,1.0,0.021824
2025-11-05#t658w0,2025-11-05,Ms. Mitton,148,1.0,0.003366
2025-11-05#t659w0,2025-11-05,Hon. Ms. Miles,197,1.0,0.338149
2025-11-05#t660w0,2025-11-05,Ms. Mitton,167,1.0,0.169672
2025-11-05#t661w0,2025-11-05,Hon. Ms. Boudreau,154,0.286,0.049991
2025-11-05#t662w0,2025-11-05,Ms. Mitton,121,0.157,0.040278
2025-11-05#t663w0,2025-11-05,Hon. Ms. Boudreau,171,0.082,0.260428
2025-11-05#t664w0,2025-11-05,Mr. Austin,172,1.0,0.01923
2025-11-05#t665w0,2025-11-05,Hon. Mr. Legacy,137,0.0,0.000344
2025-11-05#t666w0,2025-11-05,Mr. Austin,205,1.0,0.000267
2025-11-05#t667w0,2025-11-05,Hon. Mr. Herron,165,1.0,0.000581
2025-11-05#t668w0,2025-11-05,Mr. Monahan,140,0.0,0.007059
2025-11-05#t669w0,2025-11-05,Hon. Mr. Kennedy,181,1.0,0.006067
2025-11-05#t671w0,2025-11-05,Hon. Ms. Boudreau,134,0.388,0.998983
2025-11-05#t672w0,2025-11-05,Ms. Scott-Wallace,159,1.0,0.053873
2025-11-05#t673w0,2025-11-05,Ms. Mitton,103,0.728,0.000565
2025-11-05#t674w0,2025-11-05,Hon. Mr. LePage,201,0.398,0.998539
2025-11-05#t675w0,2025-11-05,Ms. S. Wilson,260,1.0,0.142231
2025-11-05#t676w0,2025-11-05,Ms. Mitton,246,1.0,0.094779
2025-11-05#t677w0,2025-11-05,Hon. Ms. Thériault,191,0.555,0.062005
2025-11-05#t678w0,2025-11-05,Ms. M. Wilson,263,1.0,0.010801
2025-11-05#t679w0,2025-11-05,Ms. Mitton,185,1.0,0.281754
2025-11-05#t680w0,2025-11-05,Ms. Mitton,306,1.0,0.0063
2025-11-05#t680w1,2025-11-05,Ms. Mitton,307,0.645,0.00025
2025-11-05#t680w2,2025-11-05,Ms. Mitton,59,1.0,0.31666
2025-11-05#t681w0,2025-11-05,Ms. M. Johnson,106,0.943,0.000251
2025-11-05#t682w0,2025-11-05,Mr. M. LeBlanc,93,1.0,0.000868
2025-11-05#t684w0,2025-11-05,Mr. M. LeBlanc,315,0.083,0.00069
2025-11-05#t684w1,2025-11-05,Mr. M. LeBlanc,297,0.0,0.000546
2025-11-05#t686w0,2025-11-05,Madam Speaker,69,0.725,0.100378
2025-11-05#t687w0,2025-11-05,Mr. Monahan,354,0.0,0.118012
2025-11-05#t687w1,2025-11-05,Mr. Monahan,342,0.535,0.019324
2025-11-05#t687w2,2025-11-05,Mr. Monahan,64,0.469,0.98107
2025-11-05#t689w0,2025-11-05,Mr. Coon,292,1.0,0.001582
2025-11-05#t689w1,2025-11-05,Mr. Coon,170,1.0,0.014841
2025-11-05#t690w0,2025-11-05,Ms. Bockus,257,1.0,0.029572
2025-11-05#t690w1,2025-11-05,Ms. Bockus,302,1.0,0.000653
2025-11-05#t690w2,2025-11-05,Ms. Bockus,355,1.0,0.010338
2025-11-05#t690w3,2025-11-05,Ms. Bockus,349,1.0,0.061492
2025-11-05#t690w4,2025-11-05,Ms. Bockus,353,0.765,0.000947
2025-11-05#t690w5,2025-11-05,Ms. Bockus,351,0.59,0.9974
2025-11-05#t690w6,2025-11-05,Ms. Bockus,297,0.542,0.992659
2025-11-05#t691w0,2025-11-05,Ms. M. Wilson,276,1.0,0.037926
2025-11-05#t691w1,2025-11-05,Ms. M. Wilson,261,1.0,0.037536
2025-11-05#t691w2,2025-11-05,Ms. M. Wilson,345,1.0,0.000322
2025-11-05#t691w3,2025-11-05,Ms. M. Wilson,317,1.0,0.027789
2025-11-05#t691w4,2025-11-05,Ms. M. Wilson,315,1.0,0.994478
2025-11-05#t692w0,2025-11-05,Mr. Coon,325,1.0,0.013286
2025-11-05#t692w1,2025-11-05,Mr. Coon,345,1.0,0.002581
2025-11-05#t692w2,2025-11-05,Mr. Coon,338,1.0,0.000286
2025-11-05#t693w0,2025-11-05,Ms. M. Johnson,309,1.0,0.216338
2025-11-05#t693w1,2025-11-05,Ms. M. Johnson,339,1.0,0.014171
2025-11-05#t693w2,2025-11-05,Ms. M. Johnson,279,0.401,0.010552
2025-11-05#t694w0,2025-11-05,Mr. Monahan,342,0.526,0.220369
2025-11-05#t694w1,2025-11-05,Mr. Monahan,241,0.519,0.069854
2025-11-05#t694w2,2025-11-05,Mr. Monahan,347,0.744,0.015205
2025-11-05#t694w3,2025-11-05,Mr. Monahan,332,0.398,0.111936
2025-11-05#t694w4,2025-11-05,Mr. Monahan,189,0.788,0.023815
2025-11-05#t695w0,2025-11-05,Mr. Hogan,72,1.0,0.000484
2025-11-05#t696w0,2025-11-05,Mr. M. LeBlanc,84,1.0,0.950236
2025-11-05#t698w0,2025-11-05,Mr. Hogan,68,1.0,0.00107
2025-11-05#t701w0,2025-11-05,Mr. M. LeBlanc,69,1.0,0.256554
2025-11-05#t703w0,2025-11-05,Mr. Hogan,343,1.0,0.000458
2025-11-05#t703w1,2025-11-05,Mr. Hogan,294,1.0,0.000287
2025-11-05#t703w2,2025-11-05,Mr. Hogan,311,1.0,0.000357
2025-11-05#t703w3,2025-11-05,Mr. Hogan,280,1.0,0.000982
2025-11-05#t703w4,2025-11-05,Mr. Hogan,354,1.0,0.000448
2025-11-05#t703w5,2025-11-05,Mr. Hogan,358,1.0,0.000357
2025-11-05#t703w6,2025-11-05,Mr. Hogan,59,1.0,0.025849
2025-11-05#t707w0,2025-11-05,Mr. Hogan,106,1.0,0.000339
2025-11-05#t708w0,2025-11-05,Mr. Hogan,285,1.0,0.00499
2025-11-05#t708w1,2025-11-05,Mr. Hogan,301,1.0,0.000298
2025-11-05#t708w2,2025-11-05,Mr. Hogan,109,1.0,0.019165
2025-11-05#t709w0,2025-11-05,Mr. M. LeBlanc,93,1.0,0.012552
2025-11-05#t710w0,2025-11-05,Madam Speaker,63,1.0,0.006537
2025-11-05#t711w0,2025-11-05,Mr. Hogan,129,1.0,0.000296
2025-11-05#t714w0,2025-11-05,Mr. Hogan,310,1.0,0.000366
2025-11-05#t714w1,2025-11-05,Mr. Hogan,285,1.0,0.000399
2025-11-05#t714w2,2025-11-05,Mr. Hogan,122,1.0,0.001422
2025-11-05#t715w0,2025-11-05,Hon. Mr. Legacy,345,1.0,0.000607
2025-11-05#t715w1,2025-11-05,Hon. Mr. Legacy,331,1.0,0.00041
2025-11-05#t715w2,2025-11-05,Hon. Mr. Legacy,71,1.0,0.000357
2025-11-05#t718w0,2025-11-05,Hon. Mr. Legacy,170,1.0,0.000692
2025-11-05#t719w0,2025-11-05,Mr. Savoie,267,1.0,0.009466
2025-11-05#t719w1,2025-11-05,Mr. Savoie,175,1.0,0.020581
2025-11-05#t721w0,2025-11-05,Mr. Savoie,135,1.0,0.001961
2025-11-05#t723w0,2025-11-05,Mr. Arseneault,90,1.0,0.0036
2025-11-06#t725w0,2025-11-06,Hon. Mr. D’Amours,155,0.606,0.080202
2025-11-06#t727w0,2025-11-06,Mr. Coon,111,0.964,0.03332
2025-11-06#t728w0,2025-11-06,Hon. Ms. Thériault,203,0.463,0.143403
2025-11-06#t729w0,2025-11-06,Ms. M. Johnson,294,1.0,0.235135
2025-11-06#t730w0,2025-11-06,Ms. Scott-Wallace,162,1.0,0.199081
2025-11-06#t731w0,2025-11-06,Mr. Mallet,162,0.0,0.31544
2025-11-06#t732w0,2025-11-06,Mr. Lee,153,1.0,0.004871
2025-11-06#t733w0,2025-11-06,Mr. Coon,151,1.0,0.323363
2025-11-06#t734w0,2025-11-06,Hon. Ms. Boudreau,151,0.232,0.023806
2025-11-06#t735w0,2025-11-06,Ms. Bockus,154,1.0,0.044366
2025-11-06#t736w0,2025-11-06,Ms. Mitton,160,1.0,0.325928
2025-11-06#t737w0,2025-11-06,Hon. Mr. Randall,106,0.943,0.000261
2025-11-06#t738w0,2025-11-06,Hon. Mr. LePage,170,0.0,0.037408
2025-11-06#t739w0,2025-11-06,Mr. Weir,144,1.0,0.046509
2025-11-06#t740w0,2025-11-06,Ms. Mitton,169,1.0,0.000479
2025-11-06#t741w0,2025-11-06,Mr. Bourque,131,0.26,0.998699
2025-11-06#t742w0,2025-11-06,Ms. Conroy,200,1.0,0.003088
2025-11-06#t743w0,2025-11-06,Mr. Doucet,107,0.0,0.198984
2025-11-06#t744w0,2025-11-06,Mr. Hogan,168,1.0,0.00128
2025-11-06#t745w0,2025-11-06,Mr. J. LeBlanc,133,1.0,0.244715
2025-11-06#t746w0,2025-11-06,Mr. Lee,139,1.0,0.005963
2025-11-06#t747w0,2025-11-06,Mr. Robichaud,164,0.299,0.307935
2025-11-06#t748w0,2025-11-06,Ms. M. Wilson,139,1.0,0.980763
2025-11-06#t749w0,2025-11-06,Mr. Savoie,121,0.934,0.000251
2025-11-06#t750w0,2025-11-06,Hon. Mr. Hickey,144,1.0,0.000775
2025-11-06#t751w0,2025-11-06,Mr. Savoie,136,1.0,0.004489
2025-11-06#t752w0,2025-11-06,Hon. Mr. Hickey,108,1.0,0.00149
2025-11-06#t753w0,2025-11-06,Hon. Mr. Hickey,52,1.0,0.034927
2025-11-06#t754w0,2025-11-06,Mr. Savoie,167,1.0,0.008075
2025-11-06#t755w0,2025-11-06,Hon. Mr. Hickey,83,1.0,0.000578
2025-11-06#t756w0,2025-11-06,Hon. Mr. Hickey,92,1.0,0.063285
2025-11-06#t757w0,2025-11-06,Mr. Savoie,125,1.0,0.284699
2025-11-06#t758w0,2025-11-06,Hon. Mr. Legacy,138,1.0,0.00324
2025-11-06#t759w0,2025-11-06,Mr. Savoie,134,1.0,0.043997
2025-11-06#t760w0,2025-11-06,Hon. Mr. LePage,154,0.0,0.007593
2025-11-06#t761w0,2025-11-06,Mr. Savoie,170,1.0,0.020669
2025-11-06#t762w0,2025-11-06,Hon. Mr. LePage,120,0.192,0.001169
2025-11-06#t763w0,2025-11-06,Mr. Savoie,174,0.914,0.000462
2025-11-06#t764w0,2025-11-06,Hon. Mr. LePage,133,0.0,0.192489
2025-11-06#t765w0,2025-11-06,Mr. Lee,110,1.0,0.004219
2025-11-06#t766w0,2025-11-06,Hon. C. Johnson,136,1.0,0.049134
2025-11-06#t767w0,2025-11-06,Mr. Lee,77,1.0,0.015529
2025-11-06#t768w0,2025-11-06,Hon. C. Johnson,96,0.0,0.013734
2025-11-06#t769w0,2025-11-06,Mr. Lee,150,1.0,0.033438
2025-11-06#t770w0,2025-11-06,Hon. C. Johnson,132,1.0,0.006329
2025-11-06#t771w0,2025-11-06,Mr. Coon,180,1.0,0.024321
2025-11-06#t772w0,2025-11-06,Hon. Mr. Legacy,149,0.0,0.014452
2025-11-06#t773w0,2025-11-06,Mr. Coon,102,0.0,0.019721
2025-11-06#t774w0,2025-11-06,Hon. Mr. Legacy,137,0.0,0.332022
2025-11-06#t775w0,2025-11-06,Mr. Monahan,150,1.0,0.007741
2025-11-06#t776w0,2025-11-06,Hon. Mr. Gauvin,163,0.0,0.272015
2025-11-06#t777w0,2025-11-06,Mr. Monahan,158,1.0,0.953162
2025-11-06#t778w0,2025-11-06,Hon. Mr. Gauvin,174,0.0,0.075765
2025-11-06#t779w0,2025-11-06,Mr. Savoie,173,1.0,0.007887
2025-11-06#t780w0,2025-11-06,Hon. Mr. Hickey,138,1.0,0.001919
2025-11-06#t782w0,2025-11-06,Ms. M. Johnson,102,1.0,0.21152
2025-11-06#t783w0,2025-11-06,Madam Speaker,104,1.0,0.058836
2025-11-06#t784w0,2025-11-06,Mr. M. LeBlanc,162,1.0,0.300921
2025-11-06#t785w0,2025-11-06,Madam Speaker,103,1.0,0.057912
2025-11-06#t787w0,2025-11-06,Hon. Mr. D’Amours,59,0.373,0.000564
2025-11-06#t788w0,2025-11-06,Hon. Mr. D’Amours,218,0.541,0.262345
2025-11-06#t789w0,2025-11-06,Mr. Cullins,125,1.0,0.000262
2025-11-06#t790w0,2025-11-06,Mr. Coon,179,0.899,0.000813
2025-11-06#t791w0,2025-11-06,Hon. Ms. Thériault,345,0.609,0.264493
