seg_id,date,speaker,n_words,orig_frac,p_ai
2026-05-07#t2875w0,2026-05-07,Mr. Doucet,138,0.0,0.000251
2026-05-07#t2876w0,2026-05-07,Ms. S. Wilson,136,1.0,0.001521
2026-05-07#t2878w0,2026-05-07,Mr. M. LeBlanc,111,1.0,0.000316
2026-05-07#t2880w0,2026-05-07,Ms. S. Wilson,219,1.0,0.000187
2026-05-07#t2881w0,2026-05-07,Ms. S. Wilson,123,1.0,0.322215
2026-05-07#t2883w0,2026-05-07,Mr. M. LeBlanc,51,1.0,0.028486
2026-05-07#t2885w0,2026-05-07,Ms. S. Wilson,117,1.0,0.000167
2026-05-08#t2887w0,2026-05-08,Mr. M. LeBlanc,72,1.0,0.015852
2026-05-08#t2889w0,2026-05-08,Mr. Russell,106,1.0,0.04471
2026-05-08#t2890w0,2026-05-08,Mr. Bourque,329,0.0,0.998397
2026-05-08#t2891w0,2026-05-08,Ms. M. Johnson,226,0.982,0.014603
2026-05-08#t2892w0,2026-05-08,Ms. M. Wilson,137,1.0,0.000199
2026-05-08#t2893w0,2026-05-08,Hon. Ms. Boudreau,126,0.444,0.000235
2026-05-08#t2894w0,2026-05-08,Mr. Hogan,142,1.0,0.000176
2026-05-08#t2895w0,2026-05-08,Mr. Coon,144,0.972,0.000214
2026-05-08#t2896w0,2026-05-08,Hon. Ms. Miles,184,1.0,0.000275
2026-05-08#t2897w0,2026-05-08,Ms. M. Johnson,157,1.0,0.000234
2026-05-08#t2898w0,2026-05-08,Ms. Mitton,141,1.0,0.000174
2026-05-08#t2899w0,2026-05-08,Mr. M. LeBlanc,203,0.0,0.0003
2026-05-08#t2900w0,2026-05-08,Mr. Lee,144,1.0,0.000168
2026-05-08#t2901w0,2026-05-08,Ms. Mitton,165,1.0,0.000228
2026-05-08#t2902w0,2026-05-08,Mr. Mallet,131,0.0,0.001063
2026-05-08#t2903w0,2026-05-08,Mr. Cullins,137,1.0,0.000256
2026-05-08#t2905w0,2026-05-08,Mr. Johnston,154,0.578,0.00017
2026-05-08#t2906w0,2026-05-08,Ms. M. Wilson,145,1.0,0.322938
2026-05-08#t2907w0,2026-05-08,Mr. J. LeBlanc,145,0.538,0.000237
2026-05-08#t2908w0,2026-05-08,Ms. Conroy,140,1.0,0.000199
2026-05-08#t2909w0,2026-05-08,Mr. Robichaud,153,0.373,0.000249
2026-05-08#t2910w0,2026-05-08,Mr. Hogan,127,1.0,0.014836
2026-05-08#t2911w0,2026-05-08,Mr. Savoie,124,0.919,0.000318
2026-05-08#t2912w0,2026-05-08,Hon. Mr. D’Amours,186,0.0,0.000169
2026-05-08#t2913w0,2026-05-08,Mr. Savoie,103,1.0,0.000169
2026-05-08#t2914w0,2026-05-08,Hon. Mr. D’Amours,196,0.245,0.005874
2026-05-08#t2915w0,2026-05-08,Mr. Savoie,120,1.0,0.011998
2026-05-08#t2916w0,2026-05-08,Hon. Mr. Randall,113,1.0,0.000383
2026-05-08#t2917w0,2026-05-08,Mr. Savoie,157,1.0,0.000177
2026-05-08#t2918w0,2026-05-08,Hon. Mr. Randall,152,1.0,0.000867
2026-05-08#t2919w0,2026-05-08,Mr. Savoie,75,1.0,0.969328
2026-05-08#t2920w0,2026-05-08,Hon. Mr. Randall,147,1.0,0.071507
2026-05-08#t2921w0,2026-05-08,Mr. Savoie,159,1.0,0.000204
2026-05-08#t2922w0,2026-05-08,Hon. Mr. Finnigan,107,0.963,0.73892
2026-05-08#t2923w0,2026-05-08,Mr. Savoie,112,1.0,0.007765
2026-05-08#t2924w0,2026-05-08,Hon. Mr. Finnigan,111,0.0,0.015701
2026-05-08#t2925w0,2026-05-08,Mr. Savoie,91,1.0,0.00017
2026-05-08#t2926w0,2026-05-08,Hon. Mr. Finnigan,137,0.942,0.999683
2026-05-08#t2927w0,2026-05-08,Mr. Savoie,139,1.0,0.000179
2026-05-08#t2928w0,2026-05-08,Hon. Mr. Finnigan,140,0.0,0.000631
2026-05-08#t2929w0,2026-05-08,Mr. Savoie,167,1.0,0.000191
2026-05-08#t2930w0,2026-05-08,Hon. Mr. Finnigan,109,0.927,0.044162
2026-05-08#t2931w0,2026-05-08,Mr. Savoie,132,1.0,0.000186
2026-05-08#t2932w0,2026-05-08,Hon. Mr. Finnigan,124,0.952,0.441704
2026-05-08#t2933w0,2026-05-08,Ms. M. Johnson,121,1.0,0.00113
2026-05-08#t2934w0,2026-05-08,Hon. Ms. Miles,172,1.0,0.00017
2026-05-08#t2935w0,2026-05-08,Ms. M. Johnson,166,1.0,0.999261
2026-05-08#t2936w0,2026-05-08,Hon. Ms. Miles,167,1.0,0.00296
2026-05-08#t2937w0,2026-05-08,Ms. M. Johnson,178,1.0,0.000927
2026-05-08#t2938w0,2026-05-08,Hon. Ms. Miles,139,1.0,0.000383
2026-05-08#t2939w0,2026-05-08,Mr. Hogan,98,1.0,0.989712
2026-05-08#t2940w0,2026-05-08,Hon. Mr. Dornan,175,1.0,0.000171
2026-05-08#t2941w0,2026-05-08,Mr. Hogan,175,1.0,0.000754
2026-05-08#t2942w0,2026-05-08,Hon. Mr. Dornan,146,1.0,0.007582
2026-05-08#t2944w0,2026-05-08,Madam Speaker,108,1.0,0.000246
2026-05-08#t2945w0,2026-05-08,Hon. Mr. Kennedy,126,0.714,0.846366
2026-05-08#t2946w0,2026-05-08,Mr. Russell,188,1.0,0.000365
2026-05-08#t2947w0,2026-05-08,Mr. Coon,155,0.974,0.103513
2026-05-08#t2948w0,2026-05-08,Hon. Mr. Randall,248,0.863,0.00019
2026-05-08#t2949w0,2026-05-08,Mr. Russell,278,1.0,0.000298
2026-05-08#t2950w0,2026-05-08,Ms. Mitton,236,1.0,0.000168
2026-05-08#t2951w0,2026-05-08,Hon. Mr. Legacy,304,0.257,0.000316
2026-05-08#t2951w1,2026-05-08,Hon. Mr. Legacy,188,0.979,0.000191
2026-05-08#t2952w0,2026-05-08,Mr. Savoie,349,0.983,0.00033
2026-05-08#t2952w1,2026-05-08,Mr. Savoie,143,1.0,0.00062
2026-05-08#t2953w0,2026-05-08,Ms. Mitton,266,0.985,0.001062
2026-05-08#t2953w1,2026-05-08,Ms. Mitton,101,1.0,0.003776
2026-05-08#t2954w0,2026-05-08,Hon. Mr. Dornan,158,0.835,0.000388
2026-05-08#t2955w0,2026-05-08,Mr. Hogan,207,1.0,0.000237
2026-05-08#t2956w0,2026-05-08,Mr. Coon,225,1.0,0.000207
2026-05-08#t2958w0,2026-05-08,Mr. M. LeBlanc,347,0.386,0.00018
2026-05-08#t2958w1,2026-05-08,Mr. M. LeBlanc,292,1.0,0.000193
2026-05-08#t2959w0,2026-05-08,Mr. M. LeBlanc,210,0.733,0.000195
2026-05-08#t2962w0,2026-05-08,Mr. Hogan,76,0.724,0.000891
2026-05-08#t2963w0,2026-05-08,Madam Speaker,336,1.0,0.000182
2026-05-08#t2963w1,2026-05-08,Madam Speaker,312,1.0,0.000173
2026-05-08#t2963w2,2026-05-08,Madam Speaker,91,1.0,0.086081
2026-05-08#t2965w0,2026-05-08,Mr. Hogan,347,1.0,0.000189
2026-05-08#t2965w1,2026-05-08,Mr. Hogan,73,1.0,0.06749
2026-05-08#t2966w0,2026-05-08,Mr. Hogan,136,1.0,0.000185
2026-05-08#t2968w0,2026-05-08,Mr. Hogan,61,1.0,0.066491
2026-05-08#t2974w0,2026-05-08,Mr. Hogan,122,1.0,0.311185
2026-05-08#t2975w0,2026-05-08,Mr. Hogan,51,1.0,0.1132
2026-05-08#t2976w0,2026-05-08,Mr. Hogan,263,1.0,0.973947
2026-05-08#t2976w1,2026-05-08,Mr. Hogan,107,1.0,0.001142
2026-05-08#t2977w0,2026-05-08,Mr. M. LeBlanc,64,1.0,0.001132
2026-05-08#t2979w0,2026-05-08,Mr. Hogan,60,1.0,0.06331
2026-05-08#t2981w0,2026-05-08,Mr. Hogan,66,1.0,0.006474
2026-05-08#t2983w0,2026-05-08,Mr. M. LeBlanc,69,1.0,0.001175
2026-05-08#t2991w0,2026-05-08,Mr. Hogan,205,1.0,0.000222
2026-05-08#t2992w0,2026-05-08,Mr. M. LeBlanc,61,0.754,0.032597
2026-05-13#t2993w0,2026-05-13,Hon. Mr. Finnigan,256,0.512,0.000207
2026-05-13#t2995w0,2026-05-13,Mr. Bourque,195,0.0,0.40344
2026-05-13#t2996w0,2026-05-13,Hon. Mr. Herron,159,1.0,0.000206
2026-05-13#t2997w0,2026-05-13,Hon. Ms. Holt,134,0.955,0.000226
2026-05-13#t2998w0,2026-05-13,Hon. Ms. Holt,269,1.0,0.00022
2026-05-13#t2999w0,2026-05-13,Ms. M. Wilson,149,1.0,0.00023
2026-05-13#t3000w0,2026-05-13,Mr. Coon,150,1.0,0.001313
2026-05-13#t3001w0,2026-05-13,Mr. Bourque,193,0.0,0.00071
2026-05-13#t3002w0,2026-05-13,Mr. Hogan,161,1.0,0.122676
2026-05-13#t3004w0,2026-05-13,Mr. Hogan,146,1.0,0.000178
2026-05-13#t3007w0,2026-05-13,Hon. Ms. Thériault,293,0.0,0.000185
2026-05-13#t3008w0,2026-05-13,Hon. Ms. Boudreau,144,0.0,0.002347
2026-05-13#t3009w0,2026-05-13,Mr. Ames,131,1.0,0.004916
2026-05-13#t3010w0,2026-05-13,Ms. Mitton,159,1.0,0.000179
2026-05-13#t3011w0,2026-05-13,Ms. Scott-Wallace,156,1.0,0.000203
2026-05-13#t3012w0,2026-05-13,Ms. Mitton,162,1.0,0.00017
2026-05-13#t3013w0,2026-05-13,Mr. Doucet,179,0.0,0.000179
2026-05-13#t3014w0,2026-05-13,Mr. Russell,177,1.0,0.000192
2026-05-13#t3015w0,2026-05-13,Mr. J. LeBlanc,153,0.549,0.062933
2026-05-13#t3016w0,2026-05-13,Mr. Weir,144,1.0,0.000169
2026-05-13#t3017w0,2026-05-13,Ms. Vautour,132,0.0,0.000518
2026-05-13#t3018w0,2026-05-13,Mr. Cullins,139,1.0,0.000352
2026-05-13#t3019w0,2026-05-13,Mr. Robichaud,161,0.298,0.000187
2026-05-13#t3020w0,2026-05-13,Mr. Monahan,137,1.0,0.003391
2026-05-13#t3021w0,2026-05-13,Mr. Savoie,174,0.943,0.000222
2026-05-13#t3022w0,2026-05-13,Hon. Mr. Randall,109,1.0,0.00056
2026-05-13#t3023w0,2026-05-13,Mr. Savoie,203,1.0,0.000217
2026-05-13#t3024w0,2026-05-13,Hon. Mr. Randall,159,1.0,0.00017
2026-05-13#t3025w0,2026-05-13,Mr. Savoie,176,1.0,0.0002
2026-05-13#t3026w0,2026-05-13,Hon. Mr. Randall,82,1.0,0.585618
2026-05-13#t3027w0,2026-05-13,Mr. Savoie,186,1.0,0.00017
2026-05-13#t3029w0,2026-05-13,Hon. Mr. Randall,81,1.0,0.034883
2026-05-13#t3030w0,2026-05-13,Mr. Savoie,205,1.0,0.000198
2026-05-13#t3031w0,2026-05-13,Hon. Mr. Randall,144,1.0,0.000756
2026-05-13#t3032w0,2026-05-13,Mr. Savoie,173,1.0,0.000167
2026-05-13#t3033w0,2026-05-13,Hon. Mr. Randall,141,1.0,0.013372
2026-05-13#t3034w0,2026-05-13,Mr. Savoie,167,1.0,0.000219
2026-05-13#t3036w0,2026-05-13,Mr. Hogan,90,1.0,0.000296
2026-05-13#t3037w0,2026-05-13,Hon. Mr. Dornan,125,1.0,0.000895
2026-05-13#t3038w0,2026-05-13,Mr. Hogan,122,1.0,0.00019
2026-05-13#t3039w0,2026-05-13,Hon. Mr. Dornan,138,1.0,0.000172
2026-05-13#t3040w0,2026-05-13,Mr. Hogan,160,1.0,0.003825
2026-05-13#t3041w0,2026-05-13,Hon. Mr. Dornan,118,1.0,0.000252
2026-05-13#t3042w0,2026-05-13,Ms. Mitton,121,1.0,0.00096
2026-05-13#t3043w0,2026-05-13,Hon. Ms. Holt,190,1.0,0.00122
2026-05-13#t3044w0,2026-05-13,Ms. Mitton,153,1.0,0.00061
2026-05-13#t3045w0,2026-05-13,Hon. C. Johnson,148,1.0,0.068477
2026-05-13#t3046w0,2026-05-13,Ms. Mitton,175,1.0,0.000275
2026-05-13#t3047w0,2026-05-13,L’hon. C. Johnson,140,0.0,0.000171
2026-05-13#t3048w0,2026-05-13,Mr. Monahan,156,1.0,0.000634
2026-05-13#t3049w0,2026-05-13,Hon. Mr. Legacy,198,1.0,0.002966
2026-05-13#t3050w0,2026-05-13,M. Monahan,135,0.0,0.000172
2026-05-13#t3051w0,2026-05-13,L’hon. M. Legacy,170,0.0,0.000174
2026-05-13#t3052w0,2026-05-13,Mr. Monahan,174,1.0,0.000171
2026-05-13#t3053w0,2026-05-13,Hon. Mr. Legacy,169,1.0,0.000177
2026-05-13#t3055w0,2026-05-13,Hon. Mr. Gauvin,221,0.0,0.000193
2026-05-13#t3056w0,2026-05-13,Mr. Savoie,79,0.0,0.296638
2026-05-13#t3057w0,2026-05-13,Hon. Mr. Gauvin,203,0.379,0.00019
2026-05-13#t3058w0,2026-05-13,Mr. Ames,126,1.0,0.008436
2026-05-13#t3059w0,2026-05-13,Mr. Coon,224,0.911,0.000193
2026-05-13#t3060w0,2026-05-13,Hon. Mr. McKee,132,0.538,0.000217
2026-05-13#t3061w0,2026-05-13,Mr. Weir,137,1.0,0.000169
2026-05-13#t3062w0,2026-05-13,Mr. Coon,151,1.0,0.000173
2026-05-13#t3063w0,2026-05-13,Hon. C. Chiasson,309,0.731,0.342678
2026-05-13#t3064w0,2026-05-13,Mr. Oliver,147,1.0,0.812067
2026-05-13#t3065w0,2026-05-13,Mr. Coon,218,0.982,0.000237
2026-05-13#t3067w0,2026-05-13,Hon. Mr. Herron,138,0.761,0.000303
2026-05-13#t3068w0,2026-05-13,Ms. M. Johnson,88,1.0,0.001262
2026-05-13#t3069w0,2026-05-13,Mr. M. LeBlanc,332,0.843,0.000198
2026-05-13#t3069w1,2026-05-13,Mr. M. LeBlanc,355,1.0,0.000364
2026-05-13#t3069w2,2026-05-13,Mr. M. LeBlanc,324,1.0,0.000194
2026-05-13#t3069w3,2026-05-13,Mr. M. LeBlanc,274,1.0,0.000284
2026-05-13#t3069w4,2026-05-13,Mr. M. LeBlanc,245,1.0,0.000178
2026-05-13#t3070w0,2026-05-13,Ms. M. Johnson,260,1.0,0.000399
2026-05-13#t3070w1,2026-05-13,Ms. M. Johnson,328,1.0,0.000264
2026-05-13#t3070w2,2026-05-13,Ms. M. Johnson,348,1.0,0.000352
2026-05-13#t3070w3,2026-05-13,Ms. M. Johnson,131,1.0,0.000278
2026-05-13#t3071w0,2026-05-13,Mr. Cullins,262,1.0,0.000446
2026-05-13#t3071w1,2026-05-13,Mr. Cullins,300,1.0,0.000323
2026-05-13#t3071w2,2026-05-13,Mr. Cullins,357,1.0,0.000366
2026-05-13#t3071w3,2026-05-13,Mr. Cullins,131,1.0,0.000172
2026-05-13#t3072w0,2026-05-13,Mr. Ames,290,1.0,0.00033
2026-05-13#t3072w1,2026-05-13,Mr. Ames,351,1.0,0.000353
2026-05-13#t3072w2,2026-05-13,Mr. Ames,284,1.0,0.000281
2026-05-13#t3072w3,2026-05-13,Mr. Ames,138,1.0,0.00017
2026-05-13#t3075w0,2026-05-13,Mr. Ames,272,1.0,0.000213
2026-05-13#t3075w1,2026-05-13,Mr. Ames,160,1.0,0.000395
2026-05-13#t3076w0,2026-05-13,Mr. Ames,257,1.0,0.000302
2026-05-13#t3076w1,2026-05-13,Mr. Ames,340,1.0,0.000194
2026-05-13#t3076w2,2026-05-13,Mr. Ames,352,1.0,0.000244
2026-05-13#t3076w3,2026-05-13,Mr. Ames,286,1.0,0.00041
2026-05-13#t3077w0,2026-05-13,Mr. Monahan,349,0.862,0.00026
2026-05-13#t3077w1,2026-05-13,Mr. Monahan,115,1.0,0.000174
2026-05-13#t3078w0,2026-05-13,Mr. Monahan,61,1.0,0.003571
2026-05-13#t3079w0,2026-05-13,Mr. Monahan,343,0.778,0.000173
2026-05-13#t3079w1,2026-05-13,Mr. Monahan,281,0.801,0.000192
2026-05-13#t3079w2,2026-05-13,Mr. Monahan,268,1.0,0.002865
2026-05-13#t3081w0,2026-05-13,Mr. Monahan,76,1.0,0.007839
2026-05-13#t3082w0,2026-05-13,Mr. Monahan,100,1.0,0.046797
2026-05-13#t3083w0,2026-05-13,Mr. Monahan,294,0.789,0.000325
2026-05-13#t3083w1,2026-05-13,Mr. Monahan,349,1.0,0.000208
2026-05-13#t3083w2,2026-05-13,Mr. Monahan,241,0.913,0.00018
2026-05-13#t3084w0,2026-05-13,Mr. Monahan,336,0.807,0.000192
2026-05-13#t3084w1,2026-05-13,Mr. Monahan,358,0.885,0.011372
2026-05-13#t3084w2,2026-05-13,Mr. Monahan,121,1.0,0.000232
2026-05-13#t3085w0,2026-05-13,Mr. Monahan,309,0.738,0.000186
2026-05-13#t3086w0,2026-05-13,Mr. Weir,360,1.0,0.000169
2026-05-13#t3086w1,2026-05-13,Mr. Weir,343,1.0,0.000222
2026-05-13#t3086w2,2026-05-13,Mr. Weir,314,1.0,0.000214
2026-05-13#t3086w3,2026-05-13,Mr. Weir,337,1.0,0.000241
2026-05-13#t3086w4,2026-05-13,Mr. Weir,286,1.0,0.000173
2026-05-13#t3086w5,2026-05-13,Mr. Weir,358,1.0,0.006786
2026-05-13#t3086w6,2026-05-13,Mr. Weir,320,1.0,0.000178
2026-05-13#t3086w7,2026-05-13,Mr. Weir,327,1.0,0.000171
2026-05-13#t3086w8,2026-05-13,Mr. Weir,319,1.0,0.00017
2026-05-13#t3086w9,2026-05-13,Mr. Weir,335,1.0,0.000452
2026-05-13#t3086w10,2026-05-13,Mr. Weir,353,1.0,0.000318
2026-05-13#t3086w11,2026-05-13,Mr. Weir,302,1.0,0.000231
2026-05-13#t3086w12,2026-05-13,Mr. Weir,331,1.0,0.805404
2026-05-13#t3086w13,2026-05-13,Mr. Weir,308,1.0,0.00024
2026-05-13#t3086w14,2026-05-13,Mr. Weir,248,1.0,0.00027
2026-05-13#t3087w0,2026-05-13,Mr. Weir,301,1.0,0.00017
2026-05-13#t3087w1,2026-05-13,Mr. Weir,92,1.0,0.001522
2026-05-13#t3088w0,2026-05-13,Mr. Weir,335,1.0,0.000264
2026-05-13#t3090w0,2026-05-13,Mr. M. LeBlanc,323,1.0,0.000176
2026-05-13#t3090w1,2026-05-13,Mr. M. LeBlanc,194,1.0,0.000284
2026-05-13#t3092w0,2026-05-13,Mr. Deputy Speaker,118,1.0,0.002504
2026-05-13#t3093w0,2026-05-13,Mr. M. LeBlanc,355,1.0,0.000336
2026-05-13#t3093w1,2026-05-13,Mr. M. LeBlanc,337,1.0,0.000272
2026-05-13#t3093w2,2026-05-13,Mr. M. LeBlanc,113,1.0,0.010107
2026-05-13#t3094w0,2026-05-13,Mr. M. LeBlanc,135,1.0,0.000188
2026-05-13#t3095w0,2026-05-13,,354,0.63,0.000176
2026-05-13#t3095w1,2026-05-13,,358,1.0,0.007821
2026-05-13#t3095w2,2026-05-13,,344,0.587,0.000188
2026-05-13#t3095w3,2026-05-13,,292,0.123,0.000228
2026-05-13#t3095w4,2026-05-13,,263,1.0,0.000382
2026-05-13#t3095w5,2026-05-13,,187,1.0,0.874471
2026-05-14#t3096w0,2026-05-14,Hon. Mr. Herron,133,0.759,0.000245
2026-05-14#t3097w0,2026-05-14,Mr. Bourque,180,0.0,0.494981
2026-05-14#t3098w0,2026-05-14,Hon. C. Chiasson,318,1.0,0.000283
2026-05-14#t3099w0,2026-05-14,Mr. Robichaud,189,0.0,0.000177
2026-05-14#t3100w0,2026-05-14,Mr. Weir,148,0.858,0.000193
2026-05-14#t3101w0,2026-05-14,Mr. Coon,177,1.0,0.001406
2026-05-14#t3102w0,2026-05-14,Mr. Mallet,151,0.0,0.000205
2026-05-14#t3103w0,2026-05-14,Mr. Russell,150,1.0,0.765465
2026-05-14#t3104w0,2026-05-14,Ms. Mitton,165,1.0,0.000228
2026-05-14#t3105w0,2026-05-14,Mr. Monahan,147,1.0,0.000301
2026-05-14#t3106w0,2026-05-14,Ms. Scott-Wallace,198,1.0,0.000305
2026-05-14#t3107w0,2026-05-14,Ms. Conroy,160,1.0,0.000261
2026-05-14#t3108w0,2026-05-14,Mr. Coon,177,0.977,0.000187
2026-05-14#t3109w0,2026-05-14,Mr. Doucet,170,0.0,0.000337
2026-05-14#t3110w0,2026-05-14,Mr. Oliver,155,1.0,0.000219
2026-05-14#t3111w0,2026-05-14,Ms. Vautour,155,0.0,0.549975
2026-05-14#t3112w0,2026-05-14,Mr. Weir,159,1.0,0.008237
2026-05-14#t3113w0,2026-05-14,Mr. M. LeBlanc,146,0.0,0.000174
2026-05-14#t3114w0,2026-05-14,Ms. M. Johnson,164,1.0,0.000211
2026-05-14#t3115w0,2026-05-14,Mr. Mallet,101,0.0,0.353582
2026-05-14#t3116w0,2026-05-14,Mr. Monahan,138,1.0,0.000169
2026-05-14#t3117w0,2026-05-14,Mr. Savoie,191,0.927,0.000179
2026-05-14#t3118w0,2026-05-14,Hon. Ms. Holt,77,0.948,0.001684
2026-05-14#t3119w0,2026-05-14,Hon. Ms. Holt,124,0.71,0.000171
2026-05-14#t3120w0,2026-05-14,Mr. Savoie,164,1.0,0.000191
2026-05-14#t3121w0,2026-05-14,Hon. Ms. Holt,199,1.0,0.000185
2026-05-14#t3122w0,2026-05-14,Mr. Savoie,159,1.0,0.000171
2026-05-14#t3123w0,2026-05-14,Hon. Ms. Holt,206,1.0,0.051514
2026-05-14#t3124w0,2026-05-14,Mr. Savoie,177,1.0,0.00024
2026-05-14#t3125w0,2026-05-14,Hon. Ms. Holt,142,0.0,0.000209
2026-05-14#t3126w0,2026-05-14,Mr. Savoie,187,0.914,0.000168
2026-05-14#t3127w0,2026-05-14,Hon. Ms. Holt,201,1.0,0.000234
2026-05-14#t3128w0,2026-05-14,Mr. Savoie,176,1.0,0.000219
2026-05-14#t3129w0,2026-05-14,Hon. Ms. Holt,188,1.0,0.430404
2026-05-14#t3130w0,2026-05-14,Mr. Lee,147,1.0,0.000179
2026-05-14#t3131w0,2026-05-14,Hon. C. Johnson,120,1.0,0.00017
2026-05-14#t3132w0,2026-05-14,Mr. Lee,155,1.0,0.00028
2026-05-14#t3133w0,2026-05-14,Hon. C. Johnson,80,0.0,0.056201
2026-05-14#t3134w0,2026-05-14,Mr. Lee,143,1.0,0.000249
2026-05-14#t3135w0,2026-05-14,Hon. C. Johnson,126,1.0,0.002452
2026-05-14#t3136w0,2026-05-14,Mr. Coon,147,1.0,0.000168
2026-05-14#t3137w0,2026-05-14,Hon. Mr. Legacy,137,1.0,0.00017
2026-05-14#t3138w0,2026-05-14,M. Coon,136,0.066,0.02456
2026-05-14#t3139w0,2026-05-14,Hon. Ms. Miles,151,1.0,0.000203
2026-05-14#t3140w0,2026-05-14,Mr. Austin,137,1.0,0.484916
2026-05-14#t3141w0,2026-05-14,Hon. Mr. Legacy,179,1.0,0.000174
2026-05-14#t3142w0,2026-05-14,Mr. Austin,163,1.0,0.16018
2026-05-14#t3143w0,2026-05-14,Hon. Mr. Legacy,96,1.0,0.024239
2026-05-14#t3144w0,2026-05-14,Mr. Austin,150,1.0,0.000172
2026-05-14#t3145w0,2026-05-14,Hon. Mr. Legacy,143,1.0,0.000174
2026-05-14#t3146w0,2026-05-14,Mr. Savoie,182,1.0,0.000187
2026-05-14#t3147w0,2026-05-14,Hon. Ms. Holt,204,1.0,0.000196
2026-05-14#t3149w0,2026-05-14,Hon. Ms. Thériault,296,0.0,0.000245
2026-05-14#t3150w0,2026-05-14,Ms. M. Wilson,254,1.0,0.000199
2026-05-14#t3151w0,2026-05-14,Mr. Coon,127,0.118,0.256811
2026-05-14#t3152w0,2026-05-14,Hon. C. Chiasson,73,0.877,0.009263
2026-05-14#t3153w0,2026-05-14,Hon. C. Chiasson,101,1.0,0.000183
2026-05-14#t3155w0,2026-05-14,Mr. Oliver,185,1.0,0.000178
2026-05-14#t3156w0,2026-05-14,Ms. Mitton,203,1.0,0.000173
2026-05-14#t3157w0,2026-05-14,Hon. Mr. Herron,347,0.813,0.000185
2026-05-14#t3157w1,2026-05-14,Hon. Mr. Herron,97,1.0,0.000169
2026-05-14#t3158w0,2026-05-14,Mr. Austin,235,1.0,0.000225
2026-05-14#t3158w1,2026-05-14,Mr. Austin,277,1.0,0.000173
2026-05-14#t3159w0,2026-05-14,Mr. Coon,289,0.986,0.00075
2026-05-14#t3159w1,2026-05-14,Mr. Coon,168,1.0,0.000169
2026-05-14#t3160w0,2026-05-14,Hon. Mr. Randall,185,0.805,0.000172
2026-05-14#t3161w0,2026-05-14,Ms. Conroy,169,1.0,0.015294
2026-05-14#t3162w0,2026-05-14,Mr. Coon,187,0.979,0.000249
2026-05-14#t3164w0,2026-05-14,Ms. M. Johnson,220,0.773,0.000183
2026-05-14#t3165w0,2026-05-14,Ms. M. Johnson,86,1.0,0.000382
2026-05-14#t3166w0,2026-05-14,Mr. M. LeBlanc,339,1.0,0.000218
2026-05-14#t3166w1,2026-05-14,Mr. M. LeBlanc,360,1.0,0.000174
2026-05-14#t3166w2,2026-05-14,Mr. M. LeBlanc,289,1.0,0.000338
2026-05-14#t3166w3,2026-05-14,Mr. M. LeBlanc,223,1.0,0.000186
2026-05-14#t3166w4,2026-05-14,Mr. M. LeBlanc,260,1.0,0.000221
2026-05-14#t3167w0,2026-05-14,Ms. Mitton,308,0.948,0.00018
2026-05-14#t3167w1,2026-05-14,Ms. Mitton,327,1.0,0.000281
2026-05-14#t3167w2,2026-05-14,Ms. Mitton,335,1.0,0.000174
2026-05-14#t3167w3,2026-05-14,Ms. Mitton,350,0.994,0.000225
2026-05-14#t3169w0,2026-05-14,Mr. Bourque,356,0.0,0.000251
2026-05-14#t3169w1,2026-05-14,Mr. Bourque,344,0.032,0.000289
2026-05-14#t3169w2,2026-05-14,Mr. Bourque,353,0.048,0.00103
2026-05-14#t3169w3,2026-05-14,Mr. Bourque,127,0.0,0.000816
2026-05-14#t3170w0,2026-05-14,Mr. Bourque,156,0.0,0.00021
2026-05-14#t3171w0,2026-05-14,Ms. M. Wilson,233,1.0,0.000212
2026-05-14#t3172w0,2026-05-14,Ms. M. Wilson,352,1.0,0.000192
2026-05-14#t3172w1,2026-05-14,Ms. M. Wilson,337,1.0,0.000321
2026-05-14#t3172w2,2026-05-14,Ms. M. Wilson,99,1.0,0.000169
2026-05-14#t3173w0,2026-05-14,Ms. M. Wilson,60,1.0,0.030866
2026-05-14#t3176w0,2026-05-14,Ms. M. Wilson,162,1.0,0.474904
2026-05-14#t3180w0,2026-05-14,Ms. M. Wilson,110,1.0,0.000258
2026-05-14#t3185w0,2026-05-14,Hon. Mr. Hickey,111,1.0,0.189629
2026-05-14#t3186w0,2026-05-14,Ms. Scott-Wallace,133,1.0,0.000751
2026-05-14#t3187w0,2026-05-14,Madam Speaker,340,0.968,0.000171
2026-05-14#t3187w1,2026-05-14,Madam Speaker,57,0.807,0.818072
2026-05-14#t3188w0,2026-05-14,Ms. Scott-Wallace,261,1.0,0.000229
2026-05-14#t3188w1,2026-05-14,Ms. Scott-Wallace,329,1.0,0.000913
2026-05-14#t3188w2,2026-05-14,Ms. Scott-Wallace,349,1.0,0.000202
2026-05-14#t3188w3,2026-05-14,Ms. Scott-Wallace,323,1.0,0.000174
2026-05-14#t3188w4,2026-05-14,Ms. Scott-Wallace,333,1.0,0.000173
2026-05-14#t3190w0,2026-05-14,Hon. Mr. Finnigan,336,0.625,0.000176
2026-05-14#t3191w0,2026-05-14,Hon. Mr. Finnigan,303,0.875,0.387579
2026-05-14#t3191w1,2026-05-14,Hon. Mr. Finnigan,350,0.497,0.000204
2026-05-14#t3191w2,2026-05-14,Hon. Mr. Finnigan,245,0.784,0.00019
