seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2025-12-04#t1542w0,2025-12-04,,community based addiction and mental health programs,311,1.0,366,2.46349,2.52636,0.97511
2025-12-04#t1542w1,2025-12-04,,community based addiction and mental health programs,278,1.0,355,2.74361,2.50698,1.09439
2025-12-04#t1542w2,2025-12-04,,community based addiction and mental health programs,296,1.0,361,2.56607,2.58511,0.99264
2025-12-04#t1542w3,2025-12-04,,community based addiction and mental health programs,234,1.0,282,2.26776,2.3046,0.98402
2025-12-04#t1544w0,2025-12-04,Mr. Savoie,community based addiction and mental health programs,332,0.705,398,2.27659,2.42492,0.93883
2025-12-04#t1544w1,2025-12-04,Mr. Savoie,community based addiction and mental health programs,236,1.0,273,2.45788,2.49934,0.98341
2025-12-04#t1544w2,2025-12-04,Mr. Savoie,community based addiction and mental health programs,329,1.0,386,2.67349,2.73043,0.97915
2025-12-04#t1544w3,2025-12-04,Mr. Savoie,community based addiction and mental health programs,94,1.0,113,2.91561,3.00328,0.97081
2025-12-04#t1546w0,2025-12-04,Mr. Ames,community based addiction and mental health programs,355,1.0,444,2.37333,2.49453,0.95141
2025-12-04#t1546w1,2025-12-04,Mr. Ames,community based addiction and mental health programs,344,1.0,408,2.63146,2.63372,0.99914
2025-12-04#t1546w2,2025-12-04,Mr. Ames,community based addiction and mental health programs,340,1.0,405,2.64688,2.89867,0.91314
2025-12-04#t1546w3,2025-12-04,Mr. Ames,community based addiction and mental health programs,266,1.0,331,2.60987,2.77715,0.93977
2025-12-04#t1547w0,2025-12-04,Mr. Deputy Speaker,community based addiction and mental health programs,339,1.0,433,2.42155,2.36825,1.02251
2025-12-04#t1547w1,2025-12-04,Mr. Deputy Speaker,community based addiction and mental health programs,279,1.0,355,2.52572,2.52168,1.0016
2025-12-04#t1548w0,2025-12-04,Mr. Austin,community based addiction and mental health programs,329,1.0,402,2.43512,2.39885,1.01512
2025-12-04#t1548w1,2025-12-04,Mr. Austin,community based addiction and mental health programs,351,1.0,413,2.61428,2.59801,1.00626
2025-12-04#t1548w2,2025-12-04,Mr. Austin,community based addiction and mental health programs,325,1.0,394,2.48145,2.4713,1.00411
2025-12-04#t1548w3,2025-12-04,Mr. Austin,community based addiction and mental health programs,347,1.0,434,2.34876,2.42769,0.96749
2025-12-04#t1548w4,2025-12-04,Mr. Austin,community based addiction and mental health programs,309,1.0,385,2.38152,2.41196,0.98738
2025-12-04#t1548w5,2025-12-04,Mr. Austin,community based addiction and mental health programs,332,1.0,427,2.59602,2.49944,1.03864
2025-12-04#t1548w6,2025-12-04,Mr. Austin,community based addiction and mental health programs,349,1.0,440,2.81945,2.71167,1.03975
2025-12-04#t1548w7,2025-12-04,Mr. Austin,community based addiction and mental health programs,348,1.0,428,2.63058,2.69688,0.97541
2025-12-04#t1548w8,2025-12-04,Mr. Austin,community based addiction and mental health programs,149,1.0,187,2.87284,2.78749,1.03062
2025-12-04#t1550w0,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,300,0.813,356,2.29519,2.20544,1.0407
2025-12-04#t1550w1,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,306,1.0,357,2.26729,2.37487,0.9547
2025-12-04#t1550w2,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,298,1.0,351,2.69361,2.78482,0.96725
2025-12-04#t1550w3,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,351,0.584,412,2.95597,2.97683,0.99299
2025-12-04#t1550w4,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,338,0.882,398,2.5219,2.55335,0.98768
2025-12-04#t1550w5,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,340,0.876,404,2.6844,2.79573,0.96018
2025-12-04#t1550w6,2025-12-04,Hon. Mr. McKee,community based addiction and mental health programs,79,1.0,93,2.95464,3.07533,0.96076
2025-12-04#t1552w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,349,1.0,423,2.6511,2.63674,1.00545
2025-12-04#t1552w1,2025-12-04,Mr. Hogan,community based addiction and mental health programs,352,1.0,444,2.48382,2.57708,0.96381
2025-12-04#t1553w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,345,1.0,428,2.26271,2.46858,0.91661
2025-12-04#t1554w0,2025-12-04,Mr. Hogan,community based addiction and mental health programs,336,1.0,416,2.53493,2.48249,1.02112
2025-12-04#t1554w1,2025-12-04,Mr. Hogan,community based addiction and mental health programs,219,1.0,276,2.44747,2.52393,0.96971
2025-12-04#t1556w0,2025-12-04,Ms. Wilcott,community based addiction and mental health programs,285,1.0,344,2.50413,2.38557,1.0497
2025-12-04#t1556w1,2025-12-04,Ms. Wilcott,community based addiction and mental health programs,178,1.0,205,2.69133,2.68263,1.00324
2025-12-04#t1557w0,2025-12-04,,community based addiction and mental health programs,341,1.0,406,2.52747,2.57451,0.98173
2025-12-04#t1557w1,2025-12-04,,community based addiction and mental health programs,298,1.0,370,2.95976,2.83752,1.04308
2025-12-04#t1557w2,2025-12-04,,community based addiction and mental health programs,318,1.0,376,2.81752,2.79829,1.00687
2025-12-04#t1557w3,2025-12-04,,community based addiction and mental health programs,353,1.0,443,2.48273,2.60276,0.95388
2025-12-04#t1558w0,2025-12-04,Ms. Bockus,community based addiction and mental health programs,280,1.0,353,2.43,2.48651,0.97728
2025-12-04#t1558w1,2025-12-04,Ms. Bockus,community based addiction and mental health programs,317,1.0,379,2.78783,2.7073,1.02974
2025-12-04#t1558w2,2025-12-04,Ms. Bockus,community based addiction and mental health programs,351,1.0,435,2.99739,2.94597,1.01745
2025-12-04#t1558w3,2025-12-04,Ms. Bockus,community based addiction and mental health programs,334,1.0,411,3.12611,3.0041,1.04061
2025-12-05#t1560w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,214,1.0,290,2.41706,2.42473,0.99684
2025-12-05#t1561w0,2025-12-05,Mr. Lee,community based addiction and mental health programs,173,1.0,217,2.31346,2.19617,1.05341
2025-12-05#t1562w0,2025-12-05,Ms. M. Wilson,community based addiction and mental health programs,181,1.0,238,2.04959,2.31281,0.88619
2025-12-05#t1563w0,2025-12-05,Mr. Oliver,community based addiction and mental health programs,195,1.0,240,2.46214,2.59197,0.94991
2025-12-05#t1564w0,2025-12-05,Mr. Doucet,community based addiction and mental health programs,170,1.0,210,2.28885,2.4076,0.95068
2025-12-05#t1565w0,2025-12-05,Mr. Russell,community based addiction and mental health programs,146,1.0,186,2.53974,2.55091,0.99562
2025-12-05#t1566w0,2025-12-05,Mr. Coon,community based addiction and mental health programs,133,1.0,171,2.10728,2.13625,0.98644
2025-12-05#t1567w0,2025-12-05,Mr. J. LeBlanc,community based addiction and mental health programs,138,0.0,192,2.46598,2.66297,0.92602
2025-12-05#t1568w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,154,1.0,212,2.21537,2.28024,0.97155
2025-12-05#t1569w0,2025-12-05,Ms. Vautour,community based addiction and mental health programs,144,0.0,180,2.45859,2.65361,0.92651
2025-12-05#t1570w0,2025-12-05,Madam Speaker,community based addiction and mental health programs,165,0.679,210,2.53468,2.52995,1.00187
2025-12-05#t1571w0,2025-12-05,Mr. Weir,community based addiction and mental health programs,139,0.835,196,2.66298,2.47453,1.07616
2025-12-05#t1572w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,152,1.0,182,2.33087,2.29266,1.01666
2025-12-05#t1573w0,2025-12-05,Mr. Johnston,community based addiction and mental health programs,146,1.0,170,2.21658,2.25998,0.98079
2025-12-05#t1574w0,2025-12-05,Ms. Conroy,community based addiction and mental health programs,165,1.0,201,2.17696,2.43657,0.89345
2025-12-05#t1575w0,2025-12-05,Mr. J. LeBlanc,community based addiction and mental health programs,158,1.0,193,2.08165,2.29044,0.90884
2025-12-05#t1576w0,2025-12-05,Mr. Hogan,community based addiction and mental health programs,144,1.0,182,2.74026,2.59651,1.05536
2025-12-05#t1577w0,2025-12-05,Mr. Mallet,community based addiction and mental health programs,88,0.0,101,2.73914,2.65306,1.03245
2025-12-05#t1578w0,2025-12-05,Mr. Lee,community based addiction and mental health programs,167,1.0,217,2.84319,2.84775,0.9984
2025-12-05#t1579w0,2025-12-05,Ms. Sodhi,community based addiction and mental health programs,112,1.0,148,2.32582,2.28796,1.01654
2025-12-05#t1580w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,146,1.0,180,2.27234,2.43675,0.93253
2025-12-05#t1581w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,122,0.934,148,2.13278,2.242,0.95129
2025-12-05#t1582w0,2025-12-05,Hon. Mr. Gauvin,community based addiction and mental health programs,188,0.0,231,2.30506,2.335,0.98718
2025-12-05#t1583w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,140,0.607,179,2.64545,2.50637,1.05549
2025-12-05#t1584w0,2025-12-05,Hon. Mr. Gauvin,community based addiction and mental health programs,155,0.0,185,2.69944,2.72447,0.99081
2025-12-05#t1585w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,94,0.883,127,2.51402,2.32286,1.0823
2025-12-05#t1586w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,166,1.0,209,2.30144,2.32176,0.99125
2025-12-05#t1587w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,177,1.0,217,2.44517,2.41587,1.01213
2025-12-05#t1588w0,2025-12-05,Hon. Ms. Miles,community based addiction and mental health programs,192,1.0,224,2.46197,2.63186,0.93545
2025-12-05#t1589w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,144,1.0,187,2.51297,2.53826,0.99003
2025-12-05#t1590w0,2025-12-05,Hon. Mr. Hickey,community based addiction and mental health programs,186,1.0,224,2.63742,2.61046,1.01033
2025-12-05#t1591w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,192,1.0,254,2.24111,2.29004,0.97863
2025-12-05#t1592w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,153,1.0,189,2.75542,2.53511,1.0869
2025-12-05#t1593w0,2025-12-05,Mr. Savoie,community based addiction and mental health programs,165,1.0,199,2.46859,2.53881,0.97234
2025-12-05#t1594w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,141,1.0,176,3.02993,2.81252,1.0773
2025-12-05#t1595w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,189,1.0,258,2.10431,2.44076,0.86215
2025-12-05#t1596w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,186,0.978,255,2.24434,2.20506,1.01781
2025-12-05#t1597w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,185,1.0,236,2.58837,2.4736,1.0464
2025-12-05#t1598w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,66,1.0,84,3.19973,2.87111,1.11445
2025-12-05#t1599w0,2025-12-05,Mr. Austin,community based addiction and mental health programs,96,1.0,113,2.96991,2.88209,1.03047
2025-12-05#t1600w0,2025-12-05,Hon. Mr. Herron,community based addiction and mental health programs,133,1.0,158,3.07757,2.98963,1.02941
2025-12-05#t1601w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,81,1.0,104,2.76984,2.67041,1.03723
2025-12-05#t1602w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,115,1.0,139,2.94599,2.98636,0.98648
2025-12-05#t1603w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,84,1.0,103,2.52845,2.68296,0.94241
2025-12-05#t1604w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,142,1.0,161,2.60253,2.52199,1.03194
2025-12-05#t1605w0,2025-12-05,Ms. Bockus,community based addiction and mental health programs,89,1.0,103,2.62587,2.75523,0.95305
2025-12-05#t1606w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,154,1.0,194,2.7003,2.83618,0.95209
2025-12-05#t1607w0,2025-12-05,Mr. Monahan,community based addiction and mental health programs,153,1.0,180,2.56813,2.39414,1.07267
2025-12-05#t1608w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,174,1.0,220,2.31445,2.36851,0.97717
2025-12-05#t1609w0,2025-12-05,Mr. Monahan,community based addiction and mental health programs,151,0.0,179,2.67722,2.41554,1.10833
2025-12-05#t1610w0,2025-12-05,Hon. Mr. Legacy,community based addiction and mental health programs,122,0.0,141,3.42753,3.07115,1.11604
2025-12-05#t1611w0,2025-12-05,Mr. Hogan,community based addiction and mental health programs,88,1.0,107,2.39255,2.40494,0.99485
2025-12-05#t1612w0,2025-12-05,Hon. Ms. Holt,community based addiction and mental health programs,178,1.0,203,2.83282,2.62245,1.08022
2025-12-05#t1614w0,2025-12-05,Hon. Ms. Boudreau,community based addiction and mental health programs,161,0.342,202,2.28778,2.08801,1.09568
2025-12-05#t1615w0,2025-12-05,Ms. Scott-Wallace,community based addiction and mental health programs,174,1.0,228,2.54276,2.53812,1.00183
2025-12-05#t1616w0,2025-12-05,Ms. Mitton,community based addiction and mental health programs,160,0.975,196,2.37012,2.28425,1.0376
2025-12-05#t1617w0,2025-12-05,Hon. Mr. Randall,community based addiction and mental health programs,263,0.985,321,2.27083,2.34175,0.96971
2025-12-05#t1618w0,2025-12-05,Mr. Russell,community based addiction and mental health programs,279,1.0,352,2.44105,2.49809,0.97717
2025-12-05#t1619w0,2025-12-05,Mr. Coon,community based addiction and mental health programs,322,0.988,416,2.43228,2.38322,1.02058
2025-12-05#t1619w1,2025-12-05,Mr. Coon,community based addiction and mental health programs,339,0.858,432,2.69321,2.71043,0.99365
2025-12-05#t1619w2,2025-12-05,Mr. Coon,community based addiction and mental health programs,95,1.0,124,2.35554,2.31052,1.01949
2025-12-05#t1620w0,2025-12-05,Hon. Mr. Legacy,community based addiction and mental health programs,73,0.151,108,2.14257,2.10542,1.01764
2025-12-05#t1622w0,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,337,0.552,398,2.33333,2.372,0.9837
2025-12-05#t1622w1,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,224,1.0,275,2.19729,2.40056,0.91532
2025-12-05#t1622w2,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,349,1.0,421,2.33917,2.43194,0.96185
2025-12-05#t1622w3,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,360,1.0,434,2.35724,2.48833,0.94732
2025-12-05#t1622w4,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,317,0.893,379,2.86535,2.84759,1.00624
2025-12-05#t1622w5,2025-12-05,Mr. M. LeBlanc,community based addiction and mental health programs,226,1.0,264,2.49558,2.49957,0.9984
2025-12-05#t1623w0,2025-12-05,Mr. Chair,community based addiction and mental health programs,77,0.753,104,2.89228,3.0166,0.95879
2025-12-09#t1625w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,159,1.0,204,1.942,2.22871,0.87136
2025-12-09#t1627w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,232,0.134,310,2.50028,2.40251,1.0407
2025-12-09#t1628w0,2025-12-09,Hon. Mr. Legacy,community based addiction and mental health programs,144,0.104,195,2.71357,2.68816,1.00945
2025-12-09#t1629w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,161,1.0,203,2.50757,2.46307,1.01807
2025-12-09#t1630w0,2025-12-09,Hon. Ms. Boudreau,community based addiction and mental health programs,178,0.101,242,2.85183,2.61643,1.08997
2025-12-09#t1631w0,2025-12-09,Ms. Bockus,community based addiction and mental health programs,161,1.0,203,3.1346,2.84998,1.09987
2025-12-09#t1632w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,132,0.0,169,2.44739,2.59473,0.94322
2025-12-09#t1633w0,2025-12-09,Mr. Ames,community based addiction and mental health programs,166,1.0,231,2.5225,2.51993,1.00102
2025-12-09#t1634w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,132,0.0,167,2.54153,2.62319,0.96887
2025-12-09#t1635w0,2025-12-09,Mr. Russell,community based addiction and mental health programs,141,1.0,166,2.47145,2.51941,0.98096
2025-12-09#t1636w0,2025-12-09,Ms. Mitton,community based addiction and mental health programs,108,0.0,143,2.52163,2.38909,1.05548
2025-12-09#t1637w0,2025-12-09,Ms. Wilcott,community based addiction and mental health programs,120,1.0,147,2.62353,2.36032,1.11151
2025-12-09#t1638w0,2025-12-09,Ms. Scott-Wallace,community based addiction and mental health programs,131,1.0,172,2.93398,2.7821,1.05459
2025-12-09#t1639w0,2025-12-09,Mr. Robichaud,community based addiction and mental health programs,138,0.0,168,2.94295,2.70717,1.0871
2025-12-09#t1640w0,2025-12-09,Mr. Oliver,community based addiction and mental health programs,112,1.0,138,2.49952,2.41011,1.0371
2025-12-09#t1641w0,2025-12-09,Ms. Sodhi,community based addiction and mental health programs,138,1.0,169,2.0798,2.21992,0.93688
2025-12-09#t1642w0,2025-12-09,Mr. Cullins,community based addiction and mental health programs,147,1.0,191,2.53762,2.4728,1.02621
2025-12-09#t1643w0,2025-12-09,Ms. Vautour,community based addiction and mental health programs,147,0.0,188,2.37997,2.36692,1.00551
2025-12-09#t1644w0,2025-12-09,Ms. S. Wilson,community based addiction and mental health programs,130,1.0,158,2.48365,2.36213,1.05144
2025-12-09#t1645w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,155,0.948,191,2.40843,2.3891,1.00809
2025-12-09#t1646w0,2025-12-09,Hon. Ms. Holt,community based addiction and mental health programs,210,1.0,259,2.47298,2.40738,1.02725
2025-12-09#t1647w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,196,1.0,246,2.51494,2.63102,0.95588
2025-12-09#t1648w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,134,1.0,159,3.00015,2.97551,1.00828
2025-12-09#t1649w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,140,1.0,173,2.55644,2.56608,0.99624
2025-12-09#t1650w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,145,1.0,171,2.87279,2.74401,1.04693
2025-12-09#t1651w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,113,1.0,138,3.5069,3.15186,1.11265
2025-12-09#t1652w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,140,1.0,161,3.03145,2.96388,1.0228
2025-12-09#t1653w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,198,1.0,259,2.403,2.56731,0.936
2025-12-09#t1654w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,168,1.0,213,2.88938,2.84121,1.01695
2025-12-09#t1655w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,143,1.0,175,2.76161,2.54053,1.08702
2025-12-09#t1656w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,157,1.0,200,3.11407,2.63245,1.18296
2025-12-09#t1657w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,161,1.0,198,2.46988,2.52846,0.97683
2025-12-09#t1658w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,159,1.0,191,2.93022,2.60741,1.12381
2025-12-09#t1659w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,133,1.0,178,2.53285,2.56186,0.98868
2025-12-09#t1661w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,147,1.0,186,2.92741,2.80701,1.04289
2025-12-09#t1662w0,2025-12-09,Mr. Austin,community based addiction and mental health programs,196,1.0,244,2.48753,2.60274,0.95574
2025-12-09#t1663w0,2025-12-09,Hon. Mr. Herron,community based addiction and mental health programs,182,1.0,229,2.91061,2.87119,1.01373
2025-12-09#t1664w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,150,0.973,177,2.75786,2.6378,1.04551
2025-12-09#t1665w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,182,1.0,203,2.68017,2.57291,1.04169
2025-12-09#t1666w0,2025-12-09,Mr. Coon,community based addiction and mental health programs,147,1.0,180,3.07799,2.8127,1.09432
2025-12-09#t1667w0,2025-12-09,Hon. Mr. Hickey,community based addiction and mental health programs,186,1.0,214,2.65156,2.58376,1.02624
2025-12-09#t1668w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,150,1.0,177,2.57162,2.7644,0.93026
2025-12-09#t1669w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,196,1.0,233,2.94133,2.83067,1.03909
2025-12-09#t1670w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,123,1.0,146,3.03612,2.936,1.0341
2025-12-09#t1672w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,198,1.0,234,2.76596,2.93053,0.94384
2025-12-09#t1673w0,2025-12-09,Mr. Hogan,community based addiction and mental health programs,137,1.0,167,2.50957,2.68499,0.93467
2025-12-09#t1674w0,2025-12-09,Hon. Mr. Dornan,community based addiction and mental health programs,181,1.0,218,3.10966,2.89338,1.07475
2025-12-09#t1675w0,2025-12-09,Mr. Savoie,community based addiction and mental health programs,154,1.0,194,2.40729,2.3099,1.04216
2025-12-09#t1676w0,2025-12-09,Hon. Mr. Legacy,community based addiction and mental health programs,168,1.0,201,2.67071,2.60192,1.02644
2025-12-09#t1678w0,2025-12-09,Hon. Ms. Holt,Déclarations ds ministres / Statements by Ministers,351,0.741,432,2.31146,2.21876,1.04178
2025-12-09#t1680w0,2025-12-09,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,61,1.0,80,3.22084,2.95472,1.09007
2025-12-09#t1681w0,2025-12-09,Mr. Hogan,Déclarations ds ministres / Statements by Ministers,216,1.0,277,2.8294,2.81548,1.00494
2025-12-09#t1682w0,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,297,0.987,360,2.56644,2.42969,1.05628
2025-12-09#t1683w0,2025-12-09,Hon. Ms. Thériault,Déclarations ds ministres / Statements by Ministers,181,0.414,213,2.4076,2.32864,1.03391
2025-12-09#t1684w0,2025-12-09,Ms. M. Wilson,Déclarations ds ministres / Statements by Ministers,245,1.0,301,2.47864,2.35952,1.05048
2025-12-09#t1685w0,2025-12-09,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,103,0.544,123,2.50613,2.44117,1.02661
2025-12-09#t1686w0,2025-12-09,Hon. C. Johnson,Déclarations ds ministres / Statements by Ministers,267,0.483,324,2.39877,2.29728,1.04418
2025-12-09#t1687w0,2025-12-09,Mr. Lee,Déclarations ds ministres / Statements by Ministers,185,1.0,237,2.78541,2.54149,1.09598
2025-12-09#t1688w0,2025-12-09,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,270,0.863,318,2.52383,2.54962,0.98988
2025-12-09#t1689w0,2025-12-09,Hon. Mr. Hickey,Déclarations ds ministres / Statements by Ministers,286,0.92,351,2.47781,2.46186,1.00648
2025-12-09#t1690w0,2025-12-09,Ms. Conroy,Déclarations ds ministres / Statements by Ministers,348,1.0,443,2.28952,2.34874,0.97479
2025-12-09#t1691w0,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,358,0.891,463,2.82173,2.6369,1.07009
2025-12-09#t1691w1,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,343,0.708,433,2.26261,2.30304,0.98244
2025-12-09#t1691w2,2025-12-09,Mr. Coon,Déclarations ds ministres / Statements by Ministers,113,1.0,144,2.21479,2.30171,0.96224
2025-12-09#t1692w0,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,346,0.922,424,2.53468,2.53737,0.99894
2025-12-09#t1692w1,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,349,0.848,430,2.24035,2.33271,0.96041
2025-12-09#t1692w2,2025-12-09,Mr. M. LeBlanc,Déclarations ds ministres / Statements by Ministers,133,0.865,188,2.50657,2.50438,1.00087
2025-12-09#t1693w0,2025-12-09,Hon. Mr. Dornan,Déclarations ds ministres / Statements by Ministers,251,0.693,303,2.56157,2.76276,0.92718
2025-12-09#t1696w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,115,1.0,150,2.66109,2.51267,1.05907
2025-12-09#t1697w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,94,1.0,136,3.13636,3.13037,1.00191
2025-12-09#t1698w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,85,1.0,107,2.9356,2.93095,1.00159
2025-12-09#t1699w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,207,1.0,284,2.66382,2.60481,1.02265
2025-12-09#t1701w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,79,1.0,109,2.92126,3.07035,0.95144
2025-12-09#t1702w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,96,0.479,119,2.88509,2.52793,1.14128
2025-12-09#t1703w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,165,1.0,229,2.60599,2.66136,0.97919
2025-12-09#t1704w0,2025-12-09,Ms. Bockus,Déclarations ds ministres / Statements by Ministers,107,1.0,138,2.39983,2.49607,0.96145
2025-12-09#t1705w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,89,1.0,116,3.35405,3.3523,1.00052
2025-12-09#t1706w0,2025-12-09,Ms. Bockus,Déclarations ds ministres / Statements by Ministers,116,1.0,148,2.77899,2.69295,1.03195
2025-12-09#t1709w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,68,1.0,82,4.06967,3.68828,1.1034
2025-12-09#t1711w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,75,1.0,92,3.62008,3.19991,1.13131
2025-12-09#t1713w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,90,0.0,102,3.0554,2.64687,1.15434
2025-12-09#t1715w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,134,0.0,173,2.88028,2.91399,0.98843
2025-12-09#t1716w0,2025-12-09,Mr. Monahan,Déclarations ds ministres / Statements by Ministers,148,0.0,186,2.90276,2.8961,1.0023
2025-12-09#t1717w0,2025-12-09,Hon. Mr. Legacy,Déclarations ds ministres / Statements by Ministers,243,0.0,306,3.03108,2.87486,1.05434
2025-12-09#t1719w0,2025-12-09,Mr. Chair,Déclarations ds ministres / Statements by Ministers,336,0.643,431,1.12468,1.28072,0.87816
2025-12-09#t1720w0,2025-12-09,Mr. Chair,Déclarations ds ministres / Statements by Ministers,87,1.0,110,2.98199,3.18592,0.93599
2025-12-10#t1722w0,2025-12-10,Mr. Cullins,Déclarations ds ministres / Statements by Ministers,154,1.0,195,2.19687,2.41914,0.90812
2025-12-10#t1723w0,2025-12-10,Mr. Austin,Déclarations ds ministres / Statements by Ministers,162,1.0,199,2.60207,2.65625,0.9796
2025-12-10#t1725w0,2025-12-10,Mr. Mallet,Déclarations ds ministres / Statements by Ministers,119,0.0,170,2.36625,2.35836,1.00335
2025-12-10#t1726w0,2025-12-10,Mr. Bourque,Déclarations ds ministres / Statements by Ministers,171,0.094,211,2.42837,2.46989,0.98319
2025-12-10#t1727w0,2025-12-10,Mr. Savoie,Déclarations ds ministres / Statements by Ministers,175,0.966,212,2.33726,2.4275,0.96283
2025-12-10#t1728w0,2025-12-10,Mr. Coon,Déclarations ds ministres / Statements by Ministers,162,0.975,193,2.37988,2.34343,1.01556
2025-12-10#t1729w0,2025-12-10,Hon. Mr. Finnigan,Déclarations ds ministres / Statements by Ministers,133,0.308,187,3.1702,3.143,1.00865
2025-12-10#t1730w0,2025-12-10,Mr. Weir,Déclarations ds ministres / Statements by Ministers,142,0.775,180,2.38797,2.55398,0.935
2025-12-10#t1731w0,2025-12-10,Ms. Mitton,Déclarations ds ministres / Statements by Ministers,152,1.0,184,2.20828,2.25106,0.981
