seg_id,date,speaker,n_words,orig_frac,p_ai
2025-11-05#t696w0,2025-11-05,Mr. M. LeBlanc,84,1.0,0.963265
2025-11-05#t698w0,2025-11-05,Mr. Hogan,68,1.0,0.997177
2025-11-05#t701w0,2025-11-05,Mr. M. LeBlanc,69,1.0,0.996768
2025-11-05#t703w0,2025-11-05,Mr. Hogan,343,1.0,0.010836
2025-11-05#t703w1,2025-11-05,Mr. Hogan,294,1.0,0.017138
2025-11-05#t703w2,2025-11-05,Mr. Hogan,311,1.0,0.017137
2025-11-05#t703w3,2025-11-05,Mr. Hogan,280,1.0,0.052207
2025-11-05#t703w4,2025-11-05,Mr. Hogan,354,1.0,0.01658
2025-11-05#t703w5,2025-11-05,Mr. Hogan,358,1.0,0.00911
2025-11-05#t703w6,2025-11-05,Mr. Hogan,59,1.0,0.993353
2025-11-05#t707w0,2025-11-05,Mr. Hogan,106,1.0,0.140078
2025-11-05#t708w0,2025-11-05,Mr. Hogan,285,1.0,0.012443
2025-11-05#t708w1,2025-11-05,Mr. Hogan,301,1.0,0.023897
2025-11-05#t708w2,2025-11-05,Mr. Hogan,109,1.0,0.154251
2025-11-05#t709w0,2025-11-05,Mr. M. LeBlanc,93,1.0,0.994481
2025-11-05#t710w0,2025-11-05,Madam Speaker,63,1.0,0.999236
2025-11-05#t711w0,2025-11-05,Mr. Hogan,129,1.0,0.449063
2025-11-05#t714w0,2025-11-05,Mr. Hogan,310,1.0,0.053775
2025-11-05#t714w1,2025-11-05,Mr. Hogan,285,1.0,0.045793
2025-11-05#t714w2,2025-11-05,Mr. Hogan,122,1.0,0.88664
2025-11-05#t715w0,2025-11-05,Hon. Mr. Legacy,345,1.0,0.009428
2025-11-05#t715w1,2025-11-05,Hon. Mr. Legacy,331,1.0,0.014509
2025-11-05#t715w2,2025-11-05,Hon. Mr. Legacy,71,1.0,0.999473
2025-11-05#t718w0,2025-11-05,Hon. Mr. Legacy,170,1.0,0.063144
2025-11-05#t719w0,2025-11-05,Mr. Savoie,267,1.0,0.013548
2025-11-05#t719w1,2025-11-05,Mr. Savoie,175,1.0,0.035859
2025-11-05#t721w0,2025-11-05,Mr. Savoie,135,1.0,0.040777
2025-11-05#t723w0,2025-11-05,Mr. Arseneault,90,1.0,0.988342
2025-11-06#t725w0,2025-11-06,Hon. Mr. D’Amours,155,0.606,0.081349
2025-11-06#t727w0,2025-11-06,Mr. Coon,111,0.964,0.821537
2025-11-06#t728w0,2025-11-06,Hon. Ms. Thériault,203,0.463,0.125739
2025-11-06#t729w0,2025-11-06,Ms. M. Johnson,294,1.0,0.02453
2025-11-06#t730w0,2025-11-06,Ms. Scott-Wallace,162,1.0,0.103747
2025-11-06#t731w0,2025-11-06,Mr. Mallet,162,0.0,0.204896
2025-11-06#t732w0,2025-11-06,Mr. Lee,153,1.0,0.673627
2025-11-06#t733w0,2025-11-06,Mr. Coon,151,1.0,0.172674
2025-11-06#t734w0,2025-11-06,Hon. Ms. Boudreau,151,0.232,0.103989
2025-11-06#t735w0,2025-11-06,Ms. Bockus,154,1.0,0.637106
2025-11-06#t736w0,2025-11-06,Ms. Mitton,160,1.0,0.765583
2025-11-06#t737w0,2025-11-06,Hon. Mr. Randall,106,0.943,0.996107
2025-11-06#t738w0,2025-11-06,Hon. Mr. LePage,170,0.0,0.666279
2025-11-06#t739w0,2025-11-06,Mr. Weir,144,1.0,0.021439
2025-11-06#t740w0,2025-11-06,Ms. Mitton,169,1.0,0.038681
2025-11-06#t741w0,2025-11-06,Mr. Bourque,131,0.26,0.832935
2025-11-06#t742w0,2025-11-06,Ms. Conroy,200,1.0,0.014717
2025-11-06#t743w0,2025-11-06,Mr. Doucet,107,0.0,0.592053
2025-11-06#t744w0,2025-11-06,Mr. Hogan,168,1.0,0.115749
2025-11-06#t745w0,2025-11-06,Mr. J. LeBlanc,133,1.0,0.10625
2025-11-06#t746w0,2025-11-06,Mr. Lee,139,1.0,0.149886
2025-11-06#t747w0,2025-11-06,Mr. Robichaud,164,0.299,0.118263
2025-11-06#t748w0,2025-11-06,Ms. M. Wilson,139,1.0,0.109698
2025-11-06#t749w0,2025-11-06,Mr. Savoie,121,0.934,0.290583
2025-11-06#t750w0,2025-11-06,Hon. Mr. Hickey,144,1.0,0.353367
2025-11-06#t751w0,2025-11-06,Mr. Savoie,136,1.0,0.31629
2025-11-06#t752w0,2025-11-06,Hon. Mr. Hickey,108,1.0,0.979299
2025-11-06#t753w0,2025-11-06,Hon. Mr. Hickey,52,1.0,0.999488
2025-11-06#t754w0,2025-11-06,Mr. Savoie,167,1.0,0.135112
2025-11-06#t755w0,2025-11-06,Hon. Mr. Hickey,83,1.0,0.931632
2025-11-06#t756w0,2025-11-06,Hon. Mr. Hickey,92,1.0,0.532807
2025-11-06#t757w0,2025-11-06,Mr. Savoie,125,1.0,0.566367
2025-11-06#t758w0,2025-11-06,Hon. Mr. Legacy,138,1.0,0.088361
2025-11-06#t759w0,2025-11-06,Mr. Savoie,134,1.0,0.690325
2025-11-06#t760w0,2025-11-06,Hon. Mr. LePage,154,0.0,0.226359
2025-11-06#t761w0,2025-11-06,Mr. Savoie,170,1.0,0.024443
2025-11-06#t762w0,2025-11-06,Hon. Mr. LePage,120,0.192,0.42594
2025-11-06#t763w0,2025-11-06,Mr. Savoie,174,0.914,0.03111
2025-11-06#t764w0,2025-11-06,Hon. Mr. LePage,133,0.0,0.242723
2025-11-06#t765w0,2025-11-06,Mr. Lee,110,1.0,0.988086
2025-11-06#t766w0,2025-11-06,Hon. C. Johnson,136,1.0,0.391676
2025-11-06#t767w0,2025-11-06,Mr. Lee,77,1.0,0.995553
2025-11-06#t768w0,2025-11-06,Hon. C. Johnson,96,0.0,0.993536
2025-11-06#t769w0,2025-11-06,Mr. Lee,150,1.0,0.997094
2025-11-06#t770w0,2025-11-06,Hon. C. Johnson,132,1.0,0.359768
2025-11-06#t771w0,2025-11-06,Mr. Coon,180,1.0,0.040907
2025-11-06#t772w0,2025-11-06,Hon. Mr. Legacy,149,0.0,0.017889
2025-11-06#t773w0,2025-11-06,Mr. Coon,102,0.0,0.9945
2025-11-06#t774w0,2025-11-06,Hon. Mr. Legacy,137,0.0,0.167531
2025-11-06#t775w0,2025-11-06,Mr. Monahan,150,1.0,0.507583
2025-11-06#t776w0,2025-11-06,Hon. Mr. Gauvin,163,0.0,0.317724
2025-11-06#t777w0,2025-11-06,Mr. Monahan,158,1.0,0.340424
2025-11-06#t778w0,2025-11-06,Hon. Mr. Gauvin,174,0.0,0.014352
2025-11-06#t779w0,2025-11-06,Mr. Savoie,173,1.0,0.069182
2025-11-06#t780w0,2025-11-06,Hon. Mr. Hickey,138,1.0,0.05315
2025-11-06#t782w0,2025-11-06,Ms. M. Johnson,102,1.0,0.2048
2025-11-06#t783w0,2025-11-06,Madam Speaker,104,1.0,0.406831
2025-11-06#t784w0,2025-11-06,Mr. M. LeBlanc,162,1.0,0.084482
2025-11-06#t785w0,2025-11-06,Madam Speaker,103,1.0,0.979574
2025-11-06#t787w0,2025-11-06,Hon. Mr. D’Amours,59,0.373,0.999378
2025-11-06#t788w0,2025-11-06,Hon. Mr. D’Amours,218,0.541,0.03508
2025-11-06#t789w0,2025-11-06,Mr. Cullins,125,1.0,0.815832
2025-11-06#t790w0,2025-11-06,Mr. Coon,179,0.899,0.053612
2025-11-06#t791w0,2025-11-06,Hon. Ms. Thériault,345,0.609,0.212424
2025-11-06#t791w1,2025-11-06,Hon. Ms. Thériault,112,1.0,0.998219
2025-11-06#t792w0,2025-11-06,Ms. Mitton,133,0.549,0.934703
2025-11-06#t793w0,2025-11-06,Hon. Mr. Randall,261,0.92,0.211151
2025-11-06#t794w0,2025-11-06,Ms. M. Johnson,214,1.0,0.07978
2025-11-06#t795w0,2025-11-06,Ms. Mitton,280,1.0,0.111292
2025-11-06#t795w1,2025-11-06,Ms. Mitton,142,0.782,0.155101
2025-11-06#t796w0,2025-11-06,Ms. M. Johnson,353,0.119,0.062845
2025-11-06#t796w1,2025-11-06,Ms. M. Johnson,273,0.0,0.108006
2025-11-06#t797w0,2025-11-06,Mr. Coon,304,1.0,0.016962
2025-11-06#t797w1,2025-11-06,Mr. Coon,335,1.0,0.080604
2025-11-06#t797w2,2025-11-06,Mr. Coon,270,1.0,0.032764
2025-11-06#t797w3,2025-11-06,Mr. Coon,310,1.0,0.013659
2025-11-06#t797w4,2025-11-06,Mr. Coon,150,1.0,0.717548
2025-11-06#t799w0,2025-11-06,Mr. Lee,355,1.0,0.018504
2025-11-06#t799w1,2025-11-06,Mr. Lee,349,1.0,0.110396
2025-11-06#t799w2,2025-11-06,Mr. Lee,331,1.0,0.101216
2025-11-06#t799w3,2025-11-06,Mr. Lee,289,1.0,0.028917
2025-11-06#t799w4,2025-11-06,Mr. Lee,233,1.0,0.008027
2025-11-06#t801w0,2025-11-06,Mr. M. LeBlanc,282,0.0,0.030117
2025-11-06#t801w1,2025-11-06,Mr. M. LeBlanc,304,0.0,0.100405
2025-11-06#t801w2,2025-11-06,Mr. M. LeBlanc,320,0.0,0.031473
2025-11-06#t801w3,2025-11-06,Mr. M. LeBlanc,349,0.0,0.082109
2025-11-06#t801w4,2025-11-06,Mr. M. LeBlanc,335,0.0,0.033683
2025-11-06#t803w0,2025-11-06,Mr. Oliver,270,1.0,0.055113
2025-11-06#t803w1,2025-11-06,Mr. Oliver,332,1.0,0.013724
2025-11-06#t803w2,2025-11-06,Mr. Oliver,233,1.0,0.275922
2025-11-06#t805w0,2025-11-06,Ms. S. Wilson,317,1.0,0.00872
2025-11-06#t805w1,2025-11-06,Ms. S. Wilson,329,1.0,0.060671
2025-11-06#t805w2,2025-11-06,Ms. S. Wilson,333,1.0,0.006147
2025-11-06#t805w3,2025-11-06,Ms. S. Wilson,348,1.0,0.038199
2025-11-06#t805w4,2025-11-06,Ms. S. Wilson,53,1.0,0.999363
2025-11-06#t808w0,2025-11-06,,228,0.952,0.07895
2025-11-06#t809w0,2025-11-06,Ms. M. Johnson,328,1.0,0.099853
2025-11-06#t809w1,2025-11-06,Ms. M. Johnson,331,1.0,0.013207
2025-11-06#t809w2,2025-11-06,Ms. M. Johnson,317,1.0,0.838452
2025-11-06#t809w3,2025-11-06,Ms. M. Johnson,353,1.0,0.059478
2025-11-06#t809w4,2025-11-06,Ms. M. Johnson,335,1.0,0.587655
2025-11-06#t809w5,2025-11-06,Ms. M. Johnson,117,1.0,0.844972
2025-11-06#t810w0,2025-11-06,Hon. Ms. Miles,354,1.0,0.028373
2025-11-06#t811w0,2025-11-06,Hon. Ms. Miles,350,1.0,0.275361
2025-11-06#t811w1,2025-11-06,Hon. Ms. Miles,353,1.0,0.095303
2025-11-06#t811w2,2025-11-06,Hon. Ms. Miles,306,1.0,0.054219
2025-11-06#t811w3,2025-11-06,Hon. Ms. Miles,349,1.0,0.298315
2025-11-06#t811w4,2025-11-06,Hon. Ms. Miles,289,1.0,0.082252
2025-11-06#t814w0,2025-11-06,Ms. Conroy,326,1.0,0.00908
2025-11-06#t814w1,2025-11-06,Ms. Conroy,323,1.0,0.018466
2025-11-06#t814w2,2025-11-06,Ms. Conroy,302,1.0,0.02466
2025-11-06#t814w3,2025-11-06,Ms. Conroy,303,1.0,0.039272
2025-11-06#t814w4,2025-11-06,Ms. Conroy,289,1.0,0.00854
2025-11-06#t814w5,2025-11-06,Ms. Conroy,285,1.0,0.032393
2025-11-06#t814w6,2025-11-06,Ms. Conroy,121,1.0,0.273371
2025-11-06#t818w0,2025-11-06,Mr. M. LeBlanc,96,1.0,0.93859
2025-11-06#t821w0,2025-11-06,Madam Speaker,61,0.705,0.999265
2025-11-06#t822w0,2025-11-06,Mr. Doucet,278,0.032,0.042946
2025-11-06#t822w1,2025-11-06,Mr. Doucet,303,0.0,0.016096
2025-11-06#t822w2,2025-11-06,Mr. Doucet,315,0.0,0.0257
2025-11-06#t822w3,2025-11-06,Mr. Doucet,156,0.0,0.385388
2025-11-06#t823w0,2025-11-06,Mr. Doucet,332,0.015,0.04235
2025-11-06#t823w1,2025-11-06,Mr. Doucet,337,0.0,0.228645
2025-11-06#t823w2,2025-11-06,Mr. Doucet,120,0.0,0.434789
2025-11-06#t825w0,2025-11-06,Mr. Coon,259,1.0,0.392208
2025-11-06#t825w1,2025-11-06,Mr. Coon,345,1.0,0.010556
2025-11-06#t825w2,2025-11-06,Mr. Coon,325,1.0,0.015177
2025-11-06#t825w3,2025-11-06,Mr. Coon,288,1.0,0.014161
2025-11-06#t828w0,2025-11-06,Ms. S. Wilson,272,1.0,0.043136
2025-11-06#t828w1,2025-11-06,Ms. S. Wilson,319,1.0,0.032242
2025-11-06#t828w2,2025-11-06,Ms. S. Wilson,360,1.0,0.06488
2025-11-06#t828w3,2025-11-06,Ms. S. Wilson,262,1.0,0.064504
2025-11-06#t831w0,2025-11-06,Mr. M. LeBlanc,65,1.0,0.999332
2025-11-06#t833w0,2025-11-06,Ms. S. Wilson,61,1.0,0.996296
2025-11-06#t835w0,2025-11-06,Mr. Robichaud,358,0.0,0.084333
2025-11-06#t835w1,2025-11-06,Mr. Robichaud,317,0.0,0.138274
2025-11-06#t835w2,2025-11-06,Mr. Robichaud,216,0.0,0.0663
2025-11-06#t835w3,2025-11-06,Mr. Robichaud,350,0.0,0.037166
2025-11-06#t835w4,2025-11-06,Mr. Robichaud,89,0.0,0.998404
2025-11-06#t836w0,2025-11-06,,355,0.0,0.395775
2025-11-06#t836w1,2025-11-06,,334,0.0,0.077128
2025-11-06#t836w2,2025-11-06,,255,0.0,0.068822
2025-11-06#t837w0,2025-11-06,Mr. Monahan,288,1.0,0.035965
2025-11-06#t837w1,2025-11-06,Mr. Monahan,123,1.0,0.057859
2025-11-07#t839w0,2025-11-07,Hon. C. Chiasson,195,1.0,0.122044
2025-11-07#t840w0,2025-11-07,Ms. M. Wilson,150,1.0,0.436971
2025-11-07#t842w0,2025-11-07,Hon. Mr. Gauvin,90,0.0,0.803287
2025-11-07#t843w0,2025-11-07,Mr. Savoie,66,0.0,0.993455
2025-11-07#t845w0,2025-11-07,Mr. J. LeBlanc,152,0.0,0.429626
2025-11-07#t846w0,2025-11-07,Ms. M. Wilson,129,1.0,0.3832
2025-11-07#t847w0,2025-11-07,Mr. Coon,166,1.0,0.246916
2025-11-07#t848w0,2025-11-07,Ms. Wilcott,132,1.0,0.524939
2025-11-07#t849w0,2025-11-07,Ms. Scott-Wallace,166,1.0,0.0246
2025-11-07#t850w0,2025-11-07,Ms. Mitton,156,0.987,0.969337
2025-11-07#t852w0,2025-11-07,Hon. Ms. Townsend,167,0.988,0.380441
2025-11-07#t853w0,2025-11-07,Mr. Hogan,142,1.0,0.027348
2025-11-07#t854w0,2025-11-07,Mr. Russell,137,1.0,0.192436
2025-11-07#t855w0,2025-11-07,Mr. Coon,160,0.975,0.044967
2025-11-07#t856w0,2025-11-07,Mr. Johnston,169,0.852,0.034365
2025-11-07#t857w0,2025-11-07,Mr. Oliver,134,1.0,0.055885
2025-11-07#t858w0,2025-11-07,Mr. Arseneault,154,0.545,0.996949
2025-11-07#t859w0,2025-11-07,Ms. Scott-Wallace,165,1.0,0.026551
2025-11-07#t860w0,2025-11-07,Mr. Mallet,136,0.0,0.100902
2025-11-07#t861w0,2025-11-07,Mr. Cullins,157,1.0,0.150416
2025-11-07#t862w0,2025-11-07,Ms. Sodhi,156,1.0,0.073297
2025-11-07#t863w0,2025-11-07,Ms. S. Wilson,142,1.0,0.074672
2025-11-07#t864w0,2025-11-07,Hon. Ms. Holt,190,0.568,0.010977
2025-11-07#t865w0,2025-11-07,Hon. Ms. Boudreau,260,0.015,0.175052
2025-11-07#t866w0,2025-11-07,Ms. Scott-Wallace,102,1.0,0.86994
2025-11-07#t867w0,2025-11-07,Ms. Mitton,72,0.458,0.998842
2025-11-07#t868w0,2025-11-07,Mr. Savoie,94,0.915,0.948754
2025-11-07#t869w0,2025-11-07,Hon. Ms. Holt,156,1.0,0.036469
2025-11-07#t870w0,2025-11-07,Mr. Savoie,191,1.0,0.017757
2025-11-07#t871w0,2025-11-07,Hon. Ms. Holt,169,0.728,0.033037
2025-11-07#t872w0,2025-11-07,Mr. Savoie,189,1.0,0.032821
2025-11-07#t873w0,2025-11-07,Hon. Ms. Holt,180,1.0,0.044317
2025-11-07#t874w0,2025-11-07,Mr. Savoie,189,1.0,0.976212
2025-11-07#t875w0,2025-11-07,Hon. Mr. Dornan,140,1.0,0.578479
2025-11-07#t876w0,2025-11-07,Mr. Savoie,191,1.0,0.054483
2025-11-07#t877w0,2025-11-07,Hon. Mr. Dornan,141,1.0,0.056908
2025-11-07#t878w0,2025-11-07,Mr. Hogan,125,0.952,0.647251
2025-11-07#t879w0,2025-11-07,Hon. Mr. Dornan,154,1.0,0.68196
2025-11-07#t880w0,2025-11-07,Mr. Hogan,92,1.0,0.913742
2025-11-07#t881w0,2025-11-07,Hon. Mr. Dornan,155,1.0,0.57992
2025-11-07#t882w0,2025-11-07,Mr. Hogan,167,1.0,0.063123
2025-11-07#t883w0,2025-11-07,Hon. Mr. Dornan,108,1.0,0.994729
2025-11-07#t884w0,2025-11-07,Ms. Scott-Wallace,185,1.0,0.028424
2025-11-07#t885w0,2025-11-07,Hon. Mr. Dornan,155,1.0,0.228582
2025-11-07#t886w0,2025-11-07,Ms. Scott-Wallace,204,1.0,0.085953
2025-11-07#t887w0,2025-11-07,Hon. Mr. Dornan,119,1.0,0.254886
2025-11-07#t888w0,2025-11-07,Ms. Scott-Wallace,194,1.0,0.016855
2025-11-07#t889w0,2025-11-07,Hon. Mr. Dornan,143,1.0,0.119925
2025-11-07#t890w0,2025-11-07,Ms. S. Wilson,130,1.0,0.632309
2025-11-07#t891w0,2025-11-07,Hon. Mr. Gauvin,117,0.0,0.983242
2025-11-07#t892w0,2025-11-07,Ms. S. Wilson,140,1.0,0.870545
2025-11-07#t893w0,2025-11-07,Hon. Ms. Holt,184,1.0,0.036037
2025-11-07#t894w0,2025-11-07,Ms. S. Wilson,127,1.0,0.686951
2025-11-07#t895w0,2025-11-07,Hon. Ms. Holt,149,0.0,0.464874
2025-11-07#t896w0,2025-11-07,Mr. Savoie,206,1.0,0.043521
2025-11-07#t897w0,2025-11-07,Hon. Mr. Dornan,110,1.0,0.091949
2025-11-07#t898w0,2025-11-07,Mr. Savoie,200,1.0,0.016269
2025-11-07#t899w0,2025-11-07,Hon. Ms. Holt,171,1.0,0.016448
2025-11-07#t901w0,2025-11-07,Hon. Ms. Holt,340,0.665,0.010839
2025-11-07#t901w1,2025-11-07,Hon. Ms. Holt,165,0.745,0.404821
2025-11-07#t902w0,2025-11-07,Mr. Savoie,330,0.912,0.025811
2025-11-07#t902w1,2025-11-07,Mr. Savoie,104,1.0,0.998269
2025-11-07#t903w0,2025-11-07,Mr. Coon,347,0.937,0.019366
2025-11-07#t903w1,2025-11-07,Mr. Coon,92,1.0,0.977686
2025-11-07#t904w0,2025-11-07,Hon. Ms. Holt,333,0.435,0.007415
2025-11-07#t905w0,2025-11-07,Mr. Savoie,269,0.639,0.037677
2025-11-07#t906w0,2025-11-07,Mr. Coon,226,0.518,0.106151
2025-11-07#t907w0,2025-11-07,Hon. Mr. D’Amours,250,0.396,0.262077
2025-11-07#t910w0,2025-11-07,Ms. M. Wilson,283,1.0,0.010502
2025-11-07#t911w0,2025-11-07,Mr. Coon,263,0.951,0.018838
2025-11-07#t912w0,2025-11-07,Hon. Mr. Dornan,161,0.714,0.859542
2025-11-07#t913w0,2025-11-07,Mr. Hogan,213,1.0,0.016007
2025-11-07#t914w0,2025-11-07,Mr. Coon,355,0.854,0.118792
2025-11-07#t914w1,2025-11-07,Mr. Coon,337,0.353,0.006933
2025-11-07#t915w0,2025-11-07,Hon. Ms. Holt,290,0.776,0.007893
2025-11-07#t915w1,2025-11-07,Hon. Ms. Holt,300,0.193,0.004813
2025-11-07#t915w2,2025-11-07,Hon. Ms. Holt,80,0.0,0.849253
2025-11-07#t916w0,2025-11-07,Mr. Savoie,299,0.137,0.103344
2025-11-07#t916w1,2025-11-07,Mr. Savoie,300,1.0,0.053976
2025-11-07#t916w2,2025-11-07,Mr. Savoie,224,0.741,0.078902
2025-11-07#t917w0,2025-11-07,Mr. Coon,313,0.61,0.007737
2025-11-07#t919w0,2025-11-07,Hon. Ms. Holt,158,0.253,0.976681
2025-11-18#t922w0,2025-11-18,Hon. Mr. McKee,91,0.615,0.972286
2025-11-18#t925w0,2025-11-18,Ms. M. Wilson,59,1.0,0.989854
2025-11-18#t930w0,2025-11-18,Hon. Mr. Finnigan,95,0.0,0.711722
2025-11-18#t931w0,2025-11-18,Hon. C. Chiasson,341,1.0,0.840347
2025-11-18#t932w0,2025-11-18,Mr. Hogan,137,1.0,0.155282
2025-11-18#t933w0,2025-11-18,Ms. Vautour,141,0.0,0.507194
2025-11-18#t934w0,2025-11-18,Mr. Savoie,152,0.961,0.803639
2025-11-18#t935w0,2025-11-18,Mr. Coon,161,1.0,0.203947
2025-11-18#t936w0,2025-11-18,Hon. Ms. Thériault,124,0.0,0.060851
2025-11-18#t937w0,2025-11-18,Ms. Conroy,179,1.0,0.177033
2025-11-18#t938w0,2025-11-18,Ms. Mitton,162,1.0,0.894883
2025-11-18#t939w0,2025-11-18,Hon. Mr. Finnigan,130,0.0,0.743358
2025-11-18#t940w0,2025-11-18,Mr. Weir,164,1.0,0.934585
2025-11-18#t941w0,2025-11-18,Ms. M. Wilson,146,1.0,0.1769
2025-11-18#t942w0,2025-11-18,Mr. Coon,165,1.0,0.011081
2025-11-18#t943w0,2025-11-18,Mr. M. LeBlanc,143,1.0,0.954962
2025-11-18#t944w0,2025-11-18,Ms. Bockus,142,1.0,0.907707
2025-11-18#t945w0,2025-11-18,Mr. Johnston,177,1.0,0.007437
2025-11-18#t946w0,2025-11-18,Mr. Ames,151,1.0,0.97196
2025-11-18#t947w0,2025-11-18,Mr. Bourque,181,0.0,0.044662
2025-11-18#t948w0,2025-11-18,Ms. M. Johnson,144,1.0,0.336825
2025-11-18#t949w0,2025-11-18,Mr. Doucet,125,0.0,0.440719
2025-11-18#t950w0,2025-11-18,Mr. Monahan,219,1.0,0.043551
2025-11-18#t951w0,2025-11-18,Hon. Ms. Holt,148,1.0,0.310051
2025-11-18#t953w0,2025-11-18,Hon. Ms. Holt,138,1.0,0.055137
2025-11-18#t954w0,2025-11-18,Mr. Savoie,50,1.0,0.999606
2025-11-18#t955w0,2025-11-18,Hon. Ms. Holt,118,1.0,0.808398
2025-11-18#t956w0,2025-11-18,Mr. Savoie,189,1.0,0.183204
2025-11-18#t957w0,2025-11-18,Hon. Ms. Holt,132,0.045,0.747607
2025-11-18#t958w0,2025-11-18,Mr. Savoie,135,1.0,0.493979
2025-11-18#t959w0,2025-11-18,Hon. Ms. Holt,189,1.0,0.031143
2025-11-18#t960w0,2025-11-18,Mr. Savoie,178,1.0,0.156356
2025-11-18#t961w0,2025-11-18,Hon. Ms. Holt,198,1.0,0.018381
2025-11-18#t962w0,2025-11-18,Mr. Savoie,159,1.0,0.067811
2025-11-18#t963w0,2025-11-18,Hon. Ms. Holt,203,1.0,0.017401
2025-11-18#t964w0,2025-11-18,Mr. Savoie,165,1.0,0.064176
2025-11-18#t965w0,2025-11-18,Hon. Ms. Holt,195,1.0,0.029134
2025-11-18#t966w0,2025-11-18,Mr. Savoie,188,1.0,0.360562
2025-11-18#t967w0,2025-11-18,Hon. Ms. Holt,159,0.0,0.180396
2025-11-18#t968w0,2025-11-18,Mr. Savoie,83,1.0,0.998728
2025-11-18#t969w0,2025-11-18,Hon. Ms. Holt,177,1.0,0.090631
2025-11-18#t970w0,2025-11-18,Mr. Savoie,121,1.0,0.956145
2025-11-18#t971w0,2025-11-18,Hon. Mr. Hickey,203,1.0,0.132741
2025-11-18#t972w0,2025-11-18,Mr. Savoie,102,1.0,0.998513
2025-11-18#t973w0,2025-11-18,Hon. Mr. Hickey,180,1.0,0.083769
2025-11-18#t974w0,2025-11-18,Mr. Savoie,153,1.0,0.660202
2025-11-18#t975w0,2025-11-18,Hon. Ms. Holt,193,1.0,0.017772
2025-11-18#t976w0,2025-11-18,Ms. Mitton,135,1.0,0.134571
2025-11-18#t977w0,2025-11-18,Hon. Mr. Dornan,146,1.0,0.131292
2025-11-18#t978w0,2025-11-18,Ms. Mitton,141,0.106,0.322112
2025-11-18#t979w0,2025-11-18,Hon. Ms. Boudreau,178,0.197,0.045995
2025-11-18#t980w0,2025-11-18,Mr. Savoie,194,1.0,0.019205
2025-11-18#t981w0,2025-11-18,Hon. Mr. Dornan,128,1.0,0.058019
2025-11-18#t982w0,2025-11-18,Mr. Savoie,192,1.0,0.02159
2025-11-18#t983w0,2025-11-18,Hon. Ms. Holt,192,1.0,0.070203
2025-11-18#t990w0,2025-11-18,Ms. M. Wilson,324,1.0,0.013637
2025-11-18#t990w1,2025-11-18,Ms. M. Wilson,135,1.0,0.065915
2025-11-18#t992w0,2025-11-18,Hon. Ms. Miles,166,0.729,0.288042
2025-11-18#t993w0,2025-11-18,Ms. M. Johnson,192,1.0,0.111447
2025-11-18#t994w0,2025-11-18,Mr. Coon,174,1.0,0.023573
2025-11-18#t995w0,2025-11-18,Hon. Mr. McKee,244,0.623,0.069427
2025-11-18#t996w0,2025-11-18,Mr. Weir,284,1.0,0.092767
2025-11-18#t997w0,2025-11-18,Mr. Coon,173,1.0,0.007231
2025-11-18#t998w0,2025-11-18,Hon. Mr. Dornan,239,0.849,0.270115
2025-11-18#t999w0,2025-11-18,Mr. Hogan,243,0.72,0.030104
2025-11-18#t1000w0,2025-11-18,Mr. Coon,359,0.858,0.028987
2025-11-18#t1001w0,2025-11-18,Mr. M. LeBlanc,62,1.0,0.963367
2025-11-18#t1002w0,2025-11-18,Mr. Coon,353,1.0,0.008588
2025-11-18#t1003w0,2025-11-18,Mr. Hogan,357,1.0,0.012173
2025-11-18#t1003w1,2025-11-18,Mr. Hogan,149,1.0,0.103525
2025-11-18#t1004w0,2025-11-18,,342,1.0,0.892848
2025-11-18#t1004w1,2025-11-18,,348,1.0,0.338828
2025-11-18#t1004w2,2025-11-18,,168,0.893,0.990667
2025-11-18#t1008w0,2025-11-18,Mr. Cullins,154,1.0,0.274739
2025-11-18#t1010w0,2025-11-18,Mr. M. LeBlanc,54,1.0,0.998955
2025-11-18#t1012w0,2025-11-18,Mr. Cullins,359,0.758,0.037168
2025-11-18#t1012w1,2025-11-18,Mr. Cullins,348,0.408,0.654876
2025-11-18#t1012w2,2025-11-18,Mr. Cullins,136,0.831,0.998269
2025-11-18#t1014w0,2025-11-18,Mr. Austin,326,1.0,0.008946
2025-11-18#t1014w1,2025-11-18,Mr. Austin,322,1.0,0.006785
2025-11-18#t1014w2,2025-11-18,Mr. Austin,198,1.0,0.020555
2025-11-18#t1015w0,2025-11-18,,356,0.593,0.964392
2025-11-18#t1015w1,2025-11-18,,213,0.793,0.235683
2025-11-18#t1016w0,2025-11-18,Madam Speaker,82,1.0,0.92817
2025-11-18#t1017w0,2025-11-18,Mr. Ames,345,1.0,0.008893
2025-11-18#t1017w1,2025-11-18,Mr. Ames,348,0.402,0.442719
2025-11-18#t1017w2,2025-11-18,Mr. Ames,344,0.224,0.188192
2025-11-18#t1017w3,2025-11-18,Mr. Ames,211,0.166,0.994035
2025-11-18#t1018w0,2025-11-18,Mr. Ames,339,1.0,0.130482
2025-11-18#t1018w1,2025-11-18,Mr. Ames,72,1.0,0.999485
2025-11-18#t1019w0,2025-11-18,Mr. Coon,348,1.0,0.014268
2025-11-18#t1019w1,2025-11-18,Mr. Coon,275,1.0,0.017379
2025-11-18#t1019w2,2025-11-18,Mr. Coon,328,1.0,0.030197
2025-11-18#t1019w3,2025-11-18,Mr. Coon,284,1.0,0.021033
